timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,0.74837685,-0.5114143305779565,20190222, 035720.csv,99300.0,98300.0,120.0,4130315.0,16046315.0,0.0,-0.01053125,-0.01053125,-0.4500473956163508,-0.6367679132224456,-0.46053125,-0.01,0.14614215748230536,0.0002135524963545743,-0.4500473956163508,-0.01,-1.2000000000000002,-0.01,-383.34124629080117,0.0,0,buy
2,0.30647737,0.026368776847389388,20190225, 035720.csv,98300.0,103500.0,132.0,2938546.0,15914146.0,3.450363366392023,0.2884125,0.2989752358295233,0.004671880077752544,0.00010912636258975095,3.7534125,0.13140737878658793,-0.8977502906976746,-0.01,3.4550352464697753,0.11252301072262882,6.864000000000001,0.37571292480252394,-12.012323008697388,0.0,0,buy
3,1.3524361,-0.5,20190226, 035720.csv,103500.0,105000.0,132.0,2938546.0,16600546.0,4.688976405923267,-0.5365875,-0.8226274396356608,0.8683434779083887,0.976950287399224,4.9909125,0.22049180378119893,-1.1769338094034376,-0.01,5.5573198838316555,0.26570031456504617,1.9800000000000002,0.03844546798755111,-6.093121369241146,-6.254400728414603,0,wrong
4,1.2251865,-0.5,20190227, 035720.csv,105000.0,103500.0,132.0,2938546.0,16798546.0,4.313143790436508,3.7534125,4.313143790436508,-4.313143790436508,-1.0,3.7534125,0.13140737878658793,-0.8977502906976746,-0.01,0.0,0,-1.9800000000000002,-0.01,0.9730865217400374,4.355179897576866,0,wrong
5,1.2443051,-0.5,20190228, 035720.csv,103500.0,108500.0,132.0,2938546.0,16600546.0,3.9757728450618433,4.9909125,1.192731853518553,-1.2255348185088306,-0.9994522425381693,7.8784125,0.4624286777373692,-1.8283620197168862,-0.01,2.7502380265530126,0.0728483105626393,6.6000000000000005,0.3531235752378702,1.8020369765456092,7.397922902083008,0,wrong
6,0.8539225,0.8716065190731274,20190304, 035720.csv,108500.0,106500.0,155.0,557708.0,17375208.0,1.178673439951291,3.7512999999999996,-1.180685518853834,1.6224962803317322,0.9999980786277207,6.65755,0.35804028085475414,-1.0269798281092024,-0.01,2.8011697202830232,0.07546606085571295,-3.1,-0.01,1.0167359744127424,3.522186518416173,0,buy
7,0.83714896,-0.7459424937830302,20190305, 035720.csv,106500.0,105500.0,159.0,123647.0,17057147.0,1.8674464801886819,8.594668749999999,4.6682487351965705,-4.612746994768501,-1.0,5.61341875,0.2702875310848488,-1.0599887323053583,-0.01,-2.745300514579819,-0.01,-1.59,-0.01,3.137479005548091,13.411535089970636,0,buy
8,1.1340599,-0.5,20190306, 035720.csv,105500.0,104500.0,159.0,123647.0,16898147.0,-3.6604006861064255,6.6071687500000005,-1.8302003430532128,1.7960795308745454,0.9999999011347876,4.61966875,0.19217788031111738,-1.0426163865015168,-0.01,-1.8643211552318801,-0.01,-1.59,-0.01,2.1118124607063793,6.981050627327146,0,wrong
9,0.9817159,0.8789652981349361,20190307, 035720.csv,104500.0,107500.0,159.0,123647.0,16739147.0,0.9321605776159401,5.61341875,-0.9321605776159401,0.949702563946268,0.9889979625414456,7.600918750000001,0.43883464050889776,-1.0947334239130422,-0.01,1.881863141562208,0.03479434739045684,4.7700000000000005,0.20350067731779709,1.7019386793000724,6.1398668173710345,0,buy
10,0.3771593,0.8538944438518453,20190308, 035720.csv,107500.0,106000.0,159.0,123647.0,17216147.0,0.470465785390552,4.61966875,-0.940931570781104,0.954337999414014,0.9894729283310427,6.11029375,0.3115805059350556,-1.0686749052072795,-0.01,1.424803784804566,0.020095987214631017,-2.3850000000000002,-0.01,1.2800470013812155,4.932996170858205,1.0,buy
