timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,1.0158678,-0.5,20230623, 005930.csv,71600.0,72400.0,0.0,56800000,56800000.0,0.0,0.0,0.0,0.0,0,0.0,0,-1.5427769985974753,-0.01,0.0,0,0.0,0,0.0,0.0,0,wrong
2,0.9033689,0.8028066907991463,20230626, 005930.csv,72400.0,72600.0,716.0,5527120.0,57365520.0,0.0,-0.012816901408450706,-0.012816901408450706,1.2607249661576343,0.999646326788122,1.2477464788732395,0.015448146843243027,-0.5755354285601406,-0.01,1.2607249661576343,0.015768626995777635,1.4320000000000002,0.02029741688867448,-599.7765192470373,0.0,0,buy
3,0.91616124,-0.7892536085763439,20230627, 005930.csv,72600.0,72700.0,785.0,530811.0,57521811.0,1.3867974627733977,0.9943855633802817,1.0073315734833619,-0.9762670419549624,-0.9914812587190898,1.4089982394366196,0.019656991994639994,-0.5545361224147127,-0.01,0.4105304208184352,0.0016839328555595667,0.785,0.006143302277647589,-5.9548083834818515,0.0,0,buy
4,0.84931034,-0.24943924738193152,20230628, 005930.csv,72700.0,72400.0,790.0,167760.0,57600760.0,0.0,1.2707042253521126,0.2735980425351702,-0.27467866073638914,-0.31424978340943355,0.9925352112676056,0.00980289672807666,-0.5502417873298697,-0.01,-0.27467866073638914,-0.01,-2.37,-0.01,-5.970938558734316,0.0,0,buy
5,0.6484199,-0.07091073244750738,20230629, 005930.csv,72400.0,72200.0,791.0,95050.0,57363450.0,-0.5493573214727783,1.4097711267605635,0.1373219456428315,-0.13726568256796767,-0.08990777463749267,0.7134683098591549,0.005077436312433736,-0.548803779902416,-0.01,-0.6866230040407459,-0.01,-1.582,-0.01,-6.149131246611864,0.0,0,buy
6,1.3473687,-0.5,20230630, 005930.csv,72200.0,73000.0,791.0,95050.0,57205250.0,0.4119738024244476,0.9919894366197182,-0.4119738024244476,0.415382292789491,0.5779840822265796,1.8275528169014084,0.03284788808215611,-0.556738908203781,-0.01,0.8273560952139386,0.006821806196368296,6.328,0.3299720425966465,-6.656251271062932,-13.443388083989335,0,wrong
7,0.2808146,0.26424540518511713,20230703, 005930.csv,73000.0,73000.0,791.0,95050.0,57838050.0,0.8273560952139386,0.7134683098591549,-0.2757853650713128,0.2788360812034357,0.3220947844608574,1.8275528169014084,0.03284788808215611,-0.556738908203781,-0.01,1.1061921764173743,0.012162048425700789,0.0,0,-7.20575865699241,-17.46538735250249,0,buy
8,1.0738732,-0.5,20230704, 005930.csv,73000.0,72000.0,791.0,95050.0,57838050.0,-0.2765480441043436,1.8275528169014084,1.1061921764173743,-1.0910637616187056,-0.9973996277199962,0.43494718309859154,0.001890002213045583,-0.5468199978270747,-0.01,-1.367611805723049,-0.01,-7.910000000000001,-0.01,-3.6245370948057105,-10.837337856234083,0,wrong
9,0.85611415,-0.002,20230705, 005930.csv,72000.0,71600.0,791.0,95050.0,57047050.0,-1.9146565280122687,1.8275528169014084,0.0,0.0,0,-0.1220950704225352,-0.01,-0.5428524336763921,-0.01,-1.9146565280122687,-0.01,-3.164,-0.01,-3.8333392274834828,-10.964094074475016,0,buy
10,0.14790565,0.7978812238013051,20230706, 005930.csv,71600.0,69900.0,791.0,95050.0,56730650.0,-4.2395965977414525,0.43494718309859154,-1.367611805723049,1.3277895893159508,0.9998515297516313,-2.489524647887324,-0.01,-0.5259902860359917,-0.01,-2.9118070084255017,-0.01,-13.447000000000001,-0.01,-5.165784175331889,-6.4073982786732335,-0.01,buy
11,0.17365456,0.6102160085693505,20230707, 005930.csv,69900.0,69500.0,791.0,95050.0,55385950.0,-3.466436914792263,-0.1220950704225352,-0.5546299063667621,0.5383900829650234,0.7652700107116881,-3.046566901408451,-0.01,-0.5220227218853091,-0.01,-2.9280468318272397,-0.01,-3.164,-0.01,-6.168563009187608,-8.481341736326824,0,buy
12,0.88808364,0.7979999999998624,20230710, 005930.csv,69500.0,71500.0,791.0,95050.0,55069550.0,-0.13943080151558285,-2.489524647887324,-2.3703236257649083,2.4244868491233245,0.9999999999998279,-0.2613556338028169,-0.01,-0.5418605426387215,-0.01,2.2850560476077417,0.050875037925466216,15.820000000000002,0.9181382966461208,-7.27740842054558,-7.892389332913381,0,buy
13,0.9306951,0.6606195513282764,20230711, 005930.csv,71500.0,71900.0,791.0,95050.0,56651550.0,2.856320059509677,-3.046566901408451,-0.5712640119019354,0.5909570655076877,0.825555958241126,0.2956866197183099,0.0008739236768777747,-0.545828106789404,-0.01,3.4472771250173646,0.11204764860330285,3.164,0.09526116767806236,-8.034941285178814,-9.06359029646202,0,buy
14,0.44873333,-0.7998252152646245,20230712, 005930.csv,71900.0,71900.0,791.0,95050.0,56967950.0,3.4472771250173646,-0.2613556338028169,2.8727309375144703,-2.8887751952378617,-1.0,0.2956866197183099,0.0008739236768777747,-0.545828106789404,-0.01,0.558501929779503,0.0031143842682024303,0.0,0,-3.574078043854794,-5.35106290636007,0,buy
15,1.4447953,-0.5,20230713, 005930.csv,71900.0,73400.0,791.0,95050.0,56967950.0,2.652884166452639,0.2956866197183099,0.558501929779503,-0.5701341289315418,-0.8031404256269172,2.3845950704225354,0.055276452389981134,-0.5607064723544632,-0.01,2.082750037521097,0.04245108894283378,11.865,0.7553146672372576,-3.0640018849681896,-4.477223573271523,0,wrong
16,1.244199,-0.5,20230714, 005930.csv,73400.0,73300.0,791.0,95050.0,58154450.0,1.9439000350196907,0.2956866197183099,0.0,0.0,0,2.2453345070422537,0.04916551099568123,-0.5597145813167925,-0.01,1.9439000350196907,0.03708243531667654,-0.791,-0.01,-3.184563200324067,-4.5145191913436165,0,wrong
17,0.8756207,-0.7996219988673131,20230717, 005930.csv,73300.0,72000.0,791.0,95050.0,58075350.0,0.1388500025014065,2.3845950704225354,2.082750037521097,-2.043089488903565,-0.9999999991374028,0.43494718309859154,0.001890002213045583,-0.5468199978270747,-0.01,-1.9042394864021583,-0.01,-10.283000000000001,-0.01,-1.1218906979315921,-1.6988219693137898,0,buy
18,0.6537914,0.06776942405705111,20230718, 005930.csv,72000.0,71700.0,791.0,95050.0,57047050.0,-2.3122908049169064,2.2453345070422537,-0.13601710617158275,0.1330529699318399,0.08471104343702796,0.01716549295774648,2.946537143722061e-06,-0.5438443247140627,-0.01,-2.1792378349850665,-0.01,-2.373,-0.01,-1.268424690619869,-1.9116859949865348,0,buy
19,2.077959,-0.5,20230719, 005930.csv,71700.0,71000.0,791.0,95050.0,56809750.0,-3.132654387791033,0.43494718309859154,-1.7706307409253668,1.7460796218741277,0.9999997603221794,-0.9576584507042253,-0.01,-0.5369010874503684,-0.01,-1.3865747659169054,-0.01,-5.537000000000001,-0.01,-2.715599447842336,-4.083971408872209,0,wrong
20,0.9730817,0.4497755534740408,20230720, 005930.csv,71000.0,70300.0,791.0,95050.0,56256050.0,-2.3571771020587393,0.01716549295774648,-0.41597242977507165,0.4078638239682706,0.564719441842551,-1.9324823943661973,-0.01,-0.5299578501866742,-0.01,-1.9493132780904687,-0.01,-5.537000000000001,-0.01,-3.169240749388258,-4.850287100673788,-0.01,buy
21,2.5617075,-0.5,20230721, 005930.csv,70300.0,70400.0,791.0,95050.0,55702350.0,-1.8100766153697208,-0.9576584507042253,-0.9746566390452344,0.9664340204843705,0.9906274828519994,-1.7932218309859156,-0.01,-0.5309497412243447,-0.01,-0.8436425948853502,-0.01,0.791,0.006237276923792945,-4.082870034773637,-6.492707106152967,0,wrong
22,0.86594176,0.7914330036609348,20230724, 005930.csv,70400.0,70000.0,791.0,95050.0,55781450.0,-1.4060709914755836,-1.9324823943661973,-0.9842496940329084,0.9800566491722515,0.9917912545761685,-2.3502640845070424,-0.01,-0.5269821770736622,-0.01,-0.42601434230333196,-0.01,-3.164,-0.01,-4.987957576025773,-8.204639359235218,0,buy
23,1.4136634,-0.5,20230725, 005930.csv,70000.0,69800.0,791.0,95050.0,55465050.0,-0.7100239038388866,-1.7932218309859156,0.1420047807677773,-0.14079657501205756,-0.09436450534698593,-2.628785211267606,-0.01,-0.5249983949983212,-0.01,-0.8508204788509441,-0.01,-1.582,-0.01,-5.004072723884522,-8.064382555825134,0,wrong
24,1.7504616,-0.5,20230726, 005930.csv,69800.0,71700.0,791.0,95050.0,55306850.0,1.8434443708437123,-2.3502640845070424,-0.5672136525672962,0.5809652348449152,0.8150376559859414,0.01716549295774648,2.946537143722061e-06,-0.5438443247140627,-0.01,2.4244096056886275,0.05708356779806978,15.029000000000002,0.8955146501261596,-5.579398045438459,-9.15862466387139,0,wrong
25,1.2525523,-0.5,20230727, 005930.csv,71700.0,70600.0,791.0,95050.0,56809750.0,0.855673978478339,-2.628785211267606,-0.2852246594927797,0.28848809186195334,0.34040343481456325,-1.514700704225352,-0.01,-0.5329335232996858,-0.01,1.1441620703402924,0.013005753091147154,-8.701,-0.01,-5.929993857481376,-9.699888033560104,0,wrong
26,1.4038545,-0.5,20230728, 005930.csv,70600.0,69800.0,791.0,95050.0,55939650.0,0.0,0.01716549295774648,2.7173849170581943,-2.6454965916942075,-0.9999999999999993,-2.628785211267606,-0.01,-0.5249983949983212,-0.01,-2.6454965916942075,-0.01,-6.328,-0.01,-3.1848573918986176,-5.744639820186101,0,wrong
27,1.5222275,-0.5,20230731, 005930.csv,69800.0,71100.0,791.0,95050.0,55306850.0,-0.8354199763244866,-1.514700704225352,-1.5316032899282253,1.5424319079329254,0.9999931788395938,-0.8183978873239437,-0.01,-0.5378929784880391,-0.01,0.7070119316084388,0.004986186210479637,10.283000000000001,0.6526425416751764,-4.473735111386783,-8.082117783436543,0,wrong
28,1.0791584,-0.5,20230801, 005930.csv,71100.0,69900.0,791.0,95050.0,56335150.0,-0.9898167042518143,-2.628785211267606,-1.131219090573502,1.1328369630443509,0.9983657935174165,-2.489524647887324,-0.01,-0.5259902860359917,-0.01,0.14302025879253655,0.0002045270257463594,-9.492,-0.01,-5.40688126248994,-9.983282832755378,0,wrong
29,0.77936494,-0.8019999252491092,20230802, 005930.csv,69900.0,68800.0,791.0,95050.0,55385950.0,-1.4302025879253655,-0.8183978873239437,1.8592633643029752,-1.7992198951957408,-0.9999999065613865,-4.021390845070423,-0.01,-0.5150794846216149,-0.01,-3.2294224831211062,-0.01,-8.701,-0.01,-3.8196434813862354,-7.2433047740365515,0,buy
30,1.1306235,-0.5,20230803, 005930.csv,68800.0,68300.0,791.0,95050.0,54515850.0,-3.931470849016999,-2.489524647887324,-1.6849160781501424,1.6464148014092572,0.9999987003408127,-4.717693661971831,-0.01,-0.5101200294332617,-0.01,-2.2850560476077417,-0.01,-3.9550000000000005,-0.01,-5.190308040490121,-9.782117930553326,-0.01,wrong
31,1.0154595,-0.5,20230804, 005930.csv,68300.0,68500.0,791.0,95050.0,54120350.0,-1.999424041656774,-4.021390845070423,-1.5709760327303222,1.564137790043711,0.9999951310640292,-4.439172535211268,-0.01,-0.5121038115086036,-0.01,-0.435286251613063,-0.01,1.582,0.024716655051825742,-6.40961309869627,-12.146552127713091,0,wrong
32,0.4253292,0.7372602562148332,20230807, 005930.csv,68500.0,67600.0,791.0,95050.0,54278550.0,-1.741145006452252,-4.717693661971831,-0.7254770860217716,0.7180548010119694,0.9240753202685413,-5.692517605633802,-0.01,-0.5031767921695671,-0.01,-1.0230902054402826,-0.01,-7.119000000000001,-0.01,-7.006246754702947,-13.449034522963819,0,buy
