timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,1.162669,-0.5,20160107, 005930.csv,1163000.0,1171000.0,0.0,32200000,32200000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.3404255319148936,0.0011582241678208538,0.0,0,0.0,0,0.0,0.0,0,wrong
2,0.3529672,-0.3033372151066889,20160108, 005930.csv,1171000.0,1152000.0,9.0,21731514.0,32270514.0,0.0,-0.004614906832298137,-0.004614906832298137,-0.3074676054926013,-0.37667151888336103,-0.31206832298136644,-0.01,1.645378485529272,0.02670952277583627,-0.3074676054926013,-0.01,-1.7100000000000002,-0.01,-947.6563235993493,0.0,0,buy
3,1.3043042,-0.5,20160111, 005930.csv,1152000.0,1146000.0,9.0,21731514.0,32099514.0,-0.47517720848856565,0.21898757763975157,0.22361280399461914,-0.22205370639552952,-0.21849930719943833,-0.47977018633540375,-0.01,1.988314920047575,0.03876269230980045,-0.6972309148840952,-0.01,-0.54,-0.01,-18.521021455555825,0.0,0,wrong
4,-0.23634076,0.6257668429242799,20160112, 005930.csv,1146000.0,1148000.0,7.0,24031731.0,32053731.0,-0.6414524416933676,-0.3238167701863354,-0.5416182710941636,0.554213425389299,0.7847085536553497,-0.41077329192546586,-0.01,1.8870990485000663,0.0349848016565778,-0.0872390163040686,-0.01,0.14,0.0001959807932548907,-9.29094045672974,-8.788834213096623,0,sell
5,1.1154419,-0.5,20160113, 005930.csv,1148000.0,1138000.0,7.0,24031731.0,32067731.0,-0.3053365570642401,-0.45425155279503104,-0.1308585244561029,0.13062990591027618,0.08178238363478085,-0.6281645962732919,-0.01,2.520771573939474,0.06156613406902667,-0.17470665115396394,-0.01,-0.7000000000000001,-0.01,-10.63256323378866,-10.81423587805382,0,wrong
6,1.1366591,-0.5,20160114, 005930.csv,1138000.0,1132000.0,7.0,24031731.0,31997731.0,-0.3057366395194369,-0.41077329192546586,0.043676662788490986,-0.043524117345462576,-0.009427028276591809,-0.7585993788819876,-0.01,2.9009750892031185,0.08071268309870461,-0.3492607568648995,-0.01,-0.42000000000000004,-0.01,-11.114380242152755,-10.65948341610454,0,wrong
7,0.674736,-0.3031998002975199,20160115, 005930.csv,1132000.0,1126000.0,21.0,8097469.0,31869469.0,-0.48023354068923674,-0.6351894409937888,-0.2253417929693872,-0.3073779801795463,-0.37649975037189987,-1.4177981366459627,-0.01,2.7524146293114846,0.07295934969542095,-0.787611520868783,-0.01,-1.26,-0.01,-12.487780326042742,-13.393490057325025,0,buy
8,1.2594786,-0.5,20160118, 005930.csv,1126000.0,1171000.0,21.0,8097469.0,31743469.0,2.1659316823891532,-1.0264937888198757,-0.3938057604343915,0.4039260080543241,0.5577062831832116,1.5169844720496894,0.022749652661175457,1.8574100039645831,0.033911389063182695,2.5698576904434773,0.06390815797005744,9.450000000000001,0.5905846039144356,-13.69971366048923,-16.142664520083112,0,wrong
9,1.3739756,-0.5,20160119, 005930.csv,1171000.0,1138000.0,21.0,8097469.0,32688469.0,0.3953627216066889,-1.4177981366459627,-0.3953627216066889,0.39850136426243904,0.5479745008060088,-0.6351894409937888,-0.01,2.513746729218977,0.06123418219471466,0.7938640858691279,0.006282384646698613,-6.930000000000001,-0.01,-15.247986967519607,-19.282060417430493,0,wrong
10,1.2034243,-0.5,20160120, 005930.csv,1138000.0,1131000.0,21.0,8097469.0,31995469.0,0.33077670244547,1.5169844720496894,2.9769903220092298,-2.9004901998870296,-1.0,-1.0917111801242236,-0.01,2.6529696709396062,0.06796273458892732,-2.5697134974415596,-0.01,-1.4700000000000002,-0.01,-0.5255707358169744,-2.6852255991890988,-0.01,wrong
