timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,0.64217985,-0.002,20190808, 000660.csv,72300.0,73300.0,238.0,9752124.0,26959524.0,0.0,-0.009102941176470588,-0.009102941176470588,0.0,0,-0.009102941176470588,-0.01,-0.009102941176470588,-0.01,0.0,0,2.3800000000000003,0.05506959528064148,-281.0306946688207,0.0,0,buy
2,0.3573128,0.8037542283482726,20190809, 000660.csv,73300.0,74500.0,285.0,6353542.0,27244042.0,1.0500955895838164,-0.8858750000000001,-0.8768518781342007,1.275654709703525,0.9997073328764647,1.4192720588235295,0.019941810235503787,-0.2178357174384078,-0.01,2.3257502992873413,0.05265424283255249,3.4200000000000004,0.11038278119317668,-5.281499862980087,-5.00576816057983,0,buy
3,0.8573072,-0.7455850296123498,20190812, 000660.csv,74500.0,74500.0,358.0,1001883.0,27672883.0,2.3257502992873413,0.15912867647058823,1.0543438450075489,-0.7488478385963888,-0.9394245405110088,1.7385404411764707,0.029773013982285934,0.1014326649145334,0.00010288056254859068,1.5769024606909525,0.024559596143569506,0.0,0,-1.6450966019810729,-2.5949241205103437,0,buy
4,1.0018356,-0.5,20190813, 000660.csv,74500.0,76900.0,358.0,1001883.0,27672883.0,4.7307073820728585,1.7385404411764707,1.5769024606909525,-1.6258628308202838,-0.9999981808655068,4.897363970588235,0.21324763625842202,-0.01395935819757721,-0.01,3.1048445512525746,0.09189983889221531,8.592,0.5220382831643176,0.587739570175384,1.1743960020576583,0,wrong
5,1.2838621,-0.5,20190814, 000660.csv,76900.0,76400.0,358.0,1001883.0,28532083.0,2.458001936408288,1.7385404411764707,0.0,0.0,0,4.239275735294118,0.16449135808792448,0.010080646617447009,1.0161938459596342e-06,2.458001936408288,0.05862879244698438,-1.79,-0.01,0.632817480772306,1.169786373823455,0,wrong
6,0.5995321,-0.7880545025087111,20190816, 000660.csv,76400.0,75100.0,365.0,463507.0,28349507.0,0.7762111378131437,4.897084558823529,3.104569914164708,-3.0788882680970384,-1.0,2.481643382352941,0.05972748745644474,0.02598171796003479,6.750473896977027e-06,-2.302677130283895,-0.01,-4.745,-0.01,3.0206756079224175,8.5856274785733,0,buy
7,0.9609359,0.7292723756277362,20190819, 000660.csv,75100.0,76400.0,370.0,81453.0,27868453.0,-0.6396325361899707,4.225930147058824,-0.6398217973239667,0.6396325361899707,0.8707037384692287,4.225930147058824,0.1635469242617661,-0.0032649416178474056,-0.01,0.0,0,4.8100000000000005,0.20654702219775867,2.4633449693581095,8.306553358673753,0,buy
8,1.8087201,-0.5,20190820, 000660.csv,76400.0,75800.0,370.0,81453.0,28349453.0,-0.7830838923064934,2.457547794117647,-1.6966817666640692,1.7124501545816186,0.9999995712653581,3.409753676470588,0.10976001037568772,-0.0008875240751149427,-0.01,0.9293662622751253,0.008600022900238091,-2.22,-0.01,0.9276611276229016,2.0841093513286433,0,wrong
9,0.6140192,-0.7990516197920788,20190821, 000660.csv,75800.0,73800.0,370.0,81453.0,28127453.0,-1.7259659156538039,4.225930147058824,1.7259659156538039,-1.6673976176743346,-0.9999990820051691,0.6891654411764706,0.004738229060282317,0.007037201067330079,4.952218659592944e-07,-3.3933635333281384,-0.01,-7.4,-0.01,2.1695370603819746,4.879443975530628,0,buy
10,0.56414235,0.7627852923336546,20190822, 000660.csv,73800.0,74400.0,370.0,81453.0,27387453.0,-2.6102796410216453,3.409753676470588,-0.7830838923064934,0.7686624849997334,0.947880185156197,1.505341911764706,0.022405721043484816,0.004659783524596728,2.1713580133919663e-07,-1.841617156021912,-0.01,2.22,0.04808925134640385,1.6254425276686313,4.03373273282375,0.9999999999999927,buy
