timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,0.16064823,0.007382627840270462,20221031, 124500.csv,3685.0,3740.0,3444.0,67152056.0,79843196.0,0.0,-0.00228,-0.00228,0.043050981562379624,0.009224129352623955,0.04077,1.6621790856485852e-05,-0.22732651474530832,-0.01,0.043050981562379624,1.8533698383782493e-05,1.8942,0.03524388137748391,-3723.0526315789475,0.0,0,buy
2,0.20076269,0.7726777771305634,20221101, 124500.csv,3740.0,3820.0,7101.0,53674098.0,80231838.0,0.3874588340614166,-0.19839749999999998,-0.19612197158095204,0.8132182793145935,0.9633601872255517,0.9998975,0.009948136750609793,-1.4129711327077747,-0.01,1.2006771133760101,0.014312838654063853,5.6808000000000005,0.275819701411531,-47.143091648914755,-44.710621385630006,0,buy
3,0.6371268,-0.1508376040495941,20221102, 124500.csv,3820.0,3765.0,16243.0,19478163.0,81526423.0,0.7115128737537055,0.28372875000000003,0.4830846779238841,-0.20535523848528225,-0.19010759208003114,0.7913224999999999,0.00624234807215418,-0.14701530160857912,-0.01,0.5061576352684233,0.002558676510189928,-8.93365,-0.01,-15.388571399779883,-39.81873707251575,0,buy
4,0.94526076,-0.7999923294095727,20221103, 124500.csv,3765.0,3750.0,21061.0,1070790.0,80365454.0,0.20246305410736937,1.9047675,1.6164524097833768,-2.01085980060895,-0.9999999983422186,0.061925,3.834632101107349e-05,-0.47426802949061664,-0.01,-1.8083967465015807,-0.01,-3.1591500000000003,-0.01,-3.4859916408216858,-23.650528121488083,0,buy
5,1.2615023,-0.5,20221104, 124500.csv,3750.0,3770.0,21061.0,1070790.0,80049542.0,-1.291713363655925,0.4568175,-1.4208854360027856,1.4227472778051564,0.999959776094806,0.58845,0.0034567456755505432,-0.48393605898123326,-0.01,0.13103391414923132,0.0001716841271658387,4.2122,0.16257727517029297,-4.136864790629633,-5.931313264866526,0,wrong
6,0.598557,0.5077060672801889,20221107, 124500.csv,3770.0,3875.0,21231.0,433200.0,80474072.0,2.882719980652383,0.061810000000000004,-0.3932112422335099,0.43257708423181196,0.6076553706869524,3.37915625,0.10790885365313463,-0.5082432138069706,-0.01,3.315297064884195,0.10408697970619829,22.292550000000002,0.9930539203314567,-4.93683737480882,-7.662878240251616,0,buy
7,1.6455722,-0.5,20221108, 124500.csv,3875.0,3870.0,21231.0,433200.0,82703328.0,3.1826852822270553,0.59259,0.5304521275399676,-0.5444467201222323,-0.7728423831881119,3.2464625,0.10003120424215295,-0.5068887064343164,-0.01,2.638238562104823,0.06723597154428274,-1.06155,-0.01,-4.479637387182682,-6.653418269743539,0,wrong
8,1.2052407,-0.5,20221109, 124500.csv,3870.0,3815.0,21231.0,433200.0,82597168.0,1.1872059860472823,3.3791599999999997,2.7701543423824755,-2.727486203065877,-0.9999999999999999,1.78683125,0.031423352806628224,-0.49198912533512074,-0.01,-1.5402802170185945,-0.01,-11.677050000000001,-0.01,-0.6986095484231656,-1.4569766324218754,0,wrong
9,1.5481703,-0.5,20221110, 124500.csv,3815.0,3900.0,21231.0,433200.0,81429464.0,0.6417782849077126,3.2464600000000003,-0.12836242817217705,0.12935227007693284,0.08025612907679358,4.042624999999999,0.15077250224923966,-0.5150157506702424,-0.01,0.7711305549846454,0.005928778345280161,18.04635,0.9614849992315407,-0.7528024454192619,-1.6078025267196125,0,wrong
10,0.5781456,0.8339672103035561,20221111, 124500.csv,3900.0,3910.0,21296.0,185190.0,83239590.0,1.0281732661826855,1.7867874999999998,-1.4137748645328856,1.4563338708560978,0.9999751968951487,4.3156875,0.16993526393718572,-0.5100497654155491,-0.01,2.4845071370387832,0.05986120197029132,2.1296000000000004,0.04433893336411365,-1.821650450021352,-3.543887062772789,-0.01,buy
