timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,0.9679101,-0.8019999999993269,20220819, 005930.csv,60900.0,60000.0,1542.0,3253536.0,97161336.0,0.0,-0.013724770642201836,-0.013724770642201836,-2.3581218119477683,-0.9999999999991586,-2.3715229357798164,-0.01,0.06750145446408595,4.556342550321446e-05,-2.3581218119477683,-0.01,-13.878000000000002,-0.01,-484.33957219251334,0.0,0,buy
2,0.52266985,0.7792272700822288,20220822, 005930.csv,60000.0,59100.0,1569.0,1609003.0,95749003.0,-3.772994899116429,-0.9570856269113149,-0.9434903481554288,0.8662801448915927,0.9765340876027859,-3.835980632008155,-0.01,0.06645839238208895,4.4166203824635986e-05,-2.9067147542248364,-0.01,-14.121,-0.01,-9.735993289192589,-9.247676470040439,0,buy
3,0.6824218,0.7979624107750286,20220823, 005930.csv,59100.0,59000.0,1586.0,588859.0,94321459.0,-3.0681991359525482,-2.396677879714577,-1.4535035261385836,1.411782530507673,0.9999530134687857,-4.013395514780836,-0.01,0.05164513562566775,2.6671844638004316e-05,-1.6564166054448752,-0.01,-1.586,-0.01,-9.248927272520154,-9.65963247701876,0,buy
4,1.4046416,-0.5,20220824, 005930.csv,59000.0,59700.0,1586.0,588859.0,94162859.0,-0.4969249816334626,-3.85172375127421,-1.4907749449003878,1.5058152279134742,0.9999880812468472,-2.881693170234455,-0.01,0.04513609805822849,2.0372465957763097e-05,1.0088902462800116,0.010126968699878058,11.102,0.7084500812509001,-11.029577260760323,-12.22627190886014,0,wrong
5,0.8091398,0.11571239090720514,20220825, 005930.csv,59700.0,60000.0,1593.0,175801.0,95277897.0,1.5133353694200171,-4.0134546381243625,-0.16820986621930858,0.17841549512786314,0.14714048863400642,-2.3896014271151884,-0.01,0.04942296312871397,2.442599452479044e-05,1.6917508645478803,0.02821453108717009,4.779000000000001,0.20418490274350365,-11.799631815894275,-12.207519441969955,0,buy
6,0.55950224,-0.8010816901965157,20220826, 005930.csv,60000.0,58600.0,1594.0,116093.0,95756093.0,-0.6767003458191521,-2.8767655453618755,1.184217109259526,-1.163600635647766,-0.9988521127456444,-4.6641253822629976,-0.01,0.0513217722085475,2.6338896151445468e-05,-1.840300981466918,-0.01,-22.316000000000003,-0.01,-7.34711865185077,-10.420171472514324,0,buy
7,1.2906852,-0.5,20220829, 005930.csv,58600.0,58800.0,1594.0,116093.0,93524493.0,-1.5057008030183874,-2.38930377166157,0.5019002676727958,-0.491874432220168,-0.7017139296577666,-4.339150866462793,-0.01,0.051093035976230716,2.610464252061906e-05,-1.9975752352385554,-0.01,3.188,0.09663937314291005,-6.935237959369961,-9.796733237421142,0,wrong
8,0.6860193,0.7979999999995399,20220830, 005930.csv,58800.0,59700.0,1594.0,116093.0,93843293.0,-0.49939380880963885,-4.6641253822629976,-2.330504441111648,2.3741968082763134,0.9999999999994248,-2.8767655453618755,-0.01,0.05006372293080785,2.506344944341876e-05,1.8748029994666744,0.03453831583569189,14.346000000000002,0.8723007207439628,-7.982183971728619,-10.424664768465773,0,buy
9,1.0785067,-0.5,20220831, 005930.csv,59700.0,58400.0,1594.0,116093.0,95277893.0,-0.3408732726303044,-4.339150866462793,0.3408732726303044,-0.3385572754856915,-0.43622787562344634,-4.9890998980632,-0.01,0.05155050844086517,2.657419610496703e-05,-0.6794305481159959,-0.01,-20.722,-0.01,-7.8498611031802605,-10.05181366754261,0,wrong
10,0.5584338,-0.8019843294601097,20220901, 005930.csv,58400.0,57500.0,1594.0,116093.0,93205693.0,-2.2081492813769863,-2.8767655453618755,1.5287187332609908,-1.4724526815568497,-0.9999804118251371,-6.451485219164119,-0.01,0.05257982148628848,2.7645994117753148e-05,-3.680601962933836,-0.01,-14.346000000000002,-0.01,-5.910757255702883,-8.332829415345515,-0.01,buy
