timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,1.0769262,-0.5,20170605, 098460.csv,59300.0,59000.0,0.0,56500000,56500000.0,0.0,0.0,0.0,0.0,0,0.0,0,-0.3401360544217687,-0.01,0.0,0,-0.0,0,0.0,0.0,0,wrong
2,0.601336,0.8064724750023926,20170607, 098460.csv,59000.0,61100.0,572.0,22575584.0,56323584.0,0.0,-0.008523893805309735,-0.008523893805309735,1.8224562291893767,0.999999938653857,1.8137769911504424,0.0323626203965347,-2.097787634699898,-0.01,1.8224562291893767,0.03266795599248351,12.012,0.7637539518132409,-539.6751715230006,0.0,0,buy
3,1.8120077,-0.5,20170608, 098460.csv,61100.0,60200.0,572.0,22575584.0,57524784.0,0.9112281145946883,-0.3122407079646018,-0.3037427048648961,0.30744433352224965,0.37662691747289967,0.9026265486725663,0.008114247185744272,-1.4783258322798147,-0.01,1.218672448116938,0.01474188392138931,-5.148000000000001,-0.01,-19.067281017784946,-16.836601292747474,0,wrong
4,0.6406665,-0.802,20170609, 098460.csv,60200.0,58000.0,808.0,8153937.0,56795537.0,-1.0155603734307816,1.8101539823008848,2.12904242741371,-3.3388916756780778,-1.0,-2.623120353982301,-0.01,-1.2625761362952261,-0.01,-4.354452049108859,-0.01,-17.776,-0.01,-0.407459758390838,-2.458149712051237,0,buy
5,1.034689,-0.5,20170612, 098460.csv,58000.0,58000.0,808.0,8153937.0,55017937.0,-4.354452049108859,0.5230743362831859,-1.2641957561928947,1.2246286617536168,0.9994461279175276,-2.623120353982301,-0.01,-1.2625761362952261,-0.01,-3.1298233873552426,-0.01,0.0,0,-1.6750241333685294,-3.1692256046373735,0,wrong
6,0.41671497,0.8001661045590985,20170613, 098460.csv,58000.0,59900.0,866.0,4789460.0,55017460.0,-0.42679409827571485,-2.6239646017699116,-3.1306632420783345,3.417481054743716,1.0,0.2882477876106195,0.0008305227954922278,-1.5825005117091084,-0.01,2.9906869564680014,0.08555877628598219,16.454,0.9332860471645819,-3.2715259596227053,-3.9356407476558184,0,buy
7,1.1735379,-0.5,20170614, 098460.csv,59900.0,58800.0,866.0,4789460.0,56662860.0,1.2592366132496848,-2.6239646017699116,0.0,0.0,0,-1.3977699115044249,-0.01,-1.3977699115044249,-0.01,1.2592366132496848,0.01573171179895183,-9.526000000000002,-0.01,-3.478641820960924,-3.9299024247314134,0,wrong
8,0.7016699,-0.7939372460945406,20170615, 098460.csv,58800.0,60800.0,921.0,1494493.0,55649293.0,4.407328146373897,0.2874212389380531,2.9898381350211367,-2.9444531138986534,-1.0,1.7545008849557522,0.03031376952729714,-1.6468596592619351,-0.01,1.4628750324752433,0.021172677584152644,18.42,0.9663910876945909,-1.1025675646832278,-1.5047348120216788,0,buy
9,0.89937115,0.8002175652916524,20170616, 098460.csv,60800.0,59900.0,943.0,200710.0,57535110.0,0.0,-1.506,-1.7882813385590686,1.8640010594958303,0.9999999714754224,0.329929203539823,0.0010879405565722422,-1.5408190957799048,-0.01,1.8640010594958303,0.03414832247953081,-8.487,-0.01,-2.18776501710783,-3.272326009449595,0,buy
10,0.25594777,-0.7997824118886856,20170619, 098460.csv,59900.0,59900.0,943.0,200710.0,56686410.0,1.8640010594958303,1.8320530973451328,3.3890928354469643,-3.3391003510414623,-1.0,0.329929203539823,0.0010879405565722422,-1.5408190957799048,-0.01,-1.475099291545632,-0.01,0.0,0,-0.17248917006951375,-0.29150164724161165,-0.01,buy
11,0.96274745,0.7979807063954603,20170620, 098460.csv,59900.0,59300.0,945.0,80893.0,56686393.0,-2.45849881924272,0.3298991150442478,-1.4751288387212609,1.4582587792740453,0.9999758829943253,-0.6736407079646017,-0.01,-1.5239808440190235,-0.01,-1.0002400399686746,-0.01,-5.670000000000001,-0.01,-0.970930523436243,-1.7716253163850455,0,buy
12,0.97930586,0.000493717287264861,20170621, 098460.csv,59300.0,60000.0,945.0,80893.0,56119393.0,0.16670667332811245,0.3298991150442478,0.0,0.0,0,0.4971557522123894,0.002468586436324305,-1.5436605743182228,-0.01,0.16670667332811245,0.0002778725355949696,6.615,0.3544045759795402,-1.0083234682090756,-1.7677146614516623,0,buy
13,1.5895524,-0.5,20170622, 098460.csv,60000.0,59900.0,945.0,80893.0,56780893.0,0.0,-0.6736407079646017,-1.0002400399686746,1.010345924447187,0.993927557920123,0.3298991150442478,0.00108774224012953,-1.5408491842754801,-0.01,1.010345924447187,0.010156064184481228,-0.9450000000000001,-0.01,-1.6061814686603333,-2.9443460084442696,0,wrong
14,2.0459366,-0.5,20170623, 098460.csv,59900.0,60600.0,945.0,80893.0,56686393.0,2.1890828363022385,0.4971557522123894,1.1787369118550515,-1.1905074880772644,-0.9991637144162354,1.500695575221239,0.022269170310286857,-1.5605289145746792,-0.01,0.9985753482249742,0.009921976418827638,6.615,0.3544045759795402,-0.9508578229445603,-1.710690186805036,0,wrong
15,0.81035227,0.10428036569326204,20170626, 098460.csv,60600.0,60000.0,945.0,80893.0,57347893.0,0.0,0.3298991150442478,-0.16642922470416235,0.16670667332811245,0.12973331050749648,0.4971557522123894,0.002468586436324305,-1.5436605743182228,-0.01,0.16670667332811245,0.0002778725355949696,-5.670000000000001,-0.01,-1.0791625508275149,-1.85819376205452,0,buy
16,1.9812503,-0.5,20170627, 098460.csv,60000.0,59800.0,945.0,80893.0,56780893.0,-0.16670667332811245,1.500695575221239,1.166946713296787,-1.1515632062644996,-0.9986804824348178,0.1626424778761062,0.00026449077224377504,-1.5380377942327375,-0.01,-1.318269879592612,-0.01,-1.8900000000000001,-0.01,-0.377619930149545,-0.6393571515577493,0,wrong
17,0.9031465,0.7903252300829754,20170628, 098460.csv,59800.0,58500.0,945.0,80893.0,56591893.0,-3.460458433930606,0.4971557522123894,-0.9887024096944591,0.9640200633681708,0.9904065376037192,-2.0116938053097346,-0.01,-1.5014897236770817,-0.01,-2.4964383705624353,-0.01,-12.285,-0.01,-1.045200590026372,-1.8439081951029355,0,buy
18,1.3599474,-0.5,20170629, 098460.csv,58500.0,60000.0,945.0,80893.0,55363393.0,0.0,0.1626424778761062,-0.3328584494083247,0.33397009709500264,0.42746426642015245,0.4971557522123894,0.002468586436324305,-1.5436605743182228,-0.01,0.33397009709500264,0.0011147384744766287,14.175,0.8659183384370441,-1.2895581615777838,-2.2538329581244487,0,wrong
19,1.6802964,-0.5,20170630, 098460.csv,60000.0,60000.0,945.0,80893.0,56780893.0,0.33397009709500264,-2.0116938053097346,-2.170805631117517,2.2263859851270533,0.9999999999827631,0.4971557522123894,0.002468586436324305,-1.5436605743182228,-0.01,2.560356082222056,0.0634517461372931,0.0,0,-2.639877403464415,-4.622159396058222,0,wrong
20,1.8425395,-0.5,20170703, 098460.csv,60000.0,59500.0,945.0,80893.0,56780893.0,1.7069040548147039,0.4971557522123894,2.560356082222056,-2.5390501783355157,-0.99999999999999,-0.3391274336283186,-0.01,-1.529603624104509,-0.01,-0.8321461235208119,-0.01,-4.7250000000000005,-0.01,-1.046333349559234,-1.900893318087552,-0.01,wrong
21,1.9343873,-0.5,20170704, 098460.csv,59500.0,59000.0,945.0,80893.0,56308393.0,-1.6642922470416237,0.4971557522123894,0.0,0.0,0,-1.1754106194690266,-0.01,-1.5155466738907952,-0.01,-1.6642922470416237,-0.01,-4.7250000000000005,-0.01,-1.0937452118060262,-1.9413647543850094,0,wrong
22,-0.5216017,0.7977205176516454,20170705, 098460.csv,59000.0,59000.0,453.0,29306825.0,56033825.0,-1.6642922470416237,-0.42420353982300885,-0.9168013613311787,1.2616994785142468,0.9996506470645568,-0.8250884955752211,-0.01,-1.1652245499969898,-0.01,-0.40259276852737697,-0.01,0.0,0,-1.689418832010614,-3.07781744270599,0,sell
23,2.1084745,-0.5,20170706, 098460.csv,59000.0,60000.0,453.0,29306825.0,56033825.0,0.40259276852737697,-0.8250884955752211,-0.40259276852737697,0.4058474905482797,0.5611339017992447,-0.02331858407079646,-0.01,-2.0641349106014086,-0.01,0.8084402590756566,0.00651444492269071,4.53,0.1855229270866502,-1.9818870991766555,-3.5903165042583773,0,wrong
24,0.60910815,0.7557573285879312,20170707, 098460.csv,60000.0,60400.0,755.0,11486295.0,56786295.0,1.1318163627059192,-0.829566371681416,-0.004515129923755874,0.7546294172818535,0.9420009000776177,1.0412300884955752,0.010783042629185169,-1.6798583468785744,-0.01,1.8864457799877727,0.034961012406843794,3.0200000000000005,0.08716852571697697,-2.053017212603449,-3.5910269572447815,0,buy
25,1.3596787,-0.5,20170710, 098460.csv,60400.0,60000.0,755.0,11486295.0,57088295.0,1.3474612714198377,0.506716814159292,1.3474612714198377,-1.3474612714198377,-0.9998858799267649,0.506716814159292,0.0025643257825228583,-1.5340995123713204,-0.01,0.0,0,-3.0200000000000005,-0.01,-1.1659574030281343,-2.0301640667392338,0,wrong
26,0.8819353,-0.6320507419911403,20170711, 098460.csv,60000.0,60300.0,922.0,1398063.0,56718063.0,0.3988638455810508,1.038695575221239,0.5292967255567562,-0.5603721071227649,-0.791972395096803,0.8755097345132743,0.007635870431510372,-1.675510673649991,-0.01,-0.16150826154171408,-0.01,2.766,0.07365408891273784,-0.8258987225505335,-1.413945695662016,0,buy
27,1.4929147,-0.5,20170712, 098460.csv,60300.0,60800.0,922.0,1398063.0,56994663.0,0.6460330461668563,0.3859522123893805,-0.6460330461668563,0.6544344962455143,0.8825124078127958,1.6914389380530974,0.02820427571748496,-1.7099216061645899,-0.01,1.3004675424123706,0.016769950548198187,4.61,0.19145666326690403,-1.2730447012671857,-2.2120324493947736,0,wrong
28,0.89578915,-0.4170201395131853,20170713, 098460.csv,60800.0,62900.0,942.0,191892.0,57465492.0,4.714194841244844,0.8752070796460176,0.48737383714955146,-0.41693748521822993,-0.5807065863525409,5.210074336283186,0.23772564784423755,-1.7627147793630717,-0.01,4.297257356026614,0.16861659098319137,19.782,0.9800250290170662,-0.9345697549982945,-1.5983381658889535,0,buy
29,0.5764643,-0.7310257804094711,20170714, 098460.csv,62900.0,62900.0,943.0,131084.0,59445784.0,4.297257356026614,1.708821238938053,0.8263816089456503,-0.8511887559605285,-0.9732871749878711,5.213776991150443,0.2380197979041292,-1.7590121244958148,-0.01,3.446068600066085,0.11197367216231646,0.0,0,-0.37496391422939007,-0.6335433045716561,0,buy
30,1.3146818,-0.5,20170717, 098460.csv,62900.0,62200.0,943.0,131084.0,59445784.0,2.297379066710723,5.213776991150443,3.446068600066085,-3.4078026419132974,-1.0,4.045458407079646,0.1509670959966618,-1.7368545180904214,-0.01,-1.1104235752025744,-0.01,-6.601000000000001,-0.01,1.9129469995573987,3.450233979252256,0.9999999999542682,wrong
31,1.8136525,-0.5,20170718, 098460.csv,62200.0,64800.0,943.0,131084.0,58785684.0,3.0140068469784165,5.213776991150443,0.0,0.0,0,8.384927433628318,0.504936915288509,-1.8191541990247426,-0.01,3.0140068469784165,0.08683836127410416,24.518,0.9975491570196672,1.9537277945305238,3.468999420628031,0,wrong
32,0.9732396,0.9189917621573642,20170719, 098460.csv,64800.0,65500.0,944.0,68876.0,61240076.0,4.124430422180991,4.045444247787611,-1.1104370328432374,1.174819687658692,0.9989932283891944,9.559072566371682,0.5989858972300434,-1.8354852567575701,-0.01,5.299250109839683,0.24483613780817504,6.6080000000000005,0.3538067297555749,1.186188767499548,2.163390226349209,0,buy
33,0.4577865,-0.6588189615210275,20170720, 098460.csv,65500.0,66400.0,944.0,68876.0,61900876.0,6.74450013979596,8.389515044247787,4.175166753207023,-4.2781413455972075,-1.0,11.062789380530974,0.7059051923948629,-1.8623806874962376,-0.01,2.466358794198753,0.05901610754298903,8.496,0.5141329052143779,3.7648065198819403,7.44654885357504,0,buy
34,0.7424711,-0.6568008512649922,20170721, 098460.csv,66400.0,66400.0,944.0,68876.0,62750476.0,2.466358794198753,9.559072566371682,1.0790319724619544,-1.093841868913237,-0.997477362179956,11.062789380530974,0.7059051923948629,-1.8623806874962376,-0.01,1.372516925285516,0.01866170042096371,0.0,0,4.540418318821535,8.883880585611022,0,buy
