timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.780825,0.7749637411833736,20180123, 012450.csv,33400.0,33400.0,1102.0,10273728.0,47080528.0,1102.0,0.0,-0.011074946466809423,-0.011074946466809423,0.8260015434685828,0.9670047856939961,-0.24416639508628468,0.8148351177730193,0.8260015434685828,0.006799563140883258,-480.9187935034803,0.0,buy
2,0.08465272,0.0,20180124, 012450.csv,33400.0,33150.0,1127.0,9438610.0,47080410.0,25.0,0.0,0.8145824411134903,0.8257488388221497,0,0,-0.24441907174581368,0.8145824411134903,0.0,0,-4.693610541418298,0.0,buy
3,-0.0739665,0.00709976372951091,20180125, 012450.csv,33150.0,34100.0,1044.0,12206259.0,46814859.0,83.0,-0.5984442361483258,0.8048372591006424,-0.009666440882736578,0.044019939822686704,0.009641990542787693,-0.05662111135227593,0.2459507494646681,-0.554424296325639,-0.0030691435235962183,-5.100586225903819,-2611.5093354209102,sell
4,-0.89374095,-0.7998983179052883,20180126, 012450.csv,34100.0,34200.0,111.0,43084427.0,46869527.0,933.0,2.1185581270254388,0.13720985010706638,-0.6622969960038328,-1.8930645285951735,-0.9999999834762409,-2.8139916906121734,0.36301284796573874,0.2254935984302652,0.0005083443785222075,-5.340493622436537,-8.212213554204574,sell
5,0.33892983,0.032699630635345825,20180129, 012450.csv,34200.0,33950.0,539.0,28487555.0,46921355.0,428.0,0.0236827651365033,0.358576017130621,0.22106284702251258,0.09132241276359818,0.04084147500337787,-3.0055828233777255,0.4739935760171306,0.11500517790010148,0.0001322531632176327,-5.305927288099404,-7.550476129891258,buy
6,-0.6815679,0.13914363559297485,20180130, 012450.csv,33950.0,33650.0,172.0,41018346.0,46857746.0,367.0,-0.28718266980994045,0.4298629550321199,0.07103223334827974,0.19549969316816165,0.1739505580285463,-2.385360880114809,0.3377858672376874,-0.0916829766417788,-8.405414931100808e-05,-5.715297795589903,-7.530018931161277,sell
7,0.43048787,-0.5006056278101181,20180131, 012450.csv,33650.0,33650.0,692.0,23361840.0,46647640.0,520.0,-0.11012053375337345,0.33241970021413275,-0.09702617523397176,-0.44306677332140443,-0.6252667457447344,-1.9275510792485593,-0.11211991434689507,-0.44306677332140443,-0.001961156071652592,-6.411192412561038,-9.010022845141474,buy
8,0.2260675,0.0,20180201, 012450.csv,33650.0,32950.0,848.0,18111695.0,46646895.0,156.0,0.0,-0.1137152034261242,-0.44465677691545274,0,0,-1.9291463683277883,-0.1137152034261242,0.0,0,-7.360474620638458,-10.95846008658814,buy
9,-0.68567187,0.7817530353487554,20180202, 012450.csv,32950.0,31400.0,267.0,37630243.0,46427893.0,581.0,-1.2725391475681285,-0.18245610278372593,-0.06881915720221035,0.8715934649390111,0.9775928649230907,-0.28009837472909455,-0.5826702355460386,-0.40094568262911734,-0.001606282948586446,-7.900297968228876,-11.803524167318,sell
10,0.08807483,-0.8025402674718773,20180205, 012450.csv,31400.0,30350.0,367.0,34334776.0,45858576.0,100.0,-0.8913822559210258,-0.5836702355460385,-0.40194751052525324,-1.2252456123671385,-0.9994502978946598,3.19067124951812,-1.8017644539614561,-1.2252456123671385,-0.014900145780747276,-8.990899654121312,-13.942698361276976,buy
11,-0.062663816,0.008833425316869505,20180206, 012450.csv,30350.0,29850.0,345.0,35024442.0,45495192.0,22.0,-0.8403008414391236,-1.8041927194860814,-1.2276881341644916,0.0503527235305844,0.012596969346177045,5.58955159109389,-2.5798886509635977,-0.7899481179085392,-0.006220750800360664,-9.565718803172308,-11.648934170346912,sell
12,-0.55893993,0.15956616511005983,20180207, 012450.csv,29850.0,29300.0,153.0,40842075.0,45409125.0,192.0,-0.37916094518295473,-2.600374732334047,-0.8108105986374033,0.2109759416791005,0.19952841187566606,6.9181132506389975,-2.7641862955032117,-0.16818500350385424,-0.0002828219523651754,-10.805307658292543,-13.43076638169664,sell
13,-0.15378304,0.0030477727383208643,20180208, 012450.csv,29300.0,28250.0,130.0,41527499.0,45336499.0,23.0,-0.18531517618980767,-2.7665974304068524,-0.17066051087568876,0.02785393241203185,0.00387169334745896,8.426742425175016,-2.9197023554603856,-0.15746124377777582,-0.00024790969823151876,-11.495081018252781,-14.249721891104858,sell
14,0.6784509,-1.0,20180209, 012450.csv,28250.0,27400.0,1091.0,13366201.0,44186951.0,961.0,-0.3010819163605906,-2.9282633832976446,-0.16626585989838485,-2.526994925781836,-0.9999999999999863,9.142188077243292,-5.381261241970021,-2.526994925781836,-0.0618608876371326,-12.303733422047626,-15.223604416545593,buy
