timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.8226495,-1.0,20181126, 039030.csv,47650.0,47350.0,0.0,82700000,82700000.0,0,0.0,0.0,0.0,0.0,0,-2.4731182795698925,0.0,0.0,0,0.0,0.0,wrong
2,0.9045275,-0.6423517813444054,20181127, 039030.csv,47350.0,47700.0,1569.0,7926536.0,82218688.0,1569.0,0.0,-0.012836759371221283,-0.012836759371221283,-0.5692363121244197,-0.8021309627593238,-2.409956989247312,-0.582,-0.5692363121244197,-0.0032350556847315914,-360.2258116374864,0.0,buy
3,-0.80530334,-0.6112763745588494,20181128, 039030.csv,47700.0,48250.0,306.0,67631388.0,82227588.0,1263.0,0.6679138608466693,-0.7007400241837969,-0.6879915806362761,-0.537495736687446,-0.7641379868002618,-3.1518809533096697,-0.571235792019347,0.13041812415922321,0.00017007440680016916,-9.627539864086149,-8.444700191408817,sell
4,-0.27651095,-0.012478762794085375,20181129, 039030.csv,48250.0,47750.0,222.0,71631610.0,82343110.0,84.0,0.20467583215501833,-0.5791898428053204,0.12240794282664272,-0.0561736427511178,-0.015653579664567818,-4.1949886232138445,-0.43154776299879083,0.14850218940390053,0.0002205046878444028,-9.416303127346396,-8.099445509941555,sell
5,0.6257988,-0.7311378869643167,20181130, 039030.csv,47750.0,49900.0,1150.0,26849252.0,81761752.0,928.0,-0.13480180673282804,-0.43923579201934704,0.14076937269440012,-0.6983515696611399,-0.9127060896701018,-3.822691994643159,-1.1345199516324063,-0.6983515696611399,-0.004865076141176039,-9.061343480757047,-7.563408307550212,buy
6,-0.016654119,0.007030487932634433,20181203, 039030.csv,49900.0,49350.0,1131.0,27755014.0,84191914.0,19.0,3.0240301112921357,-1.1363216444981863,-0.700161211119914,-0.04990559099644498,-0.012375624301547261,-5.507820701850191,1.804007255139057,2.9741245202956907,0.08465493686936121,-9.510550975836544,-10.095096573404915,sell
7,-0.3675183,0.24530504414879042,20181204, 039030.csv,49350.0,49000.0,716.0,48429512.0,83764112.0,415.0,-0.7388476760369173,1.7628923821039904,2.932537080177165,0.2709178157998905,0.3071781022238864,-4.842318836057261,1.2867134220072551,-0.46792986023702676,-0.0021871881515935776,-0.3405448186689268,-1.1367769970016313,sell
8,-1.1733713,-1.0,20181205, 039030.csv,49000.0,46250.0,716.0,48429512.0,83513512.0,0,-0.29917346942088996,1.2867134220072551,-0.46792986023702676,-0.29917346942088996,-0.360791012463035,-4.392653638621264,0.9836904474002418,-0.29917346942088996,-0.0008946472123857463,-0.7885089471617077,-2.9311199061982,wrong
9,-1.1760116,-1.0,20181206, 039030.csv,46250.0,46900.0,716.0,48429512.0,81544512.0,0,-2.3577023081007535,0.9836904474002418,-0.29917346942088996,-2.3577023081007535,-0.9999999999991502,-0.8595699444812835,-1.3972043530834342,-2.3577023081007535,-0.05407084499556669,-1.085152368384378,-4.168748611769187,wrong
10,0.54851204,0.5202698066994509,20181207, 039030.csv,46900.0,45000.0,1289.0,21924499.0,82378599.0,573.0,0.5707312344943581,-1.401756952841596,-2.3622105606096415,0.45679430436292023,0.6477116217826522,-1.2488498784309137,-0.3886348246674728,1.0275255388572784,0.010502546366645826,-2.8676445968997215,-4.475625471567194,buy
11,0.399182,-0.8218583223543072,20181210, 039030.csv,45000.0,45900.0,1475.0,13199861.0,79574861.0,186.0,-2.9729808830567754,-0.3901269649334946,1.0260121850490282,-3.4020316139026785,-1.0,-0.5530798845418734,-3.7788863361547764,-3.4020316139026785,-0.10929161177153612,-2.0303963735963846,-3.1511815751735393,buy
12,0.5879443,0.14476863365774661,20181211, 039030.csv,45900.0,46300.0,1647.0,5458762.0,81056058.0,172.0,1.6682404258299615,-3.7802152357920193,-3.4033657182406842,0.1945595257420154,0.17243452027527317,-0.6975105511565316,-1.9878331318016929,1.8627999515719769,0.03410508718764038,-3.990942968680291,-4.957653339124385,buy
