timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.30352464,-1.0,20160913, 000660.csv,37800.0,39200.0,0.0,29100000,29100000.0,0,0.0,0.0,0.0,0.0,0,-2.1621621621621623,0.0,0.0,0,0.0,0.0,wrong
2,-0.42520198,-1.0,20160919, 000660.csv,39200.0,39250.0,0.0,29100000,29100000.0,0,0.0,0.0,0.0,0.0,0,-5.9459459459459465,0.0,0.0,0,0.0,0.0,wrong
3,-0.40295452,-1.0,20160920, 000660.csv,39250.0,39150.0,0.0,29100000,29100000.0,0,0.0,0.0,0.0,0.0,0,-6.081081081081082,0.0,0.0,0,0.0,0.0,wrong
4,-0.70591414,-1.0,20160921, 000660.csv,39150.0,39400.0,0.0,29100000,29100000.0,0,0.0,0.0,0.0,0.0,0,-5.810810810810811,0.0,0.0,0,0.0,0.0,wrong
5,-0.7438598,-1.0,20160922, 000660.csv,39400.0,39350.0,0.0,29100000,29100000.0,0,0.0,0.0,0.0,0.0,0,-6.486486486486487,0.0,0.0,0,0.0,0.0,wrong
6,-0.38868606,-1.0,20160923, 000660.csv,39350.0,39500.0,0.0,29100000,29100000.0,0,0.0,0.0,0.0,0.0,0,-6.351351351351352,0.0,0.0,0,0.0,0.0,wrong
7,0.24620824,0.0340916734624521,20160926, 000660.csv,39500.0,41150.0,181.0,21976639.0,29126139.0,181.0,0.0,-0.0034742268041237116,-0.0034742268041237116,0.09330221060257454,0.04259282951905796,-6.666932014488716,0.08982474226804124,0.09330221060257454,8.704923602864678e-05,-1308.515248670544,0.0,buy
8,0.40053672,0.8098642214967988,20160927, 000660.csv,41150.0,41200.0,403.0,13206394.0,29789844.0,222.0,1.0253676259664901,0.08554639175257732,0.08902371144234598,1.2577308120913442,0.9996327375997816,-8.845618278071887,2.37059793814433,2.2830984380578343,0.05079015708486789,-50.09645646000466,0.0,buy
9,1.0333718,-1.0,20160928, 000660.csv,41200.0,40200.0,403.0,13206394.0,29809994.0,0,0.06764050191065116,2.37059793814433,2.2830984380578343,0.06764050191065116,0.022616511418420027,-8.911509426952726,2.4398419243986256,0.06764050191065116,4.575132836326379e-05,1.284204577106086,0.0,wrong
10,0.13629708,-0.8044162014279056,20160929, 000660.csv,40200.0,40200.0,446.0,11434543.0,29363743.0,43.0,-1.3518956092376269,2.438979381443299,0.06679793287940682,-1.4961551329040308,-0.99998622149665,-7.742315315315316,0.9063333333333333,-1.4961551329040308,-0.022136121152928068,1.4877096836187234,0.0,buy
11,-0.48566812,0.0,20160930, 000660.csv,40200.0,41800.0,230.0,20103486.0,29349486.0,216.0,0.0,0.857340206185567,-1.5439817780381402,0,0,-7.791308442463082,0.857340206185567,0.0,0,-0.7551103326546907,-0.7772240951819798,sell
12,0.9007573,0.8256837551423081,20161004, 000660.csv,41800.0,42600.0,680.0,2010918.0,30434918.0,450.0,1.25385500788668,0.8485154639175257,-0.008749727337644005,2.453518965761933,0.9999999999999152,-8.385625893935174,4.587347079037801,3.707373973648613,0.1284187757118792,-0.7210803859633216,-0.7579494573585428,buy
13,-1.493268,-1.0,20161005, 000660.csv,42600.0,42550.0,680.0,2010918.0,30978918.0,0,1.7874206199602707,4.587347079037801,3.707373973648613,1.7874206199602707,0.9999998845423872,-8.678372248537197,6.4567628865979385,1.7874206199602707,0.03144375620781037,2.6306860750789163,4.320705339119809,wrong
14,-1.0607958,-1.0,20161006, 000660.csv,42550.0,42200.0,680.0,2010918.0,30944918.0,0,-0.10975205783494439,6.4567628865979385,1.7874206199602707,-0.10975205783494439,-0.058449760323274536,-8.66007560137457,6.3399243986254294,-0.10975205783494439,-0.00012044788756071512,4.099882658174201,6.82347909608056,wrong
15,0.24526349,-0.7634863634188344,20161007, 000660.csv,42200.0,41300.0,691.0,1542802.0,30703002.0,11.0,-0.7691085172692976,6.339697594501718,-0.10996510594721222,-0.7815516454885614,-0.9528355511645674,-8.545456115909724,5.50859793814433,-0.7815516454885614,-0.006089612435901448,4.086833673131733,7.364141598191834,buy
16,-0.63382006,0.7986713844334712,20161010, 000660.csv,41300.0,41300.0,254.0,19953922.0,30444122.0,437.0,-2.0255348320662585,5.404542955326461,-0.8794031394947373,1.280247211358843,0.9997240151571487,-7.002645676604441,4.618975945017182,-0.7452876207074155,-0.0055391384612392125,3.2857700394094254,6.328133964823599,sell
17,-0.049974855,0.0,20161011, 000660.csv,41300.0,41250.0,242.0,20448709.0,30443309.0,12.0,0.0,4.616182130584193,-0.7479381842928711,0,0,-7.00543949103743,4.616182130584193,0.0,0,2.6210654336310086,5.426021900341856,sell
18,-0.46893305,0.0013748843836481673,20161012, 000660.csv,41250.0,40950.0,129.0,25107947.0,30429197.0,113.0,-0.0397460078994698,4.589852233676976,-0.025168091944275838,0.018553752646936476,0.0017197282562456673,-6.91879920126312,4.567687285223368,-0.02119225525253332,-4.491106741832951e-06,2.6044004713495283,5.358412124725338,sell
19,-0.018840453,-1.5809269455591134e-05,20161013, 000660.csv,40950.0,41550.0,127.0,25190313.0,30390963.0,2.0,-0.12718048392798537,4.567226804123711,-0.02163252846243091,0.001971239068884717,1.9428728593284816e-05,-6.23937670660351,4.4362989690721655,-0.12520924485910065,-0.00015676126165109494,2.6670220132960827,5.501280059091809,sell
20,-0.30127782,-0.02212918577372025,20161014, 000660.csv,41550.0,42300.0,89.0,26743859.0,30441809.0,38.0,0.25073242990029637,4.427522336769759,-0.13360253649611228,-0.0750075342665697,-0.02773866839664829,-7.686269805888363,4.611027491408935,0.17572489563372667,0.0003087447179919156,2.6455577938054433,5.577870638708962,sell
21,0.2942347,0.5304068338384077,20161017, 000660.csv,42300.0,41650.0,278.0,18889794.0,30649194.0,189.0,0.21927080614690145,4.607195876288659,0.17205573348706737,0.46566758586216384,0.6618384376599514,-9.00063360267484,5.323690721649484,0.6849383920090653,0.004680418552232779,2.86982101071132,5.9117736402170085,buy
22,0.13281569,-0.7388058020211001,20161018, 000660.csv,41650.0,40050.0,337.0,16393740.0,30429790.0,59.0,-0.5895750472263642,5.322474226804124,0.6837754750269491,-0.714708941676096,-0.9222334863730028,-7.997842481656914,4.569725085910653,-0.714708941676096,-0.005095064613489075,3.543293016777002,7.169232621238523,buy
23,-0.37438107,0.7082428264101702,20161019, 000660.csv,40050.0,40050.0,211.0,21633024.0,30083574.0,126.0,-1.771947818239955,4.540116838487973,-0.74282093547423,0.6621944602663279,0.8883635328726209,-4.863263861799945,3.379979381443299,-1.1097533579736272,-0.012239999439632498,2.8045586188062077,5.823282413761351,sell
24,-1.1891657,-1.0,20161020, 000660.csv,40050.0,40950.0,211.0,21633024.0,30083574.0,0,0.0,3.379979381443299,-1.1097533579736272,0,0,-4.863263861799945,3.379979381443299,0.0,0,1.6792125159883657,3.4129037158962587,wrong
25,0.36572874,0.6621172733346548,20161021, 000660.csv,40950.0,40150.0,408.0,13742054.0,30449654.0,197.0,0.6312414874642223,3.3761305841924396,-0.0037229619060554437,0.5894036101730915,0.8239492685185281,-6.037689421380143,4.637986254295533,1.2206450976373138,0.014789292599160953,1.7071717827904365,3.4339142643890113,buy
26,-0.6883392,0.7462401943870332,20161024, 000660.csv,40150.0,41050.0,128.0,25189227.0,30328427.0,280.0,-1.071933362526878,4.573288659793814,1.1580604428082895,0.7354324846506377,0.9330831648753432,-4.292114888083961,4.221398625429553,-0.33650087787624045,-0.0011316875662068515,2.85647066803692,5.740208162048028,sell
27,0.70884484,0.805545459937485,20161025, 000660.csv,41050.0,42900.0,572.0,7360096.0,30840696.0,444.0,0.37984165812490045,4.212701030927835,-0.3448181017229666,1.3177174181180573,0.9998303708492677,-4.964172750069658,5.981773195876289,1.6975590762429578,0.028405816290353658,2.555435519570706,5.264434759886369,buy
28,-0.6692183,-0.7974145544369403,20161026, 000660.csv,42900.0,43000.0,190.0,23015449.0,31166449.0,382.0,3.4311806711495745,5.893295532646048,1.6126580398481878,-2.2905005421641267,-0.9999999999959486,-8.844746633231171,7.101199312714776,1.140680128985448,0.012927227799092722,4.109894608589249,8.609677383079633,sell
29,-0.19794607,-0.0005583442773198223,20161027, 000660.csv,43000.0,42450.0,153.0,24600144.0,31179144.0,37.0,0.060962992607852116,7.092247422680413,1.1322264398360677,-0.011867637105494967,-0.0007039561588575438,-9.071391473948177,7.144824742268041,0.04909535550235715,2.4103248831064406e-05,5.2946860081741445,11.050809590568551,sell
30,0.21876453,-0.5601218693041726,20161028, 000660.csv,42450.0,41000.0,278.0,19224381.0,31025481.0,125.0,-0.26989195085022216,7.142202749140894,0.046647005420769015,-0.4904039116078541,-0.6995518190387391,-8.112956533853442,6.616773195876288,-0.4904039116078541,-0.0024020703659067832,5.393097169219054,11.079058476092278,buy
31,0.08744964,-0.8043283636477174,20161031, 000660.csv,41000.0,42000.0,317.0,17568596.0,30565596.0,39.0,-1.2992546352464285,6.6159656357388315,-0.49115763900633586,-1.4815353921770678,-0.9999828709651754,-5.77439843967679,5.036412371134021,-1.4815353921770678,-0.02171033437788583,4.865490595140618,10.284422086142085,buy
32,-0.00345005,0.002083529460419165,20161101, 000660.csv,42000.0,41000.0,316.0,17609530.0,30881530.0,1.0,1.0371137536464201,5.0361855670103095,-1.4817481221583222,-0.003269419849492694,-5.3444102574351504e-05,-7.391417293582243,6.122096219931271,1.0338443337969274,0.010631423712393229,3.2423814445595425,6.336958439970196,sell
33,0.48400438,-0.8055485739033631,20161102, 000660.csv,41000.0,41150.0,518.0,9124326.0,30362326.0,202.0,-1.0232653628236685,6.117958762886598,1.0299052560187898,-1.677443431134762,-0.9999992239759486,-6.472920776446549,4.3378900343642615,-1.677443431134762,-0.02774597361302089,4.268303373417925,8.304889845620014,buy
34,0.6596799,0.020762232491675147,20161103, 000660.csv,41150.0,41200.0,664.0,3137476.0,30461076.0,146.0,0.25590924753261657,4.334969072164949,-1.6801959927495584,0.07213804502983989,0.025683897759708474,-6.538979102814156,4.677237113402062,0.32804729256245646,0.001075571419541843,2.4924762637948867,4.516161784978186,buy
35,-0.3000576,-0.004236132192646447,20161104, 000660.csv,41200.0,41500.0,465.0,11312881.0,30470881.0,199.0,0.1089915536798503,4.631034364261168,0.2837642017140405,-0.03263093304568668,-0.0053097421767764885,-6.64042007987369,4.710931271477663,0.07636062063416363,5.8307743873720064e-05,2.8247119264110405,5.04809576315477,sell
36,-0.012469798,0.0003130803163897245,20161107, 000660.csv,41500.0,41500.0,460.0,11518543.0,30608543.0,5.0,0.4578141340908391,4.709769759450172,0.07525051784817019,-0.0049177088449877115,-0.00012091199097630234,-6.97816559858828,5.183996563573883,0.4528964252458514,0.0020490495458538316,2.925389535966649,5.15708581500233,sell
37,-0.21270525,0.0,20161108, 000660.csv,41500.0,39650.0,363.0,15537434.0,30601934.0,97.0,0.0,5.161285223367697,0.43120662470635984,0,0,-7.000876938794466,5.161285223367697,0.0,0,3.3919269208981766,5.906964638324884,sell
38,-0.8569237,0.799802163503899,20161109, 000660.csv,39650.0,41000.0,52.0,28422743.0,30484543.0,311.0,-2.1944691469499933,5.0884639175257735,-0.06924725737922316,1.8798920943257322,0.9999999788149784,-2.404282437076252,4.75787972508591,-0.314577052624261,-0.0009890977404186652,3.3670187316703735,5.838149359066727,sell
39,-0.5697057,-0.06329898002171809,20161110, 000660.csv,41000.0,39850.0,23.0,29570706.0,30513706.0,29.0,0.2302806376333081,4.7513951890034365,-0.32074760250265993,-0.12841943498744945,-0.07914966294301473,-5.9527145908795385,4.858096219931272,0.10186120264585867,0.00010375166346843212,3.093885468995267,5.440327424158843,sell
40,0.26008907,-0.7663505272765918,20161111, 000660.csv,39850.0,39700.0,210.0,21902618.0,30271118.0,187.0,-0.08668235841297023,4.854357388316151,0.09829195986071554,-0.7914758412404993,-0.9563769690954537,-3.678242221603047,4.0244604810996565,-0.7914758412404993,-0.006244760001143823,3.0865036870652203,5.360785557882228,buy
41,-0.47597015,0.009557923732911778,20161114, 000660.csv,39700.0,39700.0,111.0,25841291.0,30247991.0,99.0,-0.10405958577413627,4.002202749140894,-0.8127031249825892,0.04904489057256424,0.011954971093356082,-3.3523110430017646,3.9449862542955327,-0.055014695201572025,-3.026570886544011e-05,2.1020156358653517,3.7228411353509587,sell
42,-0.053525403,0.0,20161115, 000660.csv,39700.0,40850.0,106.0,26039466.0,30247666.0,5.0,0.0,3.9438694158075602,-0.05608855561841953,0,0,-3.353427881489737,3.9438694158075602,0.0,0,1.9394949895286735,3.415769204180761,sell
43,-0.51407945,-0.15191058837740046,20161116, 000660.csv,40850.0,41900.0,52.0,28179747.0,30303947.0,54.0,0.40300630137875765,3.9317766323024057,-0.01163395549263206,-0.20528209378249118,-0.18998595352481074,-6.268130491316058,4.137274914089347,0.19772420759626647,0.00039087221224076707,1.9678047749878194,3.439606902804373,sell
44,-0.14551459,-0.002300536813665932,20161117, 000660.csv,41900.0,42000.0,45.0,28465229.0,30350729.0,7.0,0.18017454953970188,4.135666666666666,0.1961768007542087,-0.02425185828699128,-0.002936443343452555,-8.94520544255596,4.298037800687285,0.1559226912527106,0.0002430893054805594,2.16138217689971,3.7362421306102034,sell
45,1.2275255,-1.0,20161118, 000660.csv,42000.0,40750.0,45.0,28465229.0,30355229.0,0,0.014826661988909723,4.298037800687285,0.1559226912527106,0.014826661988909723,0.001098545685082164,-9.200011795300455,4.313501718213058,0.014826661988909723,2.198296641053865e-06,2.3559726275993698,4.028290247975714,wrong
46,-0.5720461,0.04127202507749317,20161121, 000660.csv,40750.0,42700.0,20.0,29513505.0,30328505.0,25.0,-0.1853058001967305,4.3075773195876295,0.009146403040269643,0.10294298904856163,0.05160698985330914,-5.913468468468468,4.221666666666667,-0.08236281114816889,-6.783402577070774e-05,2.3419779233364557,3.9618929195012123,sell
47,-0.16043696,-0.001462841190069142,20161122, 000660.csv,42700.0,43050.0,17.0,29635555.0,30361455.0,3.0,0.12859189729266246,4.220979381443299,-0.08302171363735424,-0.019288063794549073,-0.0018584180234678671,-11.070508498188913,4.3348969072164945,0.10930383349811339,0.00011946614352575935,2.2847434892048155,3.8646320463778636,sell
48,0.0035830247,2.2221671107280905e-05,20161123, 000660.csv,43050.0,42650.0,19.0,29550143.0,30368093.0,2.0,0.01959721627306728,4.334855670103093,0.10926426649956204,0.00230556351246531,2.6577762355040058e-05,-11.993643447571284,4.357707903780068,0.02190277978553259,4.797306116244293e-06,2.4291347006357844,4.06674322844953,buy
49,0.49194044,-0.5340218531441671,20161124, 000660.csv,42650.0,42600.0,356.0,15040233.0,30223633.0,337.0,-0.025026266878200087,4.350628865979381,0.015117858528660842,-0.4689450215640614,-0.6669781469061944,-11.408988483328688,3.861281786941581,-0.4689450215640614,-0.0021966780960573917,2.4544852927272283,4.068165478276455,buy
50,-1.07009,-1.0,20161125, 000660.csv,42600.0,42600.0,356.0,15040233.0,30205833.0,0,-0.058894309628495026,3.861281786941581,-0.4689450215640614,-0.058894309628495026,-0.01719317953890076,-11.335021733073281,3.8001134020618554,-0.058894309628495026,-3.468479553470072e-05,1.8751847710575584,3.158302567352499,wrong
51,9.289384e-05,0.0,20161128, 000660.csv,42600.0,42400.0,356.0,15040233.0,30205833.0,0.0,0.0,3.8001134020618554,-0.058894309628495026,0,0,-11.335021733073281,3.8001134020618554,0.0,0,1.8218429502174243,3.0641810598555383,wait
