timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.10183984,-1.0,098460_2.csv,20220513,17000.0,16850.0,99200000.0,99200000,0,0.0,False,-0.8823529411764706,0.0,0.0,0.0,0.0,0,0.8823529411764706,0.0,0.0,0,0.0,0.0,wrong
2,0.373714,0.10429373310346995,098460_2.csv,20220516,16850.0,16900.0,99194740.0,62141588.0,2199.0,2199.0,True,-0.5882352941176471,0.0,-0.00530241935483871,-0.00530241935483871,0.11084055465037763,0.11560924684289864,0.6937675521821632,0.10553225806451613,0.11084055465037763,0.0024541094486117965,-1313.1392351188808,0.0,buy
3,-0.5618938,-0.1287160476392507,098460_2.csv,20220517,16900.0,17000.0,99270416.0,82978816.0,1235.0,964.0,True,0.0,0.22143969678450628,0.07098387096774193,0.07629033555609904,-0.12433120879348185,-0.14322719007533558,0.16816129032258065,0.16816129032258065,0.09710848799102444,0.0018842342855132088,-94.95380616234395,0.0,sell
4,-0.4768775,0.7360006461432186,098460_2.csv,20220518,17000.0,16100.0,99354004.0,90769004.0,459.0,505.0,True,-5.294117647058823,-0.8731285100249162,0.1552459677419355,0.08420232670325467,0.41567336810632777,0.8223328618132244,4.991198292220114,-0.3029193548387097,-0.45745514191858844,-0.04098929488683434,-78.52450778955267,0.0,sell
5,-0.024725854,0.0017569403929563188,098460_2.csv,20220519,16100.0,16800.0,98899188.0,90961888.0,12.0,493.0,True,-1.1764705882352942,0.357433541830503,-0.30323790322580646,-0.45777319653871223,-0.008492355377081373,-0.000720940995574848,1.2211157495256166,0.04464516129032258,0.34894118645342165,0.02405787288973682,-19.425831924230994,-15.95788318395064,sell
6,-0.23189454,-0.0011573228539965231,098460_2.csv,20220520,16800.0,16900.0,99241145.0,92873945.0,114.0,379.0,True,-0.5882352941176471,0.04967540298137864,0.04147681451612903,0.34576320282831846,-0.011485597734774526,-0.0013183198052081346,0.6679177537950665,0.07968245967741935,0.03818980524660411,0.00029164970690798153,-14.49783844082463,-14.160132972220808,sell
7,-0.90757483,0.3985273616212217,098460_2.csv,20220523,16900.0,16200.0,99269527.0,98661127.0,343.0,36.0,True,-4.705882352941177,-0.2672265834144557,0.07008770161290323,0.028599025132166705,0.24184114967505652,0.44282249910625027,4.750566828747628,0.04468447580645161,-0.0253854337393992,-0.00012887574403519508,-15.413391320991336,-14.091130119952934,sell
8,-0.23131332,-0.00017206788115721182,098460_2.csv,20220524,16200.0,16750.0,99244115.0,98790515.0,8.0,28.0,True,-1.4705882352941175,0.019950762525700837,0.04447076612903226,-0.025598993737524306,-0.004433469636344122,-0.00019653721419465864,1.530583194971537,0.05999495967741936,0.015517292889356715,4.8156116179809416e-05,-16.228926696387827,-15.188656316496568,sell
9,0.26707786,-0.9054076399388812,098460_2.csv,20220525,16750.0,16300.0,99255772.0,72422272.0,1574.0,1602.0,True,-4.117647058823529,-0.012693997144757357,0.056221774193548395,0.011745784624105922,-0.7263053679135154,-0.9948830405543193,3.447155123339658,-0.670491935483871,-0.7263053679135154,-0.10012903439993848,-16.842702657422187,-14.955037298674682,buy
10,-0.8104302,0.03819806962176867,098460_2.csv,20220526,16300.0,16250.0,98500132.0,93544932.0,1298.0,304.0,True,-4.411764705882353,-0.08129101745826595,-0.7055120967741936,-0.7613058513110955,0.06585956605675919,0.04244759122467345,3.6909300284629984,-0.7208346774193549,-0.01543145140150675,-4.762480437436878e-05,-13.956161761917128,-12.482757814657978,sell
11,-0.62086946,-0.05092543477011439,098460_2.csv,20220527,16250.0,16650.0,98479917.0,96594917.0,188.0,116.0,True,-2.0588235294117645,0.12347066452764571,-0.725890120967742,-0.02052281513693809,-0.07635445909867485,-0.056633137390682764,1.3797076019924095,-0.6791159274193549,0.04711620542897087,0.0004438888150010145,-14.541654099254249,-12.879492863241392,sell
12,-0.6602832,0.0005350062370093389,098460_2.csv,20220530,16650.0,16550.0,98524240.0,97858240.0,76.0,40.0,True,-2.6470588235294117,-0.011773504128851177,-0.6812096774193549,0.045007145974747316,0.00771358953321461,0.0005948176606627165,1.9618168880455407,-0.685241935483871,-0.0040599145956365665,-3.2965758710590265e-06,-14.873559546058333,-12.730087743088733,sell
13,-0.4003,2.361799852084179e-05,098460_2.csv,20220531,16550.0,16450.0,98519806.0,98122606.0,16.0,24.0,True,-3.2352941176470593,-0.0040600794313939955,-0.685679435483871,-0.004500415329263133,0.0016240210412668365,2.6374095622228033e-05,2.5471953273244785,-0.6880987903225807,-0.002436058390127159,-1.1868753916344232e-06,-15.88993182714376,-13.635802052979603,sell
14,-0.26417786,-2.0446343243063492e-05,098460_2.csv,20220602,16450.0,16700.0,98517244.0,98221144.0,6.0,18.0,True,-1.7647058823529411,0.006090294338444113,-0.6882620967741935,-0.002600492331460742,-0.0015225660735324392,-2.3181805780536635e-05,1.0809800759013282,-0.683725806451613,0.004567728264911673,4.172819594194799e-06,-16.828939537833286,-14.56629531009702,sell
15,-0.5225322,0.0002697317815886002,098460_2.csv,20220603,16700.0,16100.0,98521498.0,98371198.0,9.0,9.0,True,-5.294117647058823,-0.010962047119263338,-0.6839737903225807,0.004318025786429836,0.005481009873970945,0.00030036957241030837,4.6047003083491465,-0.6894173387096774,-0.0054810372452923925,-6.0083358067730686e-06,-17.272377328760907,-14.494378392617374,sell
16,-0.8058348,0.0,098460_2.csv,20220607,16100.0,16100.0,98515913.0,98483713.0,7.0,2.0,True,-5.294117647058823,0.0,-0.6896038306451613,-0.005668813521288521,0,0,4.604513816413662,-0.6896038306451613,0.0,0,-18.394408217518322,-15.640932307334836,sell
17,-0.41385415,-4.5539551651097024e-06,098460_2.csv,20220608,16100.0,15750.0,98515913.0,98483713.0,0.0,2.0,True,-7.352941176470589,-0.0007105451075705911,-0.6896038306451613,0.0,-0.0007105451075705911,-5.0487307540203474e-06,6.662631700664138,-0.6903094758064516,-0.0007105451075705911,-1.0097486491389418e-07,-18.616199822456693,-15.396751070483568,wait
18,-1.335864,-1.0,098460_2.csv,20220609,15750.0,15000.0,98515213.0,98483713.0,0,2.0,False,-11.76470588235294,-0.0015226074778927799,-0.6903094758064516,-0.0007105451075705911,-0.0015226074778927799,-2.3183066585885648e-05,11.072884309772295,-0.6918215725806451,-0.0015226074778927799,-4.6366659889329753e-07,-19.110846043282237,-16.02179565989175,wrong
19,-0.012621433,-1.3383584294990315e-05,098460_2.csv,20220610,15000.0,14400.0,98513713.0,98483713.0,0.0,2.0,True,-15.294117647058824,-0.001218104529264875,-0.6918215725806451,-0.0015226074778927799,-0.001218104529264875,-1.4837676362788876e-05,14.601086397058824,-0.69303125,-0.001218104529264875,-2.9675568480325154e-07,-19.715016190027807,-16.746524305887725,wait
20,0.23713812,-0.7383507215400744,098460_2.csv,20220613,14400.0,14150.0,98509199.0,75137999.0,1621.0,1623.0,True,-16.76470588235294,-0.0005075497363466913,-0.6963719758064516,-0.004582103204251372,-0.41189046720398165,-0.8166828506760504,15.659311729127133,-1.1053941532258065,-0.41189046720398165,-0.033361559316290035,-20.98113074473519,-18.049401448116022,buy
21,-0.61492765,-0.7267824446630188,098460_2.csv,20220614,14150.0,14550.0,98080262.0,89236512.0,998.0,625.0,True,-14.411764705882351,0.6617504344826857,-1.1287681451612903,-0.43542837050172345,-0.40685715126531413,-0.8089705005267307,13.53501268975332,-0.8767520161290322,0.25489328321737154,0.012910058110389588,-21.984645365305322,-19.5171900213499,sell
22,-0.49096227,0.05271896293762186,098460_2.csv,20220615,14550.0,14300.0,98322952.0,93681502.0,306.0,319.0,True,-15.88235294117647,-0.15890326825326673,-0.8841209677419354,0.24744020361609553,0.07779301029437224,0.05872272654592625,14.917838828273243,-0.9645141129032259,-0.08111025795889448,-0.001314909537117659,-20.991634470467467,-18.94765273138381,sell
23,0.9695249,-0.9437947028675987,098460_2.csv,20220616,14300.0,14050.0,98230312.0,2863608.0,6350.0,6669.0,True,-17.352941176470587,-0.08117610010308907,-0.9775080645161291,-0.09422011658071454,-1.6972907507409727,-0.9999999999996918,14.694733515180264,-2.6582076612903225,-1.6972907507409727,-0.4379470286787598,-21.71437281052996,-19.966011747213116,buy
24,-0.45612538,0.8819536396249493,098460_2.csv,20220617,14050.0,13800.0,96492900.0,45519500.0,3041.0,3628.0,True,-18.823529411764707,-1.7265919643928425,-2.7289314516129033,-1.7687126963416344,0.7866264332501367,0.9979456821957413,15.18028344402277,-3.6432459677419358,-0.9399655311427058,-0.16197474351217844,-16.28456579285285,-13.651399395652021,sell
25,-0.7583889,0.8973371707175102,098460_2.csv,20220620,13800.0,13400.0,95523564.0,83420964.0,2751.0,877.0,True,-21.176470588235293,-1.5182155527122725,-3.706084677419355,-1.0045671754087606,1.1509763236567068,0.9999982351855069,17.116756878557872,-4.059713709677419,-0.36723922905556583,-0.026612409494460643,-17.464580586925425,-15.040616094421667,sell
