timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.598799,-1.0,095720.csv,20191129,2785.0,2755.0,36700000.0,36700000,0,0.0,False,-1.0771992818671454,0.0,0.0,0.0,0.0,0,1.0771992818671454,0.0,0.0,0,0.0,0.0,wrong
2,0.41969913,0.05081959468472234,095720.csv,20191202,2755.0,2760.0,36697814.0,21300119.0,5589.0,5589.0,True,-0.8976660682226212,0.0,-0.005956403269754769,-0.005956403269754769,0.0761489499074795,0.056337431840297714,0.9678540791218038,0.07018801089918257,0.0761489499074795,0.0011590602845439335,-603.2875909537263,0.0,buy
3,-0.025511026,-0.027787105810607973,095720.csv,20191203,2760.0,2640.0,36725117.0,21691397.0,142.0,5447.0,True,-5.206463195691203,-1.8261841777048093,0.06843869209809264,0.0743995269037006,0.046366839069781784,0.021269384907144806,3.4938664654459712,-1.7125967302452316,-1.7798173386350276,-0.46929552227038296,-50.28084762855121,0.0,sell
4,-0.059715897,0.002060066867474164,095720.csv,20191204,2640.0,2615.0,36070069.0,22547989.0,325.0,5122.0,True,-6.104129263913824,-0.3775143446441076,-1.716433242506812,-1.7836512270335312,0.02251086516642764,0.005054572941816549,4.038785939663143,-2.0653433242506813,-0.35500347947767996,-0.024890487801607297,-4.6793749755373035,-3.7952894922251073,sell
5,-0.3138329,-0.29560218589068493,095720.csv,20191205,2615.0,2660.0,35935120.0,26743395.0,1607.0,3515.0,True,-4.488330341113106,0.641282839453176,-2.084141689373297,-0.37413014097644226,-0.2011145583955365,-0.3326700354977946,2.835183202148529,-1.6531471389645775,0.4401682810576395,0.03800846057330243,-5.689935080451797,-4.8884337641391316,sell
6,-0.821301,0.898550108513945,095720.csv,20191206,2660.0,2505.0,36080690.0,34407550.0,2886.0,629.0,True,-10.053859964093357,-1.5094908902055078,-1.6874931880108992,0.40509117542949624,1.2392770999481706,0.999999786168455,8.10071282512878,-1.9531471389645776,-0.2702137902573371,-0.014496990376644092,-5.0719026260865085,-4.3954992270361,sell
7,0.8685146,-0.9389356902376014,095720.csv,20191209,2505.0,2460.0,35978953.0,4526173.0,11927.0,12556.0,True,-11.669658886894076,-0.07866171972777848,-1.9647057220708448,-0.28197077162327,-1.570418127509158,-0.9999999999805297,8.165389132125684,-3.5042697547683925,-1.570418127509158,-0.3893569025512468,-5.84126055459856,-5.2573990882207,buy
8,-0.94415355,-0.8276080563975985,095720.csv,20191210,2460.0,2475.0,35366053.0,33639133.0,11854.0,702.0,True,-11.131059245960502,0.5318245787611334,-3.6347329700272475,-1.703495929967723,-0.5020502638269789,-0.9195842055805421,7.525018374025898,-3.606040871934605,0.029774314934154514,0.00017728624889501443,-7.061459526604049,-6.9430250141028305,sell
9,0.86507845,0.8985874771298618,095720.csv,20191211,2475.0,2495.0,35372453.0,4541377.0,11755.0,12457.0,True,-10.412926391382406,0.0396872699661242,-3.6172942779291555,0.018096449722563048,0.6646433004921927,0.987935730983976,7.474484974488673,-2.938441416893733,0.7043305704583168,0.09445319244283235,-7.3069391783424225,-6.9265773770066845,buy
10,-0.9147012,-0.8991288233072441,095720.csv,20191212,2495.0,2565.0,35574914.0,32922729.0,11394.0,1063.0,True,-7.899461400359066,2.447925404344646,-3.0656294277929157,0.5723691257714018,-2.238761160124688,-1.0,5.036584016162881,-2.862877384196185,0.20916424421995794,0.008711766927559594,-6.375823647662574,-6.194468369394085,sell
11,-0.7261537,0.41496812699594515,095720.csv,20191213,2565.0,2450.0,35646078.0,34897098.0,771.0,292.0,True,-12.028725314183124,-0.34290972810592424,-2.8717220708446867,0.20003983706046347,0.24870581596725921,0.46127273013466474,9.065504605736256,-2.9632207084468667,-0.09420391213866501,-0.0017733012525312786,-6.315028825548707,-5.977734270405781,sell
12,-0.33707523,-0.0001519907487480876,095720.csv,20191216,2450.0,2465.0,35612104.0,35136804.0,98.0,194.0,True,-11.490125673249551,0.012299052989767805,-2.9642942779291555,-0.09530922307918419,-0.00412767395526875,-0.00017036240948642423,8.533760550633747,-2.9563651226158036,0.008171379034499056,1.3354197896942033e-05,-6.643268938754242,-6.162033671739296,sell
13,-0.23065218,-0.00012042448927377381,095720.csv,20191217,2465.0,2495.0,35614837.0,35245087.0,44.0,150.0,True,-10.412926391382406,0.01634142274940563,-2.9568474114441416,0.007674357010751176,-0.0037062392723620583,-0.00013735266169934146,7.468340560319736,-2.9445858310626702,0.01263518347704357,3.19290625563351e-05,-6.843538130758917,-6.142580797355513,sell
14,0.2633751,-0.76745429628794,095720.csv,20191218,2495.0,2455.0,35618020.0,25964865.0,3719.0,3869.0,True,-11.8491921005386,-0.0168447829334948,-2.948174386920981,0.008937286446095486,-0.4344991664331706,-0.8486098888725614,8.479328340320617,-3.3698637602179837,-0.4344991664331706,-0.03705396302634811,-7.0460849326383785,-6.132248980255414,buy
15,0.2854794,1.5903944827755367e-13,095720.csv,20191219,2455.0,2455.0,35462207.0,18554623.0,3018.0,6887.0,True,-11.8491921005386,0.0,-3.372732970027248,-0.43745553514765845,0,0,8.476461855306994,-3.3727302452316072,2.8199034538374895e-06,1.5903944827755367e-12,-7.999401469446869,-7.244273713777147,buy
16,0.627686,0.6182796748850816,095720.csv,20191220,2455.0,2480.0,35460556.0,6911360.0,4742.0,11629.0,True,-10.951526032315979,0.4855168634733629,-3.377231607629428,-0.004655660602285695,0.33433491775646335,0.673001067400594,8.36645791242497,-2.5850681198910084,0.8198517812298263,0.12578714224547072,-8.256054275029516,-7.368732131377407,buy
