timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.55591846,0.8569533537333689,030200.csv,20220111,30650.0,30950.0,2499805.0,1120555.0,45.0,45.0,True,0.9787928221859705,0.0,-0.0078,-0.0078,0.5400421232856163,0.9458747757363263,-0.4465928221859705,0.5322,0.5400421232856163,0.05666055570675288,-639.1794871794872,0.0,buy
2,-1.1290305,-1.0,030200.csv,20220112,30950.0,31300.0,2513305.0,1120555.0,0,45.0,False,2.1207177814029365,0.6266648894583029,0.5322,0.5400421232856163,0.6266648894583029,0.9802990581906135,-0.9585177814029364,1.1622000000000001,0.6266648894583029,0.07553656194014324,-7.3928619652695025,0.0,wrong
3,-0.44878802,0.05431122010415206,030200.csv,20220113,31300.0,31200.0,2528028.0,1745528.0,20.0,25.0,True,1.794453507340946,-0.17793207344245182,1.12112,0.5858023598409267,0.0790407636943003,0.060562909749752425,-0.773333507340946,1.02112,-0.09889130974815152,-0.001953986706251243,-4.4943404678592636,0.0,sell
4,-0.16142589,0.008426205634628437,030200.csv,20220114,31200.0,31000.0,2525324.0,1870124.0,4.0,21.0,True,1.1419249592169658,-0.19797840293198096,1.01296,-0.1069608406236007,0.03166311032002306,0.009975437496199002,-0.29696495921696586,0.8449599999999999,-0.1663152926119579,-0.005516881119506656,-4.844182420936883,-29.044529895952984,sell
5,0.33627105,0.8816394736912576,030200.csv,20220117,31000.0,31700.0,2521036.0,1250036.0,20.0,41.0,True,3.4257748776508974,0.5830732641472612,0.8414400000000001,-0.16979999398097034,0.5553476072722664,0.9542292321887073,-1.4363348776508975,1.9894399999999999,1.1384208714195276,0.22833164721421062,-5.66575900580134,-25.890106928348512,buy
6,0.07511547,0.004462218127314299,030200.csv,20220118,31700.0,31900.0,2549727.0,1186627.0,2.0,43.0,True,4.078303425774878,0.32160192270886084,1.98908,1.1380638753274448,0.015689089230848774,0.002458448262926738,-1.7452234257748778,2.33308,0.3372910119397096,0.02249614690680235,-1.2561968429708177,-8.456091360296943,buy
7,-0.19250722,0.09698017155412432,030200.csv,20220119,31900.0,31550.0,2557909.0,1441409.0,8.0,35.0,True,2.936378466557912,-0.5882750719513181,2.31636,0.32089709996403537,0.10936827737809446,0.11273732422207716,-1.1100184665579116,1.8263600000000002,-0.47890679457322366,-0.0448342024574514,-0.5251999166719584,-3.3085402144558045,sell
8,0.029099584,0.0021425950718012236,030200.csv,20220120,31550.0,31750.0,2545655.0,1409855.0,1.0,36.0,True,3.588907014681892,0.27497791338117167,1.8262,-0.4790631723020639,0.007856956229989331,0.0006171271106846232,-1.4747070146818917,2.1142000000000003,0.282834869611161,0.015871806721850623,-1.5785313921508244,-4.155429663245821,buy
9,-0.33577594,0.019472403145415675,030200.csv,20220121,31750.0,31650.0,2552230.0,1790230.0,12.0,24.0,True,3.262642740619902,-0.14101858507435794,2.0892,0.258283231624081,0.04698317290539197,0.021832333363526857,-1.269442740619902,1.9931999999999999,-0.09403541216896596,-0.0017669688175849796,-1.024253947076377,-2.5598082702804272,sell
10,-0.22409901,0.32205104800202033,030200.csv,20220124,31650.0,30550.0,2549571.0,1948221.0,5.0,19.0,True,-0.3262642740619902,-1.035363141856516,1.98284,-0.10418340039886687,0.21561738855135193,0.371807469617605,1.4731042740619902,1.14684,-0.819745753305164,-0.12575674653824176,-1.2983503030316292,-3.45441293626559,sell
11,-0.37836224,-0.3793075538874086,030200.csv,20220125,30550.0,31400.0,2528321.0,2161721.0,7.0,12.0,True,2.4469820554649266,0.638675414872081,1.13284,-0.8334735530016618,-0.235245628859941,-0.42501139684262745,-0.9061420554649267,1.54084,0.40342978601214,0.03202703270956109,-2.902616487946242,-5.034749401420465,sell
12,-0.56014377,0.16352568364398595,030200.csv,20220126,31400.0,30800.0,2538213.0,2349813.0,6.0,6.0,True,0.48939641109298526,-0.28362971982504775,1.52852,0.39124778855216563,0.1417976513579806,0.18214133567475255,0.8951235889070147,1.38452,-0.14183206846706717,-0.004015184632913504,-2.157304887254676,-3.6438752839571813,sell
13,0.1662876,0.3304086837377837,030200.csv,20220127,30800.0,31250.0,2534561.0,1980161.0,12.0,18.0,True,1.957585644371941,0.10652513815718613,1.3824400000000001,-0.14388075390048038,0.21305683284292004,0.36487416871122114,-0.2511456443719411,1.70644,0.31958197100010616,0.0202193189768467,-2.608343504526719,-4.55663006847028,buy
14,-0.16897103,-0.018705001111381913,030200.csv,20220128,31250.0,31650.0,2542508.0,2073758.0,3.0,15.0,True,3.262642740619902,0.2831679095247066,1.70032,0.313545422658993,-0.047180451471477286,-0.022014025459243802,-1.322322740619902,1.9403199999999998,0.23598745805322932,0.011076218019375084,-1.9315305586197185,-3.2822441516011884,sell
15,-1.2826635,-1.0,030200.csv,20220203,31650.0,31800.0,2548508.0,2073758.0,0,15.0,False,3.7520391517128875,0.08828695063935449,1.9403199999999998,0.23598745805322932,0.08828695063935449,0.07498549131879428,-1.7217191517128874,2.03032,0.08828695063935449,0.0015577026505023683,-1.4061295566868655,-2.318709376720522,wrong
16,-0.2927974,-0.002172314197827774,030200.csv,20220204,31800.0,31900.0,2550550.0,2200750.0,4.0,11.0,True,4.078303425774878,0.05880604902542695,2.022,0.08012531253580527,-0.015678096230931644,-0.0024550085395327326,-2.0123034257748773,2.0660000000000003,0.04312795279449531,0.00037193487751685517,-1.3826212011840153,-2.2124240792452254,sell
17,-0.6586529,-0.0016902123555044392,030200.csv,20220207,31900.0,31950.0,2551285.0,2423685.0,7.0,4.0,True,4.241435562805873,0.02155468030490075,2.0514,0.028817313912685497,-0.013715493385368045,-0.0018793793388697244,-2.182035562805873,2.0594,0.007839186919532705,1.2290494783129269e-05,-1.3962396780461317,-2.1738826882499964,sell
18,-0.108448125,0.026752819308692024,030200.csv,20220208,31950.0,32300.0,2551485.0,2423685.0,0.0,4.0,True,5.383360522022838,0.054870007074311625,2.0594,0.007839186919532705,0.054870007074311625,0.029658470089298894,-3.2679605220228383,2.1153999999999997,0.054870007074311625,0.000601962283230173,-1.644505533957254,-2.4962962475369896,wait
19,0.6169161,-0.8228638560085356,030200.csv,20220209,32300.0,32050.0,2552675.0,937675.0,46.0,50.0,True,4.567699836867863,-0.039171368863070606,2.1069999999999998,0.04663950601316488,-0.48968239200054847,-0.9090902888665586,-2.960699836867863,1.6070000000000002,-0.48968239200054847,-0.046825960286328905,-1.4619729310767198,-2.164247340501191,buy
