timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.5461862,-1.0,034020.csv,20240424,15770.0,15860.0,31700000.0,31700000,0,0.0,False,0.570703868103995,0.0,0.0,0.0,0.0,0,-0.570703868103995,0.0,0.0,0,0.0,0.0,wrong
2,-0.41092616,-1.0,034020.csv,20240425,15860.0,16210.0,31700000.0,31700000,0,0.0,False,2.7901077996195305,0.0,0.0,0.0,0.0,0,-2.7901077996195305,0.0,0.0,0,0.0,0.0,wrong
3,-0.43177375,-1.0,034020.csv,20240426,16210.0,16790.0,31700000.0,31700000,0,0.0,False,6.467977171845275,0.0,0.0,0.0,0.0,0,-6.467977171845275,0.0,0.0,0,0.0,0.0,wrong
4,-0.21317774,-1.0,034020.csv,20240429,16790.0,16800.0,31700000.0,31700000,0,0.0,False,6.53138871274572,0.0,0.0,0.0,0.0,0,-6.53138871274572,0.0,0.0,0,0.0,0.0,wrong
5,-0.6933199,-1.0,034020.csv,20240430,16800.0,16500.0,31700000.0,31700000,0,0.0,False,4.629042485732404,0.0,0.0,0.0,0.0,0,-4.629042485732404,0.0,0.0,0,0.0,0.0,wrong
6,-0.45571345,-1.0,034020.csv,20240502,16500.0,16550.0,31700000.0,31700000,0,0.0,False,4.946100190234623,0.0,0.0,0.0,0.0,0,-4.946100190234623,0.0,0.0,0,0.0,0.0,wrong
7,-0.32627034,-1.0,034020.csv,20240503,16550.0,17080.0,31700000.0,31700000,0,0.0,False,8.306911857958148,0.0,0.0,0.0,0.0,0,-8.306911857958148,0.0,0.0,0,0.0,0.0,wrong
8,0.20498633,0.586377209821093,034020.csv,20240507,17080.0,17350.0,31699079.0,25208679.0,380.0,380.0,True,10.019023462270134,0.0,-0.0029053627760252366,-0.0029053627760252366,0.32366870974390144,0.6492264206256102,-9.698269519052468,0.3207539432176656,0.32366870974390144,0.02073431258043834,-3875.842288235415,0.0,buy
9,-0.3341527,-0.11019335557309695,034020.csv,20240508,17350.0,17640.0,31798090.0,27391190.0,126.0,254.0,True,11.857958148383005,0.34652258454655804,0.3094321766561514,0.3123466142344388,-0.11487345090362538,-0.1236231594090631,-11.316160041127485,0.5417981072555206,0.23164913364293266,0.010674878950598377,-34.332644193506056,0.0,sell
10,-0.12970752,0.007744953624866158,034020.csv,20240509,17640.0,17330.0,31870824.0,27954744.0,32.0,222.0,True,9.892200380469246,-0.24705264066140079,0.5388769716088329,0.2287370090467698,0.03111846839149021,0.00963685576123674,-9.57042120065852,0.32177917981072557,-0.21593417226991057,-0.009282165602469084,-28.467693456610057,0.0,sell
11,-0.20780797,-0.02456949140193706,034020.csv,20240510,17330.0,17700.0,31800696.0,28750616.0,46.0,176.0,True,12.23842739378567,0.25828560992571414,0.31765299684542586,-0.22003823936274755,-0.05351021758838917,-0.028227381880202462,-11.715348529432358,0.5230788643533123,0.20477539233732497,0.008351522902451558,-25.601356541476754,-29.66245419650557,sell
12,0.42766088,-0.058536850412012995,034020.csv,20240513,17700.0,17670.0,31864072.0,16465072.0,694.0,870.0,True,12.048192771084338,-0.016569479971892138,0.5175772870662461,0.19929123563836465,-0.0819104350504857,-0.06489194890476313,-11.612949868876136,0.4352429022082019,-0.0819104350504857,-0.0013409639772617998,-23.478799613214374,-27.968336814448403,buy
13,-0.4642747,-0.8457078805806681,034020.csv,20240514,17670.0,18100.0,31826280.0,23574390.0,403.0,467.0,True,14.774889029803424,1.1750120265197794,0.3983596214511041,-0.11860379928842742,-0.544055471119651,-0.9481791943328626,-13.743059376806578,1.0318296529968454,0.6309565554001284,0.07653394318908224,-24.004097613606817,-35.48321846747202,sell
14,-0.2978461,0.004173185608987195,034020.csv,20240516,18100.0,18050.0,32022960.0,26086160.0,139.0,328.0,True,14.457831325301203,-0.07290702964271809,1.018801261829653,0.6179798581549587,0.021693775152814593,0.004695142002187458,-13.49076507924442,0.9670662460567824,-0.05121325448990349,-0.0005244219298151664,-12.567371813634237,-27.49698545676349,sell
15,-0.5564374,0.16438071132037896,034020.csv,20240517,18050.0,17800.0,32001167.0,29365867.0,182.0,146.0,True,12.872542802790107,-0.2561974795166991,0.9500536277602523,-0.06805429604258945,0.1421391390818018,0.18293395470019091,-12.037631130865817,0.8349116719242902,-0.11405834043489727,-0.002598479097928541,-13.124669008915419,-31.559204400983646,sell
16,-0.3954307,0.002302206661895423,034020.csv,20240520,17800.0,17710.0,31963002.0,30378802.0,57.0,89.0,True,12.301838934686113,-0.041107889533152336,0.829659305993691,-0.11926127569035216,0.01604766521504855,0.00257196241108959,-11.497447767493684,0.804391167192429,-0.025060224318103785,-0.00012559508085208115,-14.053872355025087,-37.41812476373415,sell
17,0.17273863,0.5889148748340054,034020.csv,20240521,17710.0,18060.0,31954248.0,25135898.0,296.0,385.0,True,14.521242866201648,0.09748085682512454,0.8020441640378548,-0.027387915565628033,0.32421581398997334,0.6504675729704701,-13.29411983781048,1.2271230283911672,0.4216966708150979,0.0349405916058233,-14.51369457218733,-37.697479739438805,buy
18,-0.2626563,-0.0031459939451422116,034020.csv,20240522,18060.0,18120.0,32086003.0,26956963.0,101.0,284.0,True,14.901712111604311,0.07198728984931221,1.2176750788643533,0.41232389508900347,-0.018880020614188094,-0.0035582063110395357,-13.630283089522292,1.271429022082019,0.05310726923512412,0.0005639173479337067,-11.407315873896485,-31.688342284941566,sell
19,-0.32170328,-0.013916266093318232,034020.csv,20240523,18120.0,18260.0,32100336.0,28603176.0,91.0,193.0,True,15.789473684210526,0.1238511875649919,1.2628895899053627,0.04467056865886349,-0.03967761380551474,-0.015619855056960397,-14.441347501245225,1.3481261829652997,0.08417357375947716,0.0014160345794612672,-11.435780210876858,-30.970346858422076,sell
20,-0.027414545,0.02698100347066616,034020.csv,20240524,18260.0,21300.0,32127208.0,28694328.0,5.0,188.0,True,35.066582117945465,1.8262318256130383,1.3476593059936908,0.08371251939543561,-0.04730351039809655,-0.02212773020650216,-31.91602060374988,3.1505615141955836,1.7789283152149418,0.468959606565181,-11.493461631617935,-30.384761552444587,sell
21,-0.479791,-0.1548069145503792,034020.csv,20240527,21300.0,21800.0,32695581.0,30608181.0,90.0,98.0,True,38.23715916296766,0.2874729561345628,3.140634069400631,1.7691328795206855,-0.13760560861747784,-0.1725056795258869,-34.941950961074916,3.2952082018927444,0.14986734751708497,0.004481970229190058,-0.8931295825148396,-5.010046929058254,sell
22,-0.6100778,0.18795754736707382,034020.csv,20240528,21800.0,20950.0,32742470.0,31892270.0,59.0,39.0,True,32.84717818642993,-0.2543932383804208,3.2885488958990536,0.14341081750466525,0.15314858579312368,0.20906927439943224,-29.66320342302299,3.1839747634069404,-0.10124465258729716,-0.0020479959241521684,-0.49178365006056823,-2.6980441629611733,sell
23,-0.9032591,0.012534679112067482,034020.csv,20240529,20950.0,20600.0,32708117.0,32624317.0,35.0,4.0,True,30.627774254914392,-0.04173122522877271,3.1801798107255523,-0.10491877979883618,0.037450942141855785,0.013927828364291406,-27.45201084797433,3.175763406940063,-0.004280283086916926,-3.664157947835811e-06,-0.9212270174901376,-5.376820286177644,sell
24,-0.6909191,-1.343127983295389e-05,034020.csv,20240530,20600.0,20800.0,32706651.0,32665451.0,2.0,2.0,True,31.896005072923273,0.002445980744566934,3.175555205047319,-0.004482067861014439,-0.0012229879043644933,-1.4956882286920603e-05,-28.71918803822296,3.1768170347003153,0.0012229928402024408,2.991422527465204e-07,-1.0239045932197908,-5.655652216017748,sell
25,-0.78273135,2.0986143489665213e-07,034020.csv,20240531,20800.0,20750.0,32707018.0,32686218.0,1.0,1.0,True,31.57894736842105,-0.0003057444708176228,3.1767129337539433,0.0011220959308857394,0.0001528720811671814,2.3369870472134124e-07,-28.402392163373733,3.1765552050473183,-0.00015287238965044138,-4.673993525550202e-09,-1.0764684526861448,-5.842632247782434,sell
26,-0.27263483,-0.0002025539423841316,034020.csv,20240603,20750.0,19200.0,32706968.0,32686218.0,0.0,1.0,True,21.75015852885225,-0.004739051323864689,3.1765552050473183,-0.00015287238965044138,-0.004739051323864689,-0.00022456085693767225,-18.578492913710292,3.171665615141956,-0.004739051323864689,-4.491711402265786e-06,-0.9697618971191777,-5.091085331497315,wait
27,-0.7499246,-5.39693234247185e-07,034020.csv,20240604,19200.0,19120.0,32705418.0,32686218.0,0.0,1.0,True,21.2428662016487,-0.0002446077894494423,3.171665615141956,-0.004739051323864689,-0.0002446077894494423,-5.983295275902023e-07,-18.071452952437344,3.1714132492113563,-0.0002446077894494423,-1.1966594160028876e-08,-0.8272671719788036,-4.297833628293022,wait
28,-0.37123674,2.1081873935457907e-07,034020.csv,20240605,19120.0,19170.0,32705338.0,32686218.0,0.0,1.0,True,21.559923906150917,0.0001528802423628828,3.1714132492113563,-0.0002446077894494423,0.0001528802423628828,2.337236577609758e-07,-18.388352928232937,3.1715709779179813,0.0001528802423628828,4.674473697008352e-09,-0.7285203739381033,-3.7522483342925903,wait
29,-0.4560653,6.611232045716787e-06,034020.csv,20240607,19170.0,19450.0,32705388.0,32686218.0,0.0,1.0,True,23.33544705136335,0.0008561280483815083,3.1715709779179813,0.0001528802423628828,0.0008561280483815083,7.329525491206468e-06,-20.16299279268827,3.172454258675079,0.0008561280483815083,1.465910363096512e-07,-0.6106313514922252,-3.0969826959599978,wait
30,-0.33907622,-7.091772285172659e-06,034020.csv,20240610,19450.0,19160.0,32705668.0,32686218.0,0.0,1.0,True,21.496512365250474,-0.0008866964588523311,3.172454258675079,0.0008561280483815083,-0.0008866964588523311,-7.862275193559753e-06,-18.32497293307382,3.171539432176656,-0.0008866964588523311,-1.5724610968881336e-07,-0.7566794850529116,-3.7806744580372245,wait
31,-0.05848503,5.9499384156325166e-05,034020.csv,20240611,19160.0,20000.0,32705378.0,32686218.0,0.0,1.0,True,26.82308180088776,0.0025683849304539456,3.171539432176656,-0.0008866964588523311,0.0025683849304539456,6.596383580037557e-05,-23.64889252643981,3.1741892744479494,0.0025683849304539456,1.319319359871507e-06,-0.7468522566095718,-3.725192497526015,wait
32,-0.84442604,-1.9427803000227065e-05,034020.csv,20240612,20000.0,19520.0,32706218.0,32686218.0,0.0,1.0,True,23.779327837666457,-0.0014676108377923733,3.1741892744479494,0.0025683849304539456,-0.0014676108377923733,-2.1538583753422103e-05,-20.606652758802106,3.172675078864353,-0.0014676108377923733,-4.307762214716959e-07,-0.6210870436708249,-3.054261901091814,wait
33,0.07064003,0.022724147945783316,034020.csv,20240613,19520.0,19660.0,32705411.0,30382531.0,118.0,119.0,True,24.66708941027267,0.0004280594432695572,3.171643533123028,-0.0024674207210384274,0.05051152361226825,0.02519140509713058,-21.442890672102322,3.2241987381703465,0.05093958305553781,0.0005188335836578961,-0.5252457231301465,-2.591003270645668,buy
34,-0.12666325,-6.7551852595992836e-06,034020.csv,20240614,19660.0,19680.0,32721588.0,30676948.0,15.0,104.0,True,24.79391249207356,0.007273378265085973,3.222675078864353,0.04946276321065037,-0.000916718557739251,-8.403693829817094e-06,-21.564675899013622,3.2292365930599374,0.006356659707346722,8.08139187236101e-06,-0.2437932249338977,-1.1855982866334756,sell
