timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.022852361,-0.0006024032498446296,098460_1.csv,20190731,83100.0,82800.0,99099682.0,96855982.0,27.0,27.0,True,-0.36101083032490977,0.0,-0.0003208879919273461,-0.0003208879919273461,-0.008173588286590061,-0.0006678523420683424,0.3525163802744557,-0.008494450050454086,-0.008173588286590061,-1.336141983121486e-05,-8665.459119496856,0.0,buy
2,-0.36170608,0.0002648452111752242,098460_1.csv,20190801,82800.0,82200.0,99090360.0,97599960.0,9.0,18.0,True,-1.083032490974729,-0.016348512833310097,-0.009727547931382443,-0.009406690124394143,0.005449369869251838,0.00029691223255523536,1.0624068602986443,-0.020625630676084764,-0.010899142964058259,-2.375798124487627e-05,-325.57402856346243,-312.51562101670515,sell
3,-0.08331434,3.5730593053828755e-05,098460_1.csv,20190802,82200.0,78900.0,99079426.0,97682026.0,1.0,17.0,True,-5.054151624548736,-0.05995182053695031,-0.02076084762865792,-0.011034373071204908,0.0033305801191868822,0.00011092148706015603,4.976781291551764,-0.07737033299697275,-0.056621240417763424,-0.0006409874530031168,-270.4831234100741,-290.58474675254666,sell
4,0.28418654,-0.1788896863001471,098460_1.csv,20190805,78900.0,78500.0,99019394.0,69984194.0,351.0,368.0,True,-5.535499398315283,-0.006867068876276686,-0.0813380423814329,-0.06058977370337208,-0.14865774678443294,-0.19827631010206237,5.3056245244505,-0.22987487386478306,-0.14865774678443294,-0.004410072082909555,-58.99478929342995,-56.55115787455564,buy
5,-0.29237217,-0.0010387781497166791,098460_1.csv,20190806,78500.0,78600.0,98858403.0,78369903.0,107.0,261.0,True,-5.415162454873646,0.037219766762736146,-0.24379112008072654,-0.16258532141693374,-0.010818369200204209,-0.0011696865043496762,5.197708368092616,-0.2174540867810293,0.026401397562531938,0.00013939704198029368,-25.72252539886775,-24.713657756852065,sell
6,-0.22163084,-0.1189261295304452,098460_1.csv,20190807,78600.0,80700.0,98877147.0,82842747.0,57.0,204.0,True,-2.888086642599278,0.554283010351986,-0.22487689202825428,0.01896045195065512,-0.12101808210724208,-0.13623432976486383,3.0955003661108824,0.20741372351160445,0.43326492824474394,0.03684767257932253,-25.502360925106515,-24.319597517599345,sell
7,-0.37464732,-0.050850793114855956,098460_1.csv,20190808,80700.0,81700.0,99295478.0,88965878.0,76.0,128.0,True,-1.684717208182912,0.20542659112486433,0.19725327951564076,0.42308158426132586,-0.07651840459093173,-0.05686954207398853,2.0111329498579877,0.3264157416750757,0.1289081865339326,0.003317947517337272,-6.705202640197975,-17.67679175778085,sell
8,-0.33951968,0.0983675035710347,098460_1.csv,20190809,81700.0,79200.0,99417711.0,92473211.0,43.0,85.0,True,-4.693140794223827,-0.3218555681586597,0.32059636730575175,0.12310026847345455,0.1081109567986174,0.11030786319409369,4.799307292710204,0.1061664984863774,-0.21374461136004227,-0.009095733036496356,-6.270044451093798,-15.907985222864351,sell
9,-0.18598887,0.0003131601067280276,098460_1.csv,20190812,79200.0,78800.0,99203261.0,93659261.0,15.0,70.0,True,-5.174488567990373,-0.03427239321128,0.10419878910191725,-0.21570603249958148,0.006047514595646588,0.0003656574588557504,5.250433068494914,0.07594450050454088,-0.02822487861563341,-0.00015931606242147733,-7.1828992140602645,-14.17541299526387,sell
10,-0.04914637,8.760301840526896e-05,098460_1.csv,20190813,78800.0,82000.0,99174874.0,93895274.0,3.0,67.0,True,-1.3237063778580023,0.2258627784201143,0.0755539858728557,-0.028614986759356628,-0.009678989772195279,-0.0009363897433509738,1.6156074878479114,0.2919011099899092,0.216183788647919,0.009303537874211454,-7.340049771927813,-14.614002568338606,sell
