timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,0.28983438,0.43129191995661315,20210525,datas,25500.0,25750.0,0.0,-0.004109042553191489,-0.004109042553191489,0.6319408603358835,0.864223653071247,0.6278058510638298,0.003933644736632158,-1.5547338314758525,-0.01,0.6319408603358835,0.0039855291225108225,1.08,0.01159623926162856,-1038.251132686084,0.0,buy
2,0.09743618,-0.006783672726998018,20210526,datas,25750.0,25450.0,0.2872458456072198,0.3395904255319149,0.343713591422839,-0.3580161547112555,-0.01,0.2685797872340425,0.0007210909100066054,-0.7234837048294495,-0.01,-0.0707703091040357,-0.01,-1.602,-0.01,-10.97148225334324,0.0,buy
3,0.31959254,0.06879767614993566,20210527,datas,25450.0,26400.0,1.2738655638726426,0.6917367021276596,0.35095446882165,0.15626827124498366,0.11493913558568636,2.1317632978723404,0.04442702785697494,-2.6301414640324214,-0.01,1.4301338351176263,0.020245087483058533,7.913500000000001,0.4653991164245155,-8.123116028139131,0.0,buy
4,0.11468235,0.4452511787140575,20210528,datas,26400.0,25500.0,-0.5500514750452409,0.026409574468085104,-0.6607564329015251,0.6704983889320788,0.8943729143607356,0.14688829787234042,0.00021573844563227418,-1.04358789260385,-0.01,0.12044691388683787,0.00014506406783909576,-8.154,-0.01,-5.719068464481782,-6.413154019891731,buy
5,0.33380938,-0.006939961836102098,20210531,datas,25500.0,25650.0,0.4817876555473515,2.31368085106383,2.286667377471854,-2.6048736678378814,-0.01,0.14147340425531915,0.0002001272129930065,-1.6442408814589664,-0.01,-2.12308601229053,-0.01,1.6335000000000002,0.02633037069239963,0.14735239285042664,0.4102075270333001,buy
6,0.22680366,0.49499999999998145,20210601,datas,25650.0,25300.0,-3.113859484692777,-0.29379521276595744,-2.548511638072569,2.4870178539901486,0.9999999999999629,-0.9187952127659574,-0.01,-1.3156206095913543,-0.01,-0.6268416307026283,-0.01,-4.112500000000001,-0.01,-1.8636280666962435,-2.2992639299463518,buy
7,0.08335096,-0.01,20210602,datas,25300.0,25500.0,0.0,0.17472340425531915,0.46989915825305156,-0.47749018098590296,-0.01,-0.30360106382978724,-0.01,-1.4940772543059777,-0.01,-0.47749018098590296,-0.01,2.398,0.055881923858310256,-1.6143853348050163,-1.8796890681231038,buy
8,0.16577862,0.49265975334864487,20210603,datas,25500.0,24800.0,-2.70577769225345,-0.9417952127659575,-1.1145712002773027,1.0357945518340452,0.9953195066972897,-2.5960505319148934,-0.01,-1.0087489446133062,-0.01,-1.6699831404194048,-0.01,-8.708,-0.01,-2.535087681911064,-3.3576890242905564,buy
9,0.081277624,-0.01,20210604,datas,24800.0,24700.0,-2.0039797685032856,-0.2802659574468085,0.6678187402447278,-0.6886732041098518,-0.01,-2.965372340425532,-0.01,-0.9812453562985481,-0.01,-2.6926529726131374,-0.01,-1.262,-0.01,-2.0510668745288876,-2.6260254878804594,buy
10,-0.08603445,0.49499999999804506,20210607,datas,24700.0,25100.0,-1.3463264863065687,-2.6414281914893616,-2.3677983668056912,2.2920518228100946,0.9999999999960901,-1.7206835106382978,-0.01,-1.323858113812901,-0.01,0.9457253365035256,0.008904085852441734,4.6160000000000005,0.19190411665881013,-3.6205358930040292,-4.8894019376274445,sell
11,0.01810436,0.19305930490980644,20210608,datas,25100.0,24800.0,0.0,-2.9483882978723406,-0.31528821826466613,0.3176090282736708,0.3961186098196129,-2.6401436170212764,-0.01,-1.0528420297196892,-0.01,0.3176090282736708,0.00100824632617591,-3.4770000000000003,-0.01,-3.9913330670838585,-5.20177965091565,buy
