timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,-0.19696714,-0.05,20230706,datas,110000.0,108100.0,0.0,0.0,0.0,0.0,0,0.0,0,2.96229802513465,0.08401207425609114,0.0,0,-0.0,0,0.0,0.0,wrong
2,0.99964255,-0.004910777509654222,20230707,datas,108100.0,106400.0,0.0,-0.013999999999999999,-0.013999999999999999,-3.2271184632515224,-0.01,-3.240666666666667,-0.01,1.2476636744464393,0.015446112451728888,-3.2271184632515224,-0.01,-2.0570000000000004,-0.01,-571.9988783526894,0.0,buy
3,0.25037774,0.5032577303916048,20230710,datas,106400.0,110300.0,0.2689265386042935,-1.7169629629629628,-1.7032014111605254,1.7373727285915077,0.999999721074186,0.2548888888888889,0.0006494724581896927,1.2423215639337721,0.0153151405852745,2.0062992671958013,0.03945300227868731,4.719,0.19963676451107204,-7.58652917733372,-6.6066283465029585,buy
4,0.30718705,0.5030802217788601,20230711,datas,110300.0,110100.0,1.8239084247234554,-3.240666666666667,-1.5503221610149371,1.6034573725084704,0.9999973879565901,0.07562962962962963,5.719677298132719e-05,1.2425955183190371,0.015321843843353444,3.427365797231926,0.11083135814165368,-0.24200000000000002,-0.01,-8.790674784393229,-9.174720024459303,buy
5,0.04299833,0.09756154988319529,20230712,datas,110100.0,117100.0,9.911571359562595,0.2548888888888889,3.6126288132985165,-3.8322520541772844,-0.01,6.349703703703703,0.33181311141792125,1.2330071148347628,0.01508808228909464,6.079319305385311,0.3089763514704421,8.47,0.511984933680482,-2.0027708668785293,-4.58969054376568,buy
6,0.4079519,0.3515065413049613,20230713,datas,117100.0,125400.0,13.499664928135028,0.07562962962962963,-0.1788035089819209,0.2033048998691278,0.18670746422540874,13.788962962962964,0.8506339084060655,1.221638007846268,0.01481318335218651,13.702969828004155,0.8470606468898468,10.043000000000001,0.63527750053721,-2.2099468781015914,-4.655384133705355,buy
7,0.12881812,0.2667468002607531,20230714,datas,125400.0,126800.0,14.956836348213685,6.349703703703703,6.269332601047652,-6.781849703872618,-0.01,15.043777777777779,0.895977961982165,1.2197203271494121,0.014767058330518057,8.174986644341066,0.4874228621162192,1.6940000000000002,0.02828852985262864,1.040045197836375,3.4638191698573797,buy
8,0.0136843175,0.27808529291795403,20230717,datas,126800.0,128400.0,9.523438049593201,13.788962962962964,6.995091664745448,-7.160389104535065,-0.01,16.477851851851852,0.9338080229853464,1.2175286920672903,0.014714430111750776,2.3630489450581353,0.054309568739698166,1.9360000000000002,0.03678724288287438,3.265694114189622,13.166528058305923,buy
9,0.094561175,0.26323958061889596,20230718,datas,128400.0,126400.0,0.7876829816860452,15.043777777777779,1.1027561743604632,-1.099319582503383,-0.01,14.68525925925926,0.8842784489067748,1.2202682359199422,0.014780229734317696,-0.3116366008173378,-0.01,-2.4200000000000004,-0.01,3.8688031709413835,14.80934709916994,buy
10,0.2624547,0.2774922893839017,20230719,datas,126400.0,128300.0,1.1686372530650169,16.477851851851852,1.2465464032693512,-1.2455871866400536,-0.01,16.388222222222222,0.9318291534898112,1.2176656692599241,0.014717716684791826,-0.07694993357503667,-0.01,2.2990000000000004,0.05148152341273815,4.594430937283942,16.772275854968306,buy
11,-0.09773113,0.752195109534219,20230720,datas,128300.0,124700.0,-2.847147542276357,14.668355555555557,-1.5535110474030671,1.6391549984972857,0.9999985357180109,13.283170370370371,0.8287149499372304,1.34421166300951,0.01790678347022201,-1.207992543779071,-0.01,-3.9600000000000004,-0.01,3.9328923849933553,14.915715538536391,sell
12,-0.30260545,0.2632706236104898,20230721,datas,124700.0,124700.0,-1.207992543779071,16.165014814814814,1.3052068742139975,-0.5596079137310213,-0.01,14.111681481481481,0.8634952057615464,2.1727227741206203,0.04611030941012961,-1.7676004575100923,-0.01,0.0,0,4.635880111501484,16.89325749993947,sell
13,0.14167541,0.7705569685688889,20230724,datas,124700.0,125200.0,-1.5221003939670241,14.110896296296296,-1.7682763797629644,1.7914939553051141,0.9999998926587644,14.418303703703703,0.8749291393279635,2.0305119622315306,0.040391402205588345,0.2693935613380901,0.0007254656313727681,0.41500000000000004,0.001720767778509491,3.858382365850136,14.244258328018162,buy
14,-0.06783034,0.268916071056962,20230725,datas,125200.0,122800.0,-1.0236955330847426,14.103318518518519,-0.006640713572261837,0.06160451589875893,0.018796678924580368,13.00554074074074,0.8157461586566254,2.772147563002859,0.07396941998842121,-0.9620910171859837,-0.01,-1.872,-0.01,3.9566285702236375,13.263075362521246,sell
