timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,0.37061885,-0.0014908867104715213,20160426,datas,51300.0,50400.0,0.0,-0.0052340425531914895,-0.0052340425531914895,-1.0660132423952402,-0.01,-1.0711914893617023,-0.01,1.8189819210429221,0.03254556644764239,-1.0660132423952402,-0.01,-1.5030000000000001,-0.01,-695.918699186992,0.0,buy
2,-0.048171848,0.30589690386218443,20160427,datas,50400.0,51000.0,-0.6396079454371442,-0.4344808510638298,-0.42926927664724585,0.4357434699246654,0.6130121020583563,-0.6374595744680851,-0.01,1.0966444717746893,0.011954264165031314,-0.20386447551247874,-0.01,0.9540000000000001,0.00905986980117468,-11.163928810839025,-10.591010701557712,sell
3,-0.18912864,0.2470552937777062,20160428,datas,51000.0,52300.0,0.6795482517082625,-1.0539787234042552,-0.622201217485486,0.37454034119098223,0.5041105875554124,-0.011000000000000001,-0.01,-0.7817129094412332,-0.01,1.0540885928992447,0.011049528134345787,1.677,0.027731511570441958,-10.561728503277791,-11.078751461129949,sell
4,-0.027895242,-0.006936160989824762,20160429,datas,52300.0,51200.0,0.4438267759575767,-0.7256808510638298,0.3317949202047194,-0.33580886813157207,-0.01,-0.6184468085106383,-0.01,0.7303007830115198,0.005319195050876191,0.1080179078260046,0.00011667187741815077,-1.3860000000000001,-0.01,-7.420956899737468,-9.777627301200697,sell
5,0.47534364,-0.007813895313771873,20160502,datas,51200.0,50800.0,-0.1080179078260046,-0.033493617021276595,0.6972470221670322,-1.6734298272856152,-0.01,-1.8143446808510637,-0.01,0.3051158201123272,0.0009305234311406396,-1.7814477351116198,-0.01,-1.116,-0.01,-4.172272277649669,-7.142039687238539,buy
6,0.15924859,0.4970248285018367,20160503,datas,50800.0,50600.0,-2.018974099793169,-1.3402851063829788,-1.3072293277463274,1.2270839178814157,0.999462549936619,-2.1215617021276594,-0.01,0.38325525355634804,0.0014677676676362328,-0.7918901819117532,-0.01,-0.6120000000000001,-0.01,-5.1228651049417655,-6.672191753604862,buy
7,0.50433725,-0.006778662555737285,20160504,datas,50600.0,49100.0,-2.771615636691136,-1.863404255319149,-0.5302256848200303,-0.029516957478519235,-0.01,-4.612340425531915,-0.01,0.7826499405567171,0.006106687221313578,-2.801132594169655,-0.01,-5.7,-0.01,-6.233140114795788,-8.637614093874769,buy
8,0.28042528,0.22428979764895562,20160509,datas,49100.0,50800.0,0.0,-2.1874170212765955,-0.33016507603383904,0.3480385872121835,0.45428274805116386,-1.846991489361702,-0.01,0.2724690116016888,0.0007421181168685287,0.3480385872121835,0.0012105752437757689,6.800000000000001,0.37022961859899695,-7.178391430377524,-10.00280297969359,buy
9,-0.096060365,0.49706316164922887,20160510,datas,50800.0,50300.0,-0.5220578808182752,-4.753638297872341,-2.623610581016923,2.4628255965226113,0.9999999999999326,-2.905127659574468,-0.01,0.17772397819046448,0.000315808246312721,1.940767715704336,0.036965260187663884,-1.81,-0.01,-7.371162465197057,-7.985958395649349,sell
10,0.31510696,-0.00792203703496776,20160511,datas,50300.0,50000.0,1.455575786778252,-2.1357702127659572,2.7485229234198707,-2.812209949591918,-0.01,-3.4634297872340425,-0.01,0.19745653261181495,0.00038981482516120547,-1.3566341628136662,-0.01,-1.1700000000000002,-0.01,-3.109131838417912,-4.776620107910649,buy
11,0.34363288,0.4729768068571733,20160512,datas,50000.0,49650.0,-1.9501616090446452,-2.966191489361702,-0.8485442315350132,0.7786024091255119,0.951737892859421,-4.103,-0.01,0.2322601156069366,0.0005393021373139018,-1.1715591999191333,-0.01,-1.4385000000000001,-0.01,-3.893194160855219,-6.192100830067635,buy
12,0.0052615404,0.38055632296687236,20160513,datas,49650.0,49900.0,-0.7209595076425436,-3.4908723404255317,-0.5407196307319077,0.53973973987281,0.7669715975666322,-3.6657659574468084,-0.01,0.18779858975935682,0.0003526209177812101,-0.18121976776973361,-0.01,1.0275,0.010502027048521989,-4.494713422212816,-7.2414798889478815,buy
13,0.24406175,0.4278201295973512,20160516,datas,49900.0,49550.0,-0.8154889549638012,-4.103297872340426,-0.6345778340004881,0.6286744637504056,0.8613992674461932,-4.282446808510638,-0.01,0.24549153445660643,0.0006024793712730014,-0.18681449121339563,-0.01,-1.4735,-0.01,-5.194534852763436,-8.507670238823284,buy
14,0.45291722,-0.007906149878283968,20160517,datas,49550.0,49650.0,0.0,-3.6558468085106384,0.4665969255482129,-0.48032593791865646,-0.01,-4.1186127659574465,-0.01,0.21664734964948984,0.0004692506085801629,-0.48032593791865646,-0.01,0.43500000000000005,0.0018904608236696152,-4.909941467489679,-7.884571701951578,buy
15,0.7502365,0.43138473943984873,20160518,datas,49650.0,49050.0,-1.6331081889234322,-4.304106382978723,-0.6728582409973889,0.6370450838790174,0.8685504556924393,-5.257297872340425,-0.01,0.23403160742836082,0.000547557968145429,-0.9960631050444149,-0.01,-2.688,-0.01,-5.657175090079513,-9.25726309412423,buy
16,0.4228449,-0.00789797030011729,20160519,datas,49050.0,49300.0,-0.49803155252220743,-4.113527659574468,0.1991503670648177,-0.20093332708874745,-0.01,-4.7837404255319145,-0.01,0.22589348583610036,0.0005101484994135541,-0.6989648796109549,-0.01,1.125,0.012576496482680555,-5.644867637426126,-9.010742571524306,buy
17,0.177278,0.49673324340174196,20160520,datas,49300.0,49150.0,-0.9985212565870782,-5.262463829787234,-1.198225507904494,1.2006474353364212,0.9992591936626269,-5.070974468085106,-0.01,0.22767678432337135,0.0005182328521425861,0.20212617874934294,0.0004084664762031842,-0.675,-0.01,-6.752867597486,-11.00417849227655,buy
