timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,1.6446213,-0.05,20161117,datas,44050.0,43150.0,0.0,0.0,0.0,0.0,0,0.0,0,1.7084282460136675,0.028765436359072027,0.0,0,-0.0,0,0.0,0.0,wrong
2,0.90014696,-0.01,20161118,datas,43150.0,42600.0,0.0,-0.012766961651917406,-0.012766961651917406,-2.9602599411511887,-0.01,-2.9726489675516223,-0.01,-0.01137334112793198,-0.01,-2.9602599411511887,-0.01,-7.612000000000001,-0.01,-356.3680938340967,0.0,buy
3,0.14650792,0.4949999909682672,20161121,datas,42600.0,43850.0,-0.40831171602085364,-1.8501445427728616,-1.8376121883643435,1.8883524255481339,0.9999999819365344,-0.3974867256637168,-0.01,-0.28359150926280563,-0.01,1.4800407095272803,0.02166702828846856,17.587500000000002,0.9546434899973716,-5.000914065525365,-4.3512123490333785,buy
4,1.1210554,-0.05,20161122,datas,43850.0,44350.0,2.5372104981483226,-2.991513274336283,-1.1628837620253252,1.2064178077046734,0.9993088955816922,0.6401238938053098,0.0040892023435336045,-0.3849330538028908,-0.01,3.743628305852996,0.13077001062586047,7.035,0.3903756005096398,-6.701614058655854,-6.790180502309119,wrong
5,0.3117156,-0.005656383078640064,20161123,datas,44350.0,44350.0,3.743628305852996,-0.3978628318584071,2.673632514042426,-2.6715161624489343,-0.01,0.6699837758112094,0.004478723071199786,-0.35507317179699116,-0.01,1.0721121434040617,0.01142843802540483,0.0,0,-1.8045136918718963,-3.367356434072126,buy
6,-0.52964115,-0.0049088056460103125,20161124,datas,44350.0,43900.0,0.10721121434040617,0.5877123893805309,0.9895121221898648,-0.5572213164733442,-0.01,0.1350575221238938,0.00018238870797937512,0.1350575221238938,0.00018238870797937512,-0.45001010213293796,-0.01,-3.0690000000000004,-0.01,-1.1791578756652132,-2.116210059117846,sell
7,0.20537087,-0.007942638821043816,20161125,datas,43900.0,43750.0,-0.6000134695105839,0.5860899705014749,-0.0016129394341682364,-0.15397749456898346,-0.01,-0.17232005899705016,-0.01,0.16936559020568331,0.0002868058947809171,-0.7539909640795673,-0.01,-1.2855,-0.01,-1.2630517772152308,-2.038859822059239,buy
8,-0.24746773,0.4599219105045593,20161128,datas,43750.0,43400.0,-1.193817315738383,-0.005256637168141592,-0.5879009789952454,0.718128593694056,0.9241155420320895,-0.4809203539823009,-0.01,0.6580318100268108,0.004320697442572685,-0.4756887220443269,-0.01,-2.2575000000000003,-0.01,-1.7819901120170423,-3.06519206026624,sell
9,0.086192295,-0.0022412293183721992,20161129,datas,43400.0,42500.0,-1.3319284217241154,-0.14866076696165192,-0.1434116684245762,-0.0011743229933707244,-0.01,-1.4797817109144542,-0.01,1.7092843483110587,0.028793853408139003,-1.3331027447174861,-0.01,-6.498,-0.01,-1.9912177026334472,-3.3780697977778678,buy
10,0.12189233,0.28300672635372653,20161130,datas,42500.0,43650.0,-0.1066482195773989,-0.5222920353982301,-0.37418753850118897,0.4117075971056295,0.5715219329088235,-0.2188259587020649,-0.01,0.3506501233024909,0.0012287994965740623,0.3050593775282306,0.0009301793529034041,9.464500000000001,0.5917059292256057,-2.4208179417917117,-4.208167500697607,buy
11,0.34838954,0.499345001100797,20161201,datas,43650.0,43200.0,-0.24404750202258446,-1.617075221238938,-1.1005311725017595,1.379518059596346,0.9999262884005493,-0.49996607669616516,-0.01,1.0945669529165913,0.01190928450261175,1.1354705575737616,0.012810176044793398,-4.869000000000001,-0.01,-3.489730676222518,-6.195940597493789,buy
12,-0.30178788,-0.006065952963396286,20161202,datas,43200.0,43450.0,1.540995756707248,0.18371533923303834,1.8303893328252951,-1.7635956561044601,-0.01,-0.03929351032448378,-0.01,0.9857634372837167,0.009670235183018572,-0.22259989939721214,-0.01,1.8900000000000001,0.03509053432722076,-1.7667967739859425,-3.3652504325995736,sell
13,0.4707114,0.5094951597843911,20161205,datas,43450.0,44450.0,0.8903995975888486,-0.3214926253687316,-0.5042815220927677,1.210750725985342,0.9993441553442816,1.7729026548672568,0.030942993162681343,0.5200552744572342,0.002700920817229391,2.1011503235741906,0.04318797394042284,11.360000000000001,0.7248657173637494,-2.204245273191203,-4.3078880873264636,buy
14,-0.14553064,0.0057627400328410456,20161206,datas,44450.0,44850.0,2.7735184271179314,0.08002802359882005,0.40281567164572213,-0.7701099159440048,-0.01,2.0850398230088496,0.04254246677613682,-0.0789692886084623,-0.01,2.0034085111739266,0.03934165798852374,3.8840000000000003,0.1400272359969702,-1.9200016139698035,-3.641470253381228,sell
15,-0.39082703,0.0023250125843184916,20161207,datas,44850.0,44800.0,1.9318581019357974,1.4713790560471978,1.3902384520918576,-1.6306847833045284,-0.01,1.7769837758112095,0.031083375281061643,-0.2731301194051916,-0.01,0.301173318631269,0.0009066424297168307,-0.29600000000000004,-0.01,-0.6488379897791556,-1.2480664147215288,sell
16,-0.5502567,0.0020071624156051847,20161208,datas,44800.0,44750.0,0.258148558826802,1.7853421828908553,0.30941052517896883,-0.29683834473201737,-0.01,1.7459616519174042,0.03002387471868395,-0.19025702689808566,-0.01,-0.03868978590521536,-0.01,-0.1335,-0.01,-0.3467678034347864,-0.6477851437733532,sell
17,0.17959425,0.002134813569344866,20161209,datas,44750.0,44500.0,-0.13541425066825374,1.7635132743362831,-0.02144602364783473,-0.07981667211063054,-0.01,1.5444867256637167,0.023572125329238247,0.1777441288527828,0.00031587985286696263,-0.21523092277888428,-0.01,-1.2375,-0.01,-0.41884845239338303,-0.7606807319648332,buy
18,0.47471884,0.14744829234980258,20161212,datas,44500.0,45050.0,0.1793591023157369,1.7223584070796458,-0.04044167298517985,0.25171478541200554,0.2715247777782499,2.160856932153392,0.04561967820225876,-0.45873304506756485,-0.01,0.43107388772774247,0.0018565214948621511,5.450500000000001,0.2570150591464556,-0.5311343201458758,-0.9496025589259525,buy
19,0.81584334,0.5491664119506866,20161213,datas,45050.0,45900.0,1.6524416865567577,1.3527463126843657,-0.36335383900178636,1.2853979174711272,0.9997416612968726,4.330327433628319,0.17098527100750116,-0.22548122240812773,-0.01,2.937839604027885,0.08268927571276408,12.257000000000001,0.7773914630949872,-0.8409044071146506,-1.5329955702918914,buy
20,1.4426548,-0.05,20161214,datas,45900.0,46100.0,3.357530976031868,2.5225103244837754,1.1541512730109547,-1.1792914522044367,-0.01,4.755696165191741,0.20241467556276227,-0.2556933564483499,-0.01,2.1782395238274312,0.046339245696916165,2.8840000000000003,0.07980949525485093,0.3868066026763558,0.7067188545913307,wrong
21,-0.510885,0.04365624292625457,20161215,datas,46100.0,45950.0,1.867062448994941,4.248516224188791,1.6835384680322454,-1.8171193911549661,-0.01,4.300581120943953,0.16885414308751523,-0.36912275149340523,-0.01,0.049943057839974915,2.4942779187742126e-05,-1.0590000000000002,-0.01,1.971881155164416,3.705015741031719,sell
22,0.74729574,0.0469125135894113,20161216,datas,45950.0,46100.0,0.19977223135989966,4.450790560471976,0.19403090193455635,-0.19977223135989966,-0.01,4.450790560471976,0.179708378631371,-0.5605989611681146,-0.01,0.0,0,1.989,0.038788883542544506,2.24338073056999,4.1224911530784745,buy
23,0.36771443,0.12329945792919378,20161219,datas,46100.0,45350.0,-1.4043112085808682,4.156684365781711,-0.2815739288445042,0.21227060354278104,0.20171854693727487,2.915094395280236,0.08146728153518779,-0.38786688034618777,-0.01,-1.1920406050380872,-0.01,-10.5225,-0.01,1.9864752269250576,3.71164357196953,buy
24,0.9218246,0.010361209684943832,20161220,datas,45350.0,45200.0,-1.4900514643300615,4.465902654867256,0.29687800736784237,-0.44773907979492034,-0.01,2.4415722713864305,0.05787069894981278,-0.5197033550372598,-0.01,-1.9377905441249819,-0.01,-2.2875,-0.01,2.34708156798964,4.298094751928997,buy
25,-0.34094742,0.5151359023063873,20161221,datas,45200.0,45150.0,-2.045445888103784,2.7219616519174044,-1.6693877702004416,1.7565542455868024,0.9999998004925161,2.4252064896755163,0.057120006867097395,-0.42217392034726275,-0.01,-0.28889164251698135,-0.01,-0.503,-0.01,0.5966089679151823,1.0226603409692134,sell
