timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,0.24530692,-0.00797237719045653,20151109,datas,31250.0,31150.0,0.0,-0.003477231329690346,-0.003477231329690346,-0.03925455258544418,-0.01,-0.042730418943533695,-0.01,0.11752599131287655,0.00013811404771735258,-0.03925455258544418,-0.01,-0.43100000000000005,-0.01,-1328.3425877422735,0.0,buy
2,-0.2312946,-0.002381180142494463,20151110,datas,31150.0,31000.0,-0.1570182103417767,0.026524590163934422,0.030002864762638106,0.0058743297805514405,0.0001725238678988994,-0.12465938069216757,-0.01,0.5163662603334734,0.0026627896177804367,-0.15114388056122527,-0.01,-0.49800000000000005,-0.01,-149.5299896490981,0.0,sell
3,0.06099865,-0.005023699707894284,20151111,datas,31000.0,30700.0,-0.3325165372346956,-0.034648451730418944,-0.06115682029841193,-0.011045124512658822,-0.01,-0.3780910746812386,-0.01,1.2244730278828637,0.014881501460528579,-0.3435616617473544,-0.01,-1.2570000000000001,-0.01,-71.01715019471509,-81.22972072497907,buy
4,-0.046349853,0.026099617303988448,20151112,datas,30700.0,31150.0,0.0,-0.15088888888888888,-0.1162807266299081,0.10945477257651537,0.05814292050604264,-0.04159927140255009,-0.01,0.11865713885386014,0.0001407852548356292,0.10945477257651537,0.00011979629624836452,1.8,0.031880743083437246,-47.4594791562416,-53.78020370049359,sell
5,0.21450678,0.031704411897452406,20151113,datas,31150.0,30500.0,-0.3648492419217179,-0.37181785063752276,-0.22126282276342582,0.11035105968229775,0.059070235941320104,-0.6253697632058287,-0.01,1.6182199803839148,0.025846469633961755,-0.25449818223942017,-0.01,-4.524,-0.01,-31.557588233299448,-33.67039371377672,buy
6,0.033207968,-0.004177585796079623,20151116,datas,30500.0,30600.0,-0.12724909111971008,0.1983934426229508,0.5723393531416777,-0.6036323997687311,-0.01,-0.5339380692167577,-0.01,1.3891388538601654,0.019112071019601884,-0.7308814908884411,-0.01,0.7310000000000001,0.0053293583125371136,-8.843206392573343,-25.95941272769399,buy
7,0.031025164,0.4897334804164821,20151117,datas,30600.0,30550.0,-0.7973252627873902,-0.6673406193078324,-0.8640199031000755,0.8672820949293181,0.9767369999418588,-0.5978506375227687,-0.01,1.4854826958105645,0.021824902227763676,0.06995683214192784,4.8938386111418986e-05,-0.3815,-0.01,-8.064053631966033,-9.471230548466366,buy
8,0.22853774,0.03351218452439697,20151118,datas,30550.0,31200.0,0.9793956499869897,-0.5302040072859745,0.13805792865796757,0.11493110448194155,0.06391200379802442,0.5583205828779599,0.003112365250769522,0.5583205828779599,0.003112365250769522,1.0943267544689312,0.011904089415559205,6.474,0.3423791700321709,-7.966215105648982,-8.99585346564466,buy
9,-0.14720789,-0.004000931733409703,20151119,datas,31200.0,31000.0,0.7295511696459541,-0.6342531876138434,-0.10460379383455282,-0.028382674640427652,-0.01,0.062468123861566485,3.9021903613600806e-05,0.7034937648872075,0.004936808477531085,0.7011684950055265,0.004904307005249686,-1.7000000000000002,-0.01,-8.604194224814762,-9.922146179860395,sell
10,0.22541413,-0.005700532059243228,20151120,datas,31000.0,30650.0,0.1558152211123392,0.3704608378870674,1.0111271315636818,-1.209833991611421,-0.01,-0.6874626593806922,-0.01,1.0753578534398205,0.01149733970378386,-1.0540187704990818,-0.01,-3.696,-0.01,-4.264265309054296,-6.508616169204178,buy
