timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,-0.11687921,-0.05,20220808,datas,69600.0,70000.0,0.0,0.0,0.0,0.0,0,0.0,0,-9.717868338557993,-0.01,0.0,0,0.0,0,0.0,0.0,wrong
2,0.3585974,0.3981303777949913,20220809,datas,70000.0,70700.0,0.0,-0.005083815028901734,-0.005083815028901734,0.5659247243234128,0.7983766584527392,0.5608121387283237,0.0031401618954055577,-10.25423488321525,-0.01,0.5659247243234128,0.0031975847377723188,2.492,0.06021169826303796,-1323.1961764365674,0.0,buy
3,0.21704373,-0.00554432070813427,20220810,datas,70700.0,70700.0,0.5659247243234128,0.19872976878612716,0.20382394584742036,-0.0682144009329933,-0.01,0.6974291907514452,0.004852264306219101,-10.11761783119213,-0.01,0.4977103233904195,0.0024740900418720457,0.0,0,-33.79458403254144,0.0,buy
4,0.09977247,-0.0065592801812357545,20220811,datas,70700.0,70300.0,0.21330442431017976,0.6967196531791907,0.497002193083886,-0.524431538248861,-0.01,0.3834248554913295,0.001469066062547486,-9.804662918803341,-0.01,-0.31112711393868125,-0.01,-2.168,-0.01,-12.879182799434329,0.0,buy
5,0.5042612,-0.0005606971171145264,20220812,datas,70300.0,70700.0,0.0,0.693485549132948,-0.003211727310861479,0.0,0,0.693485549132948,0.004797676276284912,-10.121561472810626,-0.01,0.0,0,3.06,0.0893858345220474,-13.880600166395402,-2765.3773121024155,buy
6,-0.036530107,0.33439456799500866,20220816,datas,70700.0,69200.0,-1.6468165593597646,0.24678612716763004,-0.4436229608392619,0.4765831457966814,0.6787891359900173,-0.926335260115607,-0.01,-9.390285103375795,-0.01,-1.1702334135630832,-0.01,-11.07,-0.01,-11.149977907729541,-14.042505066893296,sell
7,0.06540699,-0.0008782302567729439,20220817,datas,69200.0,71400.0,1.1702334135630832,0.6731445086705202,0.425308778440074,-0.4126165071595179,-0.01,1.4358612716763006,0.02040589914409019,-10.476364433652853,-0.01,0.7576169064035653,0.005723392394797355,16.588,0.9361754546969612,-9.111410586219996,-12.138973799515327,buy
8,-0.2190883,0.4980321959544729,20220818,datas,71400.0,70600.0,-0.10823098662908076,-0.9883410404624278,-1.6503761328224447,1.3117442997398097,0.9998165127801519,0.20327745664739885,0.0004131318813231921,-10.455029753383949,-0.01,1.203513313110729,0.014380048046385596,-4.712000000000001,-0.01,-6.968257340338452,-6.247781994604975,sell
9,0.29625937,-0.01,20220819,datas,70600.0,70300.0,0.9456176031584299,0.8825332369942197,1.8895494703519766,-2.053327246519328,-0.01,-0.2349523121387283,-0.01,-10.4230400864334,-0.01,-1.107709643360898,-0.01,-2.109,-0.01,-2.927211256677049,-3.603006501165656,buy
10,0.505413,0.512447713439409,20220822,datas,70300.0,72400.0,1.0070087666917253,0.06780346820809248,-0.8076024091030269,1.1816806363893069,0.9990714122107393,2.2579768786127166,0.049706691113464596,-11.221646945838696,-0.01,2.188689403081032,0.046774338818609595,17.682000000000002,0.9561302928837403,-3.936066645024139,-5.340619631231041,buy
11,-0.28882927,0.04630666020748454,20220823,datas,72400.0,75800.0,6.322880497789648,-0.337757225433526,-0.40528589574814305,-1.5459077769791048,-0.01,4.423080924855491,0.17768886735828182,-14.385696504611595,-0.01,4.7769727208105435,0.20403071753756963,20.366000000000003,0.9841999086923385,-4.59676269054628,-6.56368560773941,sell
12,0.1905424,0.024235557078704853,20220824,datas,75800.0,74300.0,3.474161978771304,1.478978323699422,1.822892500264477,-1.6640829443495704,-0.01,3.3158280346820805,0.10411852359568285,-13.141852216101618,-0.01,1.8100790344217337,0.032232939950192274,-10.035,-0.01,-2.1318839082270458,-3.4675387359173513,buy
13,0.33234644,0.12552270374337507,20220825,datas,74300.0,78400.0,5.716039056068633,4.764495664739885,3.237633444199903,-2.9760647804324347,-0.01,7.6350158959537575,0.44174234581125027,-15.248996643231198,-0.01,2.739974275636198,0.07232571176628111,31.324,0.9999452059945724,0.9810513391419879,2.078895360124924,buy
14,0.0019908696,0.6635768357644581,20220826,datas,78400.0,79600.0,4.004577787468289,3.1084263005780346,-1.5807543897901142,1.6704628436895144,0.9999991277855904,8.959871387283238,0.5519242395722099,-15.805018894848422,-0.01,5.675040631157803,0.27534591465766356,9.168000000000001,0.5685148742137207,-0.40632678236199155,-0.800897616553451,buy
