timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,-0.14119503,-0.05,20210927,datas,68000.0,68300.0,0.0,0.0,0.0,0.0,0,0.0,0,-1.0355029585798818,-0.01,0.0,0,0.0,0,0.0,0.0,wrong
2,-0.17188005,-0.05,20210928,datas,68300.0,66500.0,0.0,0.0,0.0,0.0,0,0.0,0,1.6272189349112427,0.026130935058804927,0.0,0,-0.0,0,0.0,0.0,wrong
3,0.31261286,-0.0072796631684138345,20210929,datas,66500.0,66700.0,0.0,-0.004399317406143345,-0.004399317406143345,-0.7263118162433835,-0.01,-0.7306791808873719,-0.01,0.6006817658581903,0.003601684157930829,-0.7263118162433835,-0.01,0.266,0.000707309738451678,-1169.262844005235,0.0,buy
4,0.116773956,0.4819930177150436,20210930,datas,66700.0,66600.0,-0.771706304758595,-0.8225904436860068,-0.8182271226880937,0.829519756648047,0.9679518280071684,-0.7652525597269625,-0.01,0.7140373811014399,0.0050855185572971084,0.057813451889452014,3.3423393619669284e-05,-0.168,-0.01,-9.36068620513299,-7.519011820015201,buy
5,0.018647432,-0.0034583988102217115,20211001,datas,66600.0,65700.0,-0.4625076151156161,-0.7080409556313993,0.11549957653367128,-0.1287091585017066,-0.01,-1.295071672354949,-0.01,1.5155792152190155,0.02270800594889144,-0.5912167736173227,-0.01,-1.548,-0.01,-9.38322206277348,-7.28911186465008,buy
6,0.34882298,0.006991478044639317,20211005,datas,65700.0,63000.0,-2.1875020623840937,-0.7697133105802048,-0.06211213429805245,-1.0813446930206645,-0.01,-4.013399317406143,-0.01,2.7913344104045077,0.07495739022319658,-3.268846755404758,-0.01,-7.128000000000001,-0.01,-10.435382432158233,-8.254609115061344,buy
7,0.46984214,0.39583493622317734,20211006,datas,63000.0,64800.0,-1.634423377702379,-1.583211604095563,-0.8198084684180358,0.5576487951033824,0.7887812374789017,-2.642938566552901,-0.01,1.4990732677666263,0.022221587418632338,-1.0767745825989967,-0.01,6.210000000000001,0.31998539289096484,-11.027900149747882,-10.12226966158767,buy
8,-0.12617424,0.5022023092252323,20211007,datas,64800.0,63900.0,-2.1535491651979934,-4.777569965870307,-3.2457453792585613,3.1277367078410996,1.0,-3.849924914675768,-0.01,1.6234478663893213,0.026011546126161855,0.9741875426431063,0.009445521832796344,-2.7180000000000004,-0.01,-7.049423916376866,-6.064164509665817,sell
9,0.1759877,-0.0018030038482226875,20211008,datas,63900.0,63300.0,0.3247291808810354,-2.923,1.9476188175470748,-2.0386496003390633,-0.01,-4.586822525597269,-0.01,1.774124219964861,0.03098498075888656,-1.7139204194580278,-0.01,-1.9500000000000002,-0.01,-4.346287414410346,-4.483434394627742,buy
10,-0.6712483,0.5041669630865827,20211012,datas,63300.0,63500.0,-1.485397696863624,-3.9993583617747444,-1.1087676398886903,1.333237166651013,0.9998619102487317,-4.145433447098976,-0.01,1.9196553102974736,0.03618003981108431,-0.15216053021261092,-0.01,0.21400000000000002,0.000457855152325104,-5.436766997699699,-5.972014464258817,sell
