timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,-0.28797495,-0.05,20210728,datas,3775.0,4175.0,0.0,0.0,0.0,0.0,0,0.0,0,-9.15032679738562,-0.01,0.0,0,0.0,0,0.0,0.0,wrong
2,-0.15490112,-0.05,20210729,datas,4175.0,4200.0,0.0,0.0,0.0,0.0,0,0.0,0,-9.803921568627452,-0.01,0.0,0,0.0,0,0.0,0.0,wrong
3,0.7564136,-0.01,20210730,datas,4200.0,4120.0,0.0,-0.0107319587628866,-0.0107319587628866,-0.9963440406336392,-0.01,-1.0069690721649485,-0.01,-8.719387372818543,-0.01,-0.9963440406336392,-0.01,-1.4056000000000002,-0.01,-405.57386690865786,0.0,buy
4,0.29920173,-0.006994148429053142,20210802,datas,4120.0,4180.0,0.09057673096669447,0.4410721649484536,0.4518526163477957,-0.4857409879183009,-0.01,0.04416494845360825,1.95052364895254e-05,-9.23688080318038,-0.01,-0.39516425695160645,-0.01,1.155,0.013251663225736898,-8.060671691714838,0.0,buy
5,-0.16369238,0.5024032389446915,20210803,datas,4180.0,4270.0,1.3830748993306226,-1.1685154639175257,-1.6025193620221898,1.136052212172515,0.9984243275475868,1.3211752577319589,0.01730358390299369,-10.312811670372616,-0.01,2.5191271115031375,0.06148835415963494,1.449,0.02077712833907719,-4.693807243245135,-3.8428692897744856,sell
6,0.2941555,0.0034901910358604406,20210804,datas,4270.0,4290.0,2.8550107263702227,-0.17389690721649484,1.006378242085299,-0.7909058479073452,-0.01,1.8866185567010312,0.03496730345286814,-10.270244188397008,-0.01,2.0641048784628775,0.04171043761309556,0.36340000000000006,0.00131972399735103,-2.7753173269677545,-2.5630268251145276,buy
7,-0.23334807,-0.00525922380545189,20210805,datas,4290.0,4220.0,0.7505835921683192,1.4814123711340206,1.658192824387812,-1.4586508965560914,-0.01,0.7628556701030927,0.005802587315160368,-9.56394171551782,-0.01,-0.7080673043877722,-0.01,-0.9758000000000001,-0.01,-0.4486046453419617,-0.49829220667777196,sell
8,0.30953014,-0.00025287889905196113,20210806,datas,4220.0,4275.0,0.07080673043877722,1.767082474226804,0.28149992832977283,-0.325177763868966,-0.01,1.5082164948453607,0.022490403669826797,-10.25648938750758,-0.01,-0.2543710334301888,-0.01,0.9207000000000001,0.008441057417816422,-0.1593722837888543,-0.16700411813919033,buy
9,0.5450163,0.4879853037277958,20210809,datas,4275.0,4150.0,-2.374129645348429,0.5569072164948454,-1.1891617881827787,0.9237532877030683,0.9859706074555916,-0.9015463917525773,-0.01,-9.398278417896368,-0.01,-1.4503763576453605,-0.01,-2.52625,-0.01,-1.517974327641293,-2.0122940174882893,buy
10,-0.25824142,0.2729763840091627,20210810,datas,4150.0,3995.0,-4.66192400671723,1.6651443298969073,1.1020994420761903,0.40294524289798517,0.5559527680183254,-2.6647525773195877,-0.01,-7.109197021764032,-0.01,-4.258978763819245,-0.01,-2.325,-0.01,-0.277628646510382,-0.37196820315974505,sell
11,-0.34499627,0.495,20210811,datas,3995.0,3980.0,-4.487138340452419,-0.30415463917525776,-1.9370443843387617,2.759098923243562,1.0,-2.026938144329897,-0.01,-6.079225726029243,-0.01,-1.7280394172088571,-0.01,-0.14745000000000003,-0.01,-2.151169540470652,-3.0752007961273486,sell
12,0.014352128,0.4949989103720872,20210812,datas,3980.0,4100.0,-0.5082468874143697,-1.875041237113402,-1.5756790990163174,1.6147152754502014,0.9999978207441744,-0.789319587628866,-0.01,-7.978862071288996,-0.01,1.1064683880358317,0.012168085702922049,1.2036,0.014382104689741215,-3.5087286139112703,-5.6716435048235585,buy
13,0.31014508,-0.01,20210813,datas,4100.0,3820.0,-1.84411398005972,-2.032639175257732,-0.1606094312102147,-0.5669562333103129,-0.01,-4.394701030927835,-0.01,-4.2639820766794685,-0.01,-2.411070213370033,-0.01,-4.009600000000001,-0.01,-3.79417554613063,-5.3728938614127175,buy
14,-0.24861199,-0.01,20210817,datas,3820.0,3725.0,-3.842643152558489,-0.2857938144329897,1.7830891289903623,-0.3290731690774278,-0.01,-4.4455876288659795,-0.01,-1.8312085438986592,-0.01,-4.171716321635917,-0.01,-1.0222,-0.01,-1.9461288954289122,-2.9491740684342345,sell
15,0.39751232,0.49093990658066544,20210818,datas,3725.0,3475.0,-6.952860536059862,-3.394824742268041,-3.1179418126732914,0.9811627913231282,0.9918798131613309,-9.16379381443299,-0.01,-0.013467017047370078,-0.01,-5.971697744736733,-0.01,-4.055000000000001,-0.01,-4.0082835347706345,-5.346505015031174,buy
16,0.23649487,0.41869204345120026,20210819,datas,3475.0,3305.0,-8.914273445041792,-4.9844742268041236,-1.645511723668088,0.6067868552213103,0.8413336070216748,-12.877876288659792,-0.01,0.7168949531702733,0.005126199701814382,-8.307486589820481,-0.01,-3.0991000000000004,-0.01,-5.18720425630558,-7.387973175394344,buy
17,0.23416676,0.495,20210820,datas,3305.0,3390.0,-6.6262095418806215,-9.683752577319588,-4.945800501838766,4.699303444679903,1.0,-11.424061855670104,-0.01,-0.05151283606226009,-0.01,-1.9269060972007184,-0.01,1.6881000000000002,0.02809461140922287,-6.913348311271019,-8.151564422685805,buy
