timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,0.42021042,-0.0048565786128458,20180903,datas,80600.0,81200.0,0.0,-0.005917808219178082,-0.005917808219178082,-0.9041630956790867,-0.01,-0.910027397260274,-0.01,1.2586473015349067,0.015717106935770997,-0.9041630956790867,-0.01,0.66,0.004346526392669747,-776.6111111111111,0.0,buy
2,0.45351315,0.5009107067815908,20180904,datas,81200.0,80000.0,-1.506938492798478,-1.2151050228310503,-1.209258776227123,1.004948374700449,0.9935881419269627,-1.7109954337899542,-0.01,1.9034623975353466,0.03558317909054742,-0.5019901180980287,-0.01,-2.172,-0.01,-6.177861798537526,-5.838918670984458,buy
3,0.5345427,-0.001185107591981975,20180905,datas,80000.0,78800.0,-1.5059703542940863,-0.721579908675799,0.4995957269269903,-0.9887433271775226,-0.01,-3.198292237442922,-0.01,1.8619487264124994,0.034074462040090125,-2.494713681471609,-0.01,-2.712,-0.01,-4.752457889176008,-4.9704613873929935,buy
4,-0.5450452,0.5350261494465309,20180906,datas,78800.0,75900.0,-5.509159379916469,-2.0337123287671233,-1.3216693203662189,3.540818486205805,1.0,-3.9620228310502283,-0.01,4.5921940364196505,0.19013074723265444,-1.968340893710664,-0.01,-2.987,-0.01,-5.941056392662456,-7.233450433191371,sell
5,-0.06747511,0.4626409715597192,20180907,datas,75900.0,76500.0,-1.6802910068261765,-2.601639269406393,-0.5797167108599515,0.6343581455894001,0.8662858925024364,-3.620360730593607,-0.01,4.210964570611212,0.16249012654250516,-1.0459328612367764,-0.01,0.5820000000000001,0.0033815097743002953,-7.322697275167224,-9.215175603468172,sell
6,0.22801794,0.5302346710116468,20180910,datas,76500.0,76600.0,-1.0004575194438732,-3.8881278538812785,-1.3208523991829253,1.4593975864320197,0.9999762803461335,-3.44703196347032,-0.01,4.263811410023656,0.16623265419290045,0.45894006698814643,0.0021040432421156607,0.138,0.00019042186745432677,-8.918722630733505,-11.820597014995274,buy
7,0.47331846,0.03174748633354828,20180911,datas,76600.0,75100.0,-0.5245029337007387,-3.513269406392694,0.3900230420219968,-0.8204663558516514,-0.01,-4.810986301369863,-0.01,4.707085987786763,0.19873743166774138,-1.3449692895523901,-0.01,-3.0450000000000004,-0.01,-8.064701681710433,-11.128495940736276,buy
8,0.4249553,0.029770852279190393,20180912,datas,75100.0,74500.0,-1.9213846993605577,-3.4221141552511414,0.09447439101806603,-0.40195836909858507,-0.01,-5.6659497716894975,-0.01,4.575014083732189,0.18885426139595196,-2.3233430684591427,-0.01,-1.4040000000000001,-0.01,-8.140671837213342,-10.916638839194267,buy
9,0.23630711,0.5299820127932268,20180913,datas,74500.0,77700.0,1.2169892263357414,-5.025287671232877,-1.6599799239329724,1.8205893418022228,0.999999936531858,-2.1403561643835616,-0.01,4.245186004291138,0.16491022263648858,3.037578568137964,0.0881400238111244,7.776000000000001,0.4537408379055252,-9.534658974816509,-13.12709962770024,buy
10,-0.18001299,0.08442454209404746,20180914,datas,77700.0,77200.0,2.4534288434960483,-5.715054794520548,-0.7262639774048002,0.1617855147281686,0.12267060472137326,-3.2493013698630135,-0.01,3.738650437365903,0.13044619866680418,2.615214358224217,0.06610704954383817,-1.0,-0.01,-10.971699291805274,-15.316769012695255,sell
