timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,0.20127684,0.5066664826947926,20200623,datas,45150.0,47550.0,0.0,-0.0028424507658643327,-0.0028424507658643327,1.7150378081862765,0.9999995898625205,1.7121466083150985,0.028888959211774812,-6.84949722730134,-0.01,1.7150378081862765,0.0289851786829729,5.016,0.22244629238799518,-976.5111624326405,0.0,buy
2,0.021320589,0.0013248916808703487,20200624,datas,47550.0,47300.0,1.6007019543071914,0.6143172866520787,0.617177280378276,-0.5439552201363236,-0.01,1.6775557986870897,0.0277496389362345,-6.313311781221586,-0.01,1.0567467341708678,0.011105015584855438,-0.5650000000000001,-0.01,-2.5673894799043326,0.0,buy
3,0.06732971,0.003538560209545411,20200625,datas,47300.0,47700.0,1.2533507777375412,1.8004507658643327,1.1788913458836454,-1.1643621642820243,-0.01,1.891041575492341,0.03512853403181804,-7.013068013548754,-0.01,0.08898861345551684,7.918659782324422e-05,1.104,0.012114185221721363,0.9284506780334172,0.0,buy
4,-0.20257023,0.04438623962110934,20200626,datas,47700.0,47500.0,-0.02966287115183895,1.6401203501094093,-0.15749479943234723,0.12481990555487442,0.07494311319645641,1.7368380743982492,0.029715610076270438,-6.710650510076637,-0.01,0.09515703440303547,9.054451256196305e-05,-0.44200000000000006,-0.01,0.6236561698414828,4.049344905646047,sell
5,0.14833027,0.004501765960483379,20200629,datas,47500.0,47900.0,0.2854711032091064,1.8319124726477023,0.18869726037085194,-0.14278950047182,-0.01,1.9772078774617068,0.03833921986827793,-7.383522716145599,-0.01,0.1426816027372864,0.00020355967651386475,1.328,0.017481238748832117,1.0123374573476767,6.038220262074741,buy
6,-0.13815945,0.022734218645515336,20200630,datas,47900.0,48300.0,0.42804480821185914,1.6789387308533916,-0.15022180972531557,0.06606637003132387,0.02158740951204896,2.1813457330415753,0.04646837963163619,-8.092626869698151,-0.01,0.494111178243183,0.002438480628682682,1.1480000000000001,0.013092576703540915,0.671448405978838,4.293789606213561,sell
7,0.12405108,0.006329129297665966,20200701,datas,48300.0,48150.0,0.4014653323225862,1.9288927789934356,0.24582676733249367,-0.20235196749864232,-0.01,2.131846827133479,0.04443043099221988,-7.799660022181589,-0.01,0.19911336482394387,0.0003963827401108899,-0.5565,-0.01,1.2362053455688349,7.394835991246685,buy
8,0.3202909,0.00035589941290970536,20200702,datas,48150.0,47750.0,-0.11946801889436631,2.250768052516411,0.3157841361240719,-0.540834222981011,-0.01,1.5756039387308536,0.02451966470969902,-7.442660901451793,-0.01,-0.6603022418753773,-0.01,-2.244,-0.01,2.170598127227715,12.263161881044455,buy
9,0.3677333,-0.004150747954717576,20200703,datas,47750.0,47450.0,-1.0204671010801287,2.0644048140043765,-0.18226096689691182,-0.0450633884959708,-0.01,0.9768774617067834,0.009497506817608081,-7.356455871626549,-0.01,-1.0655304895760995,-0.01,-2.1300000000000003,-0.01,1.6802595389039463,9.6087121145989,buy
10,0.07720088,0.4042876607549765,20200706,datas,47450.0,47150.0,-1.5221864136801422,1.4426652078774618,-0.6091639952831087,0.5773921245172648,0.8111700354403952,0.4842407002188184,0.00234214344926309,-7.164161126265199,-0.01,-0.9447942891628773,-0.01,-2.1900000000000004,-0.01,0.07257358604797343,0.15984520297712934,buy
11,0.3013829,0.33006383977806286,20200707,datas,47150.0,47400.0,-0.5511300020116784,0.9623916849015318,-0.4734433209061966,0.4642202436214569,0.6595551631869621,0.8746455142231947,0.007620860615272784,-7.344532567968585,-0.01,-0.08690975839022147,-0.01,2.0050000000000003,0.03940293967029462,-0.9208010698810317,-2.036093433962713,buy
12,0.4608194,0.5169196117657829,20200708,datas,47400.0,48800.0,2.3465634765359797,0.43477242888402623,-0.5225898943283537,0.8169254342915644,0.9644507359921871,3.612015317286652,0.12231414589896472,-7.8035097968686,-0.01,3.163488910827544,0.09523190875569765,12.32,0.780811677808229,-1.994963363190244,-4.406060609614792,buy
13,0.20827284,0.07225599395076991,20200709,datas,48800.0,49750.0,4.984891617061585,0.915894967177243,0.47903980529640816,-0.4039814221994904,-0.01,5.538761487964989,0.2641866465025664,-8.045713397879759,-0.01,4.580910194862095,0.18929203495127989,8.540500000000002,0.5178024540373065,-1.012364909937342,-2.2216942432184825,buy
14,0.07672356,0.19937425887882898,20200710,datas,49750.0,52400.0,9.746617435876798,3.6698687089715536,2.728979159021517,-2.8774803648891725,-0.01,10.791094091903721,0.6879141962627633,-8.843609104443308,-0.01,6.869137070987626,0.37615319215433796,23.956000000000003,0.9967816914742254,2.8262705510836517,10.628427352815137,buy
15,0.21525782,0.21612741320031714,20200713,datas,52400.0,52800.0,7.632374523319585,5.548886214442013,1.8125010949375786,-1.8340968484263458,-0.01,11.668903719912473,0.7437580440010572,-8.879041485566978,-0.01,5.79827767489324,0.28551997595428036,3.668,0.12588404456120317,4.766028021110878,19.307568010865722,buy
16,-0.13135585,0.252572747888226,20200714,datas,52800.0,54300.0,8.649891685313417,10.843687089715536,5.016444100145367,-5.660486671273992,-0.01,14.157253829321665,0.8652424929607534,-9.81534891040436,-0.01,2.989405014039425,0.0854886713127252,11.955000000000002,0.7605044038540967,6.809199799638249,44.07655844262976,sell
17,0.23741205,0.22343667763498648,20200715,datas,54300.0,53100.0,1.101359742014525,11.54064113785558,0.628771981913537,-0.6093449092975081,-0.01,12.089437636761488,0.7681222587832883,-9.14343907556728,-0.01,0.4920148327170168,0.0024178582167661,-10.032,-0.01,7.527649104553823,47.354371696387474,buy
18,0.1764457,0.21247093445505547,20200716,datas,53100.0,52800.0,0.0,14.284253829321663,2.4597426224896726,-2.4641999801485426,-0.01,11.468061269146608,0.7315697815168516,-9.079883936332843,-0.01,-2.4641999801485426,-0.01,-2.5740000000000003,-0.01,9.403587841415801,60.35244388753399,buy
19,0.19373606,0.7616574001437222,20200717,datas,52800.0,54400.0,0.1642799986765695,12.030971553610502,-1.9716471869137233,2.065097255823661,0.9999999994511156,14.528564551422319,0.8788580013938811,-9.672348690586814,-0.01,2.2293772545002306,0.04848633368138333,14.048000000000002,0.8610252531924011,7.316023243123591,18.167998903216734,buy
20,-0.087581545,0.3132247844095181,20200720,datas,54400.0,55600.0,4.287263950961982,11.44018818380744,-0.5273393255545893,0.12208391363616578,0.07181332669227991,16.353973741794313,0.9310604035445939,-10.586665527612077,-0.01,4.409347864598148,0.17669082940172987,9.624,0.6039495829306749,6.996765851342146,18.22864736237038,sell
21,0.3017628,0.2910328851419657,20200721,datas,55600.0,58800.0,9.448602566996032,14.247271334792122,2.518914582551431,-2.2937888584756267,-0.01,22.421450765864332,0.9934429504732191,-11.825124576601421,-0.01,7.154813708520405,0.4006524259884525,27.168000000000003,0.9993770237986582,8.764155278325429,23.252133736344916,buy
22,0.07965064,0.2928625768955293,20200722,datas,58800.0,61600.0,11.707876977578845,16.476455142231945,1.9511921653755628,-2.0478636091122695,-0.01,27.728096280087527,0.9995419229850977,-12.911173126305165,-0.01,9.660013368466576,0.6066905540968905,23.996000000000002,0.9968428329605854,10.334679093946663,27.290975212773144,buy
23,0.3412208,0.29252532264603415,20200723,datas,61600.0,60300.0,7.567010471965483,22.47674617067834,5.151505530554912,-5.184563845603703,-0.01,25.394689277899346,0.9984177421534473,-12.276543598812985,-0.01,2.38244662636178,0.055179691471683,-11.557,-0.01,12.524604297975445,38.16427277627557,buy
24,-0.013987452,0.2923760418597196,20200724,datas,60300.0,60000.0,1.905957301089424,27.920921225382934,4.44506832923029,-4.30623669963264,-0.01,24.85046170678337,0.9979201395323987,-12.135839663079643,-0.01,-2.4002793985432156,-0.01,-2.6310000000000002,-0.01,14.803255746542295,48.00744191756669,sell
25,0.70489776,0.7818727412305809,20200727,datas,60000.0,56200.0,-8.100942970083354,25.425218818380745,-1.9509728221899125,1.463042052722587,0.9999775104598749,17.099617067833698,0.9462799533354783,-11.210885215271322,-0.01,-6.637900917360767,-0.01,-35.264,-0.01,13.021055228130649,35.437517710610855,buy
