timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,-0.18751383,-0.05,20230313,datas,50800.0,52700.0,0.0,0.0,0.0,0.0,0,0.0,0,-5.4,-0.01,0.0,0,0.0,0,0.0,0.0,wrong
2,0.15378089,0.505582560472633,20230314,datas,52700.0,56100.0,0.0,-0.002180232558139535,-0.002180232558139535,1.6023605165810302,0.9999973416265987,1.6001453488372093,0.025279632197778512,-10.59985465116279,-0.01,1.6023605165810302,0.025348777262792055,8.84,0.5422609421872695,-3248.9520127992046,0.0,buy
3,-0.016428232,-0.0016154505867225274,20230315,datas,56100.0,55300.0,1.3604947782291765,0.5718372093023256,0.5740299570484821,-0.5909418796762737,-0.01,1.3457906976744185,0.017948498044258243,-9.254209302325581,-0.01,0.7695528985529029,0.005904615469010888,-2.048,-0.01,-11.435950837030337,0.0,sell
4,0.61109746,-0.004874050921584477,20230316,datas,55300.0,55500.0,0.8287492753646647,1.5765662790697674,0.9990163227071982,-1.5506242518616586,-0.01,0.843310465116279,0.007086496928051744,-10.156689534883721,-0.01,-0.721874976496994,-0.01,2.1020000000000003,0.04322214412792025,-4.4499396352427745,0.0,buy
5,0.5582143,0.5060294485509051,20230317,datas,55500.0,56000.0,-0.12031249608283233,0.5962767441860465,-0.9650744958148022,1.2021223804423695,0.9992722049599517,1.6845372093023256,0.027977820236430806,-10.315462790697675,-0.01,1.0818098843595372,0.011634911046601859,6.6850000000000005,0.3603871771563768,-4.642476000291747,-5.83599542136853,buy
6,0.40365267,0.001912381724914908,20230320,datas,56000.0,56000.0,1.0818098843595372,0.9063779069767441,0.30826306184201785,-0.2590347780080763,-0.01,1.736610465116279,0.029707939083049695,-10.263389534883721,-0.01,0.8227751063514609,0.006746726708329209,0.0,0,-4.243567429055349,-4.980031940192714,buy
7,0.38995537,-0.0055186284506832765,20230321,datas,56000.0,55400.0,-0.16455502127029217,1.7361302325581394,0.8222991874173947,-0.8503824814384937,-0.01,0.7035720930232559,0.004937905164389078,-10.096427906976745,-0.01,-1.014937502708786,-0.01,-8.88,-0.01,-2.7224854157253997,-3.25657723235171,buy
8,0.041597962,-0.006898309265131335,20230322,datas,55400.0,55100.0,-1.5224062540631789,1.7361034883720932,-2.6287795678268103e-05,-0.0030863596414822947,-0.01,0.1841267441860465,0.00033896911622888215,-10.015873255813952,-0.01,-1.5254926137046612,-0.01,-4.449000000000001,-0.01,-2.834089485736025,-3.412904907880663,buy
9,0.2627184,0.5048597289343458,20230323,datas,55100.0,56000.0,0.0,0.701260465116279,-1.0171836622129833,1.0419952250199311,0.9956115107469388,1.7505627906976744,0.03017991186958824,-10.249437209302325,-0.01,1.0419952250199311,0.010798810144780346,13.536000000000001,0.8399442296827526,-4.048602569059649,-5.177566063007267,buy
10,0.16057716,0.43210423420471394,20230324,datas,56000.0,57100.0,2.952319804223138,0.1765325581395349,-0.5210738222671146,0.5600796671379884,0.7916312990384943,3.6951325581395347,0.1276286156182227,-10.504867441860466,-0.01,3.5123994713611264,0.1160630129158653,16.643,0.9373313834409263,-4.8334216838634,-6.844890589865616,buy
11,0.15182327,0.042240741310286725,20230327,datas,57100.0,57400.0,4.039260088510263,1.7598360465116278,1.5805133676923684,-1.6076341142701174,-0.01,4.234254651162791,0.16413580436762243,-10.565745348837208,-0.01,2.4316259742401454,0.057413935572026564,4.5600000000000005,0.187740980374276,-2.0246214619427674,-3.380543402509389,buy
12,0.61959076,0.050259135091805324,20230328,datas,57400.0,57600.0,2.779001113417309,3.7037918604651168,1.9103370145613832,-1.9128310856141724,-0.01,4.602043023255814,0.19086378363935108,-10.597956976744186,-0.01,0.8661700278031367,0.0074744316298942515,3.0900000000000003,0.09106436873339663,0.496229881342467,0.9540118964964225,buy
13,0.41058102,0.007923220285326453,20230329,datas,57600.0,56300.0,-1.385883705604674,4.242684883720931,0.5196464021112188,-0.5172111844734419,-0.01,2.258847674418605,0.04974406761775485,-10.341152325581394,-0.01,-1.903094890078116,-0.01,-20.163,-0.01,1.1693571210090579,2.1722575988967483,buy
14,0.52426815,0.012801192992707837,20230330,datas,56300.0,56500.0,-1.5570776373366404,4.603336046511628,0.34597263414021945,-0.34556967140175665,-0.01,2.613103488372093,0.06600397664235946,-10.386896511627906,-0.01,-1.902647308738397,-0.01,3.112,0.09230371116965186,1.6322541979045024,2.929640207972786,buy
15,0.465577,0.5205396017892284,20230331,datas,56500.0,56600.0,-1.729679371580361,2.251225581395349,-2.2485998573414703,2.261201970945577,0.999999999992108,2.794713953488372,0.075132005977248,-10.405286046511629,-0.01,0.5315225993652161,0.0028211757196568987,1.558,0.023981404515467153,-1.1027399340873376,-1.4201170300856636,buy
16,0.23014738,0.03864913045022179,20230403,datas,56600.0,57300.0,1.7717419978840534,2.6135511627906975,0.35434839957681064,-0.3593531767602647,-0.01,4.0628534883720935,0.15216376816740596,-10.537146511627906,-0.01,1.4123888211237887,0.019750768526146656,10.906,0.695598693209637,-0.8084896847128759,-1.0114382565052962,buy
17,0.2646832,0.034961900130399196,20230404,datas,57300.0,57200.0,1.235840218483315,2.794713953488372,0.1765486026404736,-0.17841547125567847,-0.01,3.8816906976744185,0.139873000434664,-10.51830930232558,-0.01,1.0574247472276366,0.01111919065866962,-1.558,-0.01,-0.559247367763958,-0.6799270625277232,buy
