timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,0.04554441,0.020024303363507294,20171017,datas,33450.0,34050.0,0.0,-0.0006401869158878505,-0.0006401869158878505,0.09486042036811171,0.04399534506342684,0.0942196261682243,8.876943931290793e-05,-2.0047308985694072,-0.01,0.09486042036811171,8.998094499601539e-05,0.17400000000000002,0.000302714172816243,-7502.934306569342,0.0,buy
2,0.82705534,0.7172986231629749,20171018,datas,34050.0,38050.0,0.6369199653287501,0.0017289719626168226,0.002369174045646928,10.819891295411132,1.0,11.45873831775701,0.7309954105432497,-2.63421520548137,-0.01,11.456811260739883,0.7308765930388876,21.32,0.9893843292824882,-1846.6347482660915,0.0,buy
3,-0.6061838,0.04805712754723895,20171019,datas,38050.0,37200.0,9.339791788646645,1.4117383177570093,1.4099849675496263,-6.291701353946095,-0.01,4.502859813084112,0.1835237584907965,-7.041368072972861,-0.01,3.048090434700549,0.08872316996457341,-1.7850000000000001,-0.01,-1.6668418208714935,0.0,sell
4,0.0695875,0.021008992235597483,20171020,datas,37200.0,36050.0,1.9352955140955868,5.336317757009345,3.869945929686475,-4.029167336844723,-0.01,3.1307102803738314,0.09336330745199162,-4.965241743614174,-0.01,-2.0938718227491364,-0.01,-2.7140000000000004,-0.01,1.898822768386672,0.0,buy
5,0.3512997,0.24071769138259108,20171023,datas,36050.0,36250.0,-1.8844846404742228,4.395803738317757,-0.8928677579760991,0.3408894571178538,0.44067697466407796,2.784355140186916,0.07459734683517372,-5.911297033726127,-0.01,-1.543595183356369,-0.01,0.7260000000000001,0.005256893916806615,1.246886572864819,4.352709558191216,buy
6,-0.31332177,0.5257363770098825,20171024,datas,36250.0,36650.0,-0.8936603693115821,2.41385046728972,-1.8984989818135525,1.5780742217749517,0.9999960885063418,3.1147850467289717,0.09246110918903871,-6.780267427034147,-0.01,0.6844138524633697,0.004673269350997544,1.0,0.009950166250831893,-0.024641976782974053,-0.054368356698295726,sell
7,0.4742664,0.40685721464126634,20171025,datas,36650.0,37200.0,1.3117932172214586,2.6434579439252337,0.22419572703093424,0.49602533625054535,0.7077675322478427,4.499065420560747,0.18324482839114986,-7.045162465496226,-0.01,1.807818553472004,0.03215379089861459,2.2990000000000004,0.05148152341273815,0.08962782115187067,0.18504529386227164,buy
8,-0.09583372,0.13496518124435522,20171026,datas,37200.0,39250.0,5.70890069517475,3.413518691588785,0.750228765757522,-1.267969352163096,-0.01,8.006042056074767,0.4732172708145175,-9.685112366713836,-0.01,4.440931343011654,0.17898895123911274,7.7490000000000006,0.45144625025372553,0.5747621632138399,1.122875336771871,sell
9,0.043592006,0.10939195517153413,20171027,datas,39250.0,38650.0,3.416101033085887,4.384794392523364,0.9392154074470912,-0.9040529163631899,-0.01,7.006990654205607,0.3879731839051138,-8.885063318807886,-0.01,2.5120481167226973,0.06115403748192949,-2.322,-0.01,1.2781705884684715,2.3847456076305162,buy
10,0.13077433,0.0951249641470381,20171030,datas,38650.0,38400.0,2.0789363724601633,8.091364485981309,3.550871671519458,-3.5965604384977556,-0.01,6.450943925233645,0.3404165471567937,-8.691484860373551,-0.01,-1.5176240660375924,-0.01,-1.0325000000000002,-0.01,3.38902614642225,7.185170127389959,buy
11,-0.0462043,0.6359739593801351,20171031,datas,38400.0,39200.0,-0.08927200388456424,6.927789719626168,-1.0764733814661465,1.036281967417033,0.9953430827308082,7.940406542056075,0.46767472671577004,-9.600822843251272,-0.01,0.9470099635324686,0.008928183649536958,3.152,0.09457518809628462,2.6398260846332784,6.460671620239432,sell
12,-0.4852956,0.10748752689355197,20171101,datas,39200.0,38950.0,0.5165508891995283,6.411238317757009,-0.4830843349737247,-0.02625589760787883,-0.01,6.932967289719626,0.3816250896451733,-9.858636908181426,-0.01,0.49029499159164946,0.002401004753770697,-0.5075000000000001,-0.01,2.3994804516825248,6.1000626167731,sell
13,0.92709786,0.10665581613935748,20171102,datas,38950.0,39100.0,0.6240118074802812,7.160911214953271,0.7045053784240781,-0.8668992287244709,-0.01,6.900630841121496,0.378852720464525,-10.340748469223334,-0.01,-0.24288742124418972,-0.01,0.8355,0.006956294688312714,2.984812312137939,7.316642067461822,buy
