timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,0.43502966,-0.005,20151201,datas,87500.0,86300.0,0.0,-0.006153225806451613,-0.006153225806451613,0.0,0,-0.006153225806451613,-0.01,-0.006153225806451613,-0.01,0.0,0,-2.9880000000000004,-0.01,-741.4495412844036,0.0,buy
2,0.41167283,-0.004972900941797935,20151202,datas,86300.0,87800.0,0.7530705316786832,0.5929596774193548,0.5991497702640897,-0.5239853659512992,-0.01,0.8234032258064516,0.0067569968606735475,-0.9147196015400143,-0.01,0.22908516572738408,0.0005246624480609308,5.715000000000001,0.27863660253753453,-5.857769212275423,0.0,buy
3,0.052597642,0.48820914521950876,20151203,datas,87800.0,86700.0,-0.6108937752730242,-0.32906048387096776,-0.916585180759219,0.9272573835383351,0.9864182904390175,-0.013737903225806453,-0.01,-0.4772373238515306,-0.01,0.3163636082653108,0.0010003586337058445,-4.301,-0.01,-4.788498101127335,-5.696330120586539,buy
4,0.21886015,-0.007864578867646726,20151204,datas,86700.0,83900.0,-1.8981816495918644,0.8524455645161291,1.1854067535862869,-1.4464923094675752,-0.01,-2.5207399193548388,-0.01,0.2602566043995065,0.0006771056617663751,-3.3446739590594396,-0.01,-12.012,-0.01,-2.0669226694992813,-3.1821256439950445,buy
5,-0.0017063282,0.4904333793193022,20151207,datas,83900.0,81100.0,-5.745978339922627,-0.0989657258064516,-0.9433695781962521,0.8976317514349432,0.982202794100093,-4.9425141129032255,-0.01,1.0829783552311891,0.011659911346278529,-4.848346588487684,-0.01,-12.012,-0.01,-3.1427404276649864,-5.5045656981273785,sell
6,0.25229317,0.49900892658336843,20151208,datas,81100.0,80500.0,-5.367812294397078,-2.5216270161290324,-2.425061269809499,2.0908240344081426,0.9999999996784042,-5.715981854838709,-0.01,1.0047597442342928,0.010044633720831642,-3.2769882599889355,-0.01,-2.7960000000000003,-0.01,-4.317719806129764,-5.479859642813294,buy
7,0.6237602,0.4986479781328579,20151209,datas,80500.0,80600.0,-3.180606252342202,-5.15391935483871,-2.7003860016674914,2.6098597950515527,0.9999999999999983,-5.695250000000001,-0.01,0.909616743916569,0.008239890664293648,-0.5707464572906493,-0.01,0.537,0.0028795361597471203,-5.715900647512449,-7.272319473221926,buy
8,-0.19479647,0.4997800746114996,20151210,datas,80600.0,78600.0,-2.853732286453247,-5.831229838709677,-0.714115416539905,1.0923528482405833,0.9974359666302789,-7.4898991935483865,-0.01,1.4324646534968037,0.020310456481800743,-1.7613794382126635,-0.01,-8.66,-0.01,-6.624302934522258,-8.392209488339578,sell
9,-0.6907459,0.5132643015461916,20151211,datas,78600.0,78200.0,-2.1321961620469083,-5.82371370967742,0.007981551653891831,1.4437138250227304,0.9999702162627359,-6.472100806451612,-0.01,2.913762461219303,0.08139596707411867,-0.688482337024178,-0.01,-0.536,-0.01,-6.8966931504965245,-8.412528620523242,sell
10,0.21911377,0.46908018581855654,20151214,datas,78200.0,79300.0,-0.37292793255476314,-6.366262096774193,-0.5760987276820723,0.7241161394179239,0.9273223171012841,-6.037431451612903,-0.01,2.0738084093372713,0.0420951363395724,0.35118820686316066,0.0012325713255963988,2.563,0.06357859986412528,-7.700022258788438,-9.31675695069498,buy
11,-0.3149833,-0.005025577629552062,20151215,datas,79300.0,80100.0,0.7525461575639156,-6.573060483870968,-0.2208588396956966,-0.09652207181224515,-0.01,-5.960157258064516,-0.01,1.2240837616342093,0.014872111852239689,0.6560240857516705,0.004294428468158862,1.28,0.016250512287163565,-8.188504037689151,-9.556892935694286,sell
12,0.4087225,-0.004097783874509646,20151216,datas,80100.0,80300.0,0.725079252672899,-6.222171370967742,0.37557594706679764,-0.007012832689996196,-0.01,-5.548784274193548,-0.01,1.4037070351923155,0.01951108062745177,0.7180664199829028,0.00514292348559986,0.668,0.004452298998965376,-7.960894985448076,-9.183793542054785,buy
13,0.47524253,0.1051875002669664,20151217,datas,80300.0,83300.0,2.872265679931611,-5.686167338709677,0.5715679709096244,0.21967635017416498,0.21438505160815002,-2.770038306451613,-0.01,0.7062073482413189,0.004974872314456924,3.091942030105776,0.09117348460989283,13.56,0.8409817017420251,-7.422101433047927,-8.539630933340048,buy
14,-0.40054557,-0.01,20151218,datas,83300.0,83300.0,3.091942030105776,-5.552022177419355,0.14223275367472202,-1.3564756484910636,-0.01,-3.9129092741935483,-0.01,-0.4366636195006164,-0.01,1.7354663816147124,0.0296693949612179,0.0,0,-7.440478163884978,-8.345790274199642,sell
15,0.34742057,-0.01,20151221,datas,83300.0,82300.0,1.1569775877431416,-3.915389112903226,1.7328407682698344,-1.943834484093756,-0.01,-4.671437500000001,-0.01,-0.03644329374275834,-0.01,-0.7868568963506144,-0.01,-3.7500000000000004,-0.01,-5.366396521683703,-6.545375592497368,buy
16,-0.5298481,0.5024627420041673,20151222,datas,82300.0,80500.0,-2.2031993097817204,-3.969989919354839,-0.0568257559119129,1.1626979628090575,0.9988399970880922,-4.969183467741935,-0.01,1.751558131331067,0.03021371730060607,-1.040501346972663,-0.01,-3.1860000000000004,-0.01,-5.5901047754279265,-6.59620973064615,sell
17,0.05742026,0.10499478914262854,20151223,datas,80500.0,78700.0,-1.7093950700265177,-4.327362903225806,-0.37214718979082584,0.19971071038177146,0.18079575203481246,-5.7717177419354835,-0.01,3.034771249953276,0.08798456562611157,-1.5096843596447462,-0.01,-3.5820000000000003,-0.01,-6.087250760095395,-7.220586866590076,buy
18,-0.061356537,0.5209742116589192,20151224,datas,78700.0,76700.0,-2.3483978927807163,-5.052737903225806,-0.7581843900323069,0.8394957310076336,0.9705118093254207,-6.485399193548387,-0.01,4.638586901468994,0.1935915349810443,-1.5089021617730827,-0.01,-3.74,-0.01,-6.9032301911647265,-8.40298038201563,sell
19,0.8611562,0.510701585770655,20151228,datas,76700.0,84000.0,1.3897783068962606,-5.739252016129033,-0.7230478243843431,4.697702390468383,1.0,-0.0011471774193548387,-0.01,2.6639744911785597,0.06850792885327517,6.087480697364643,0.3096621837332092,39.201,0.9999997881069159,-7.719944181288029,-9.598896727394184,buy
