timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,-0.17057496,-0.05,20190626,datas,50100.0,50500.0,0.0,0.0,0.0,0.0,0,0.0,0,-0.7984031936127743,-0.01,0.0,0,0.0,0,0.0,0.0,wrong
2,0.37358025,0.17763384082393158,20190627,datas,50500.0,50500.0,0.0,-0.005301907968574635,-0.005301907968574635,0.2981078368285205,0.3587535457152162,0.2927901234567901,0.000856893221078181,-0.5056130701559842,-0.01,0.2981078368285205,0.0008882880621531308,0.0,0,-648.6911392674403,0.0,buy
3,0.43335152,0.12562665087609437,20190628,datas,50500.0,51500.0,1.0433774288998217,0.2889438832772166,0.29426139271401996,0.234635778482587,0.24063273819489817,1.5706498316498316,0.024367605928817593,-1.223761345994879,-0.01,1.2780132073824086,0.016200514489429607,11.420000000000002,0.7286006699279899,-10.195250009215076,0.0,buy
4,0.28035256,0.008156154021924569,20190701,datas,51500.0,50800.0,0.38340396221472256,0.28753647586980924,-0.0014033525061799828,0.05875900141639445,0.01711494766019106,0.7309708193041526,0.005328933972763461,-0.6662347695182027,-0.01,0.442162963631117,0.0019531709383671103,-9.219000000000001,-0.01,-11.153411626889731,-677.4116910057286,buy
5,-0.05070436,-0.01,20190702,datas,50800.0,50200.0,-0.442162963631117,1.759388327721661,1.4676318748800796,-1.351531510410138,-0.01,-0.0658641975308642,-0.01,-0.2654649959340578,-0.01,-1.793694474041255,-0.01,-7.506,-0.01,0.3231727769379578,88.95003772251519,sell
6,-0.026069224,0.494233234827169,20190703,datas,50200.0,50600.0,-1.2417884820285612,0.7735656565656566,-0.9687781023025697,0.9702637637067781,0.9909686990829585,0.49994051627384967,0.002496284285632533,-0.49806347574211834,-0.01,-0.27152471832178304,-0.01,4.876,0.21160319797761795,-1.144403342851081,-1.6708850398804318,sell
7,0.5293008,0.4843888923798449,20190704,datas,50600.0,50300.0,-0.6788117958044575,-0.04965319865319866,-0.8168996004610664,0.8485930673334554,0.9726913279474735,0.12004377104377104,0.00014409468702725192,-0.27915782576261616,-0.01,0.1697812715289979,0.0002882152596198617,-4.5360000000000005,-0.01,-2.2680687408127063,-3.5105814704080562,buy
8,0.3507979,-0.007998599526610766,20190705,datas,50300.0,48600.0,-2.7165003444639666,0.6284096520763187,0.678399697879168,-0.8570030114895459,-0.01,-2.9675499438832773,-0.01,0.026462032164626947,7.002366946173844e-06,-3.5735033559535125,-0.01,-27.234,-0.01,-1.3148260205131945,-2.0192869708658145,buy
9,0.44635576,0.20473497343294383,20190708,datas,48600.0,48100.0,-4.466879194941891,0.08841975308641975,-0.5366177413087608,0.32979196717508863,0.4194699468658877,-4.052325476992143,-0.01,-0.06030950892827125,-0.01,-4.137087227766802,-0.01,-8.385000000000002,-0.01,-2.1270286059745875,-3.583857174051437,buy
10,0.1170215,0.495,20190709,datas,48100.0,47850.0,-4.607210266675318,-3.111332210998878,-3.196925250672296,3.1407070591281503,1.0,-4.532207631874298,-0.01,-0.04118966780244193,-0.01,-1.4665032075471676,-0.01,-4.220000000000001,-0.01,-4.12866367925243,-4.2968201809349855,buy
