timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,-0.0020520687,-0.05,20160215,datas,33200.0,33300.0,0.0,0.0,0.0,0.0,0,0.0,0,-3.4161490683229814,-0.01,0.0,0,0.0,0,0.0,0.0,wrong
2,0.0066629946,-0.0016014400694804181,20160216,datas,33300.0,33850.0,0.0,-9.153952843273232e-05,-9.153952843273232e-05,0.012621370776844262,0.0007961778834890687,0.012529819694868239,1.5699625834919573e-06,-5.111693782789604,-0.01,0.012621370776844262,1.5929887340337956e-06,0.07700000000000001,5.928824238266017e-05,-41274.69063072659,0.0,buy
3,0.11555125,0.12226594279738198,20160217,datas,33850.0,34000.0,0.015533994802269862,0.0002246879334257975,0.00031622775133192217,0.2388343657015526,0.24814310414040142,0.2545936199722607,0.0006479690906042723,-5.335468491828982,-0.01,0.25436836050382244,0.0006468233477825436,0.393,0.0015432978891333216,-11528.743688569548,0.0,buy
4,0.5905505,-0.0065621217948404415,20160218,datas,34000.0,33950.0,0.2361991918964066,0.19272676837725383,0.1925016479158535,-0.04710454329711067,-0.01,0.38218585298196944,0.0014595940171985289,-5.052596755713683,-0.01,0.18909464859929592,0.00035750394152000986,-0.683,-0.01,-20.944511932433144,0.0,buy
5,0.049524516,0.08671420105676089,20160219,datas,33950.0,36900.0,5.767386782278526,0.47666851595006937,0.28339556845201364,-0.15102368155357393,-0.01,6.119803051317614,0.312380670189203,-8.476470240607851,-0.01,5.616363100724952,0.2705287663698891,41.3885,0.9999999636502795,-11.61156660243975,0.0,buy
6,0.8460711,0.6820851162601871,20160222,datas,36900.0,37300.0,6.391033873238738,0.37526768377253816,-0.10091977936294179,2.9501889288263214,1.0,9.75154507628294,0.6136170542006237,-6.086964240487246,-0.01,9.34122280206506,0.5821298055918354,8.072000000000001,0.4787741511062036,-11.74197724850115,-28.85565231754787,buy
7,0.5189533,0.22080486443871014,20160223,datas,37300.0,38050.0,11.432542577253228,8.631610263522886,8.225475030125507,-8.391757481521099,-0.01,11.934864077669904,0.7593495481290339,-6.232837785684136,-0.01,3.0407850957321294,0.08831773202148496,15.5325,0.9104166285302834,2.5140171346832605,134.89495154700373,buy
8,0.4728346,0.2187090350506372,20160224,datas,38050.0,38000.0,2.908576826046768,9.780393897364771,1.0575040092429093,-1.0558097130268824,-0.01,11.814368932038835,0.7523634501687908,-6.198053428209612,-0.01,1.8527671130198855,0.03374495680958889,-1.0475,-0.01,3.1236140323506407,158.01910080826832,buy
9,-0.14031771,0.25826561421192884,20160225,datas,38000.0,39150.0,4.896607101020643,11.934259361997226,1.9619764405711042,-2.4404844321284442,-0.01,14.683502080443828,0.8842187140397629,-6.900348851233188,-0.01,2.4561226688921987,0.058541853227687346,20.723000000000003,0.9863556162649391,4.162545462640008,200.98058596733335,sell
10,0.5895196,0.5378923397180254,20160226,datas,39150.0,39200.0,2.5677643830988024,11.807893203883495,-0.11289319180203863,0.3945189399246356,0.5407800408145678,15.119959778085992,0.8983410643691385,-6.6191706566966175,-0.01,2.962283323023438,0.08401127639495942,0.9950000000000001,0.009851403854222784,4.268707831674833,198.25937703079788,buy
