timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,0.3637284,-0.006465009064642928,20180730,datas,46500.0,46250.0,0.0,-0.005151685393258427,-0.005151685393258427,-0.5030455782469243,-0.01,-0.5081713483146068,-0.01,0.8777561570158837,0.007674954676785362,-0.5030455782469243,-0.01,-1.3775000000000002,-0.01,-1000.8964013086149,0.0,buy
2,0.1617206,0.19852877405978686,20180731,datas,46250.0,46550.0,-0.27087069597911306,-0.3161573033707865,-0.31102164083396877,0.3207474862177349,0.4021376584302153,-0.266438202247191,-0.01,0.47983045446922684,0.0022997242233960824,0.049876790238621835,2.4876632616521732e-05,2.124,0.044111266254724946,-19.826694267953787,-18.852177221634022,buy
3,0.19416508,0.02124228130340922,20180801,datas,46550.0,45550.0,-0.947659014533815,-0.5662162921348315,-0.2508520759227319,0.0904147081695802,0.040050017333797205,-1.4186067415730337,-0.01,1.4598580771902925,0.02108636318255308,-0.8572443063642348,-0.01,-8.67,-0.01,-22.407828647520887,-23.847749737120488,buy
4,0.2749342,-0.005715179425833032,20180802,datas,45550.0,45750.0,-0.6123181688271063,-0.20258988764044944,0.3656970407187867,-0.5676003165943985,-0.01,-1.3801179775280898,-0.01,1.0719076088258546,0.01142410287083484,-1.1799184854215048,-0.01,2.096,0.04298112056835046,-11.62342401211612,-20.98601637172307,buy
5,-0.010202974,0.4991191051435285,20180803,datas,45750.0,45800.0,-1.1061735800826609,-1.6755491573033707,-1.475949393881616,1.4768507504214194,0.9999816419189297,-1.3110828651685393,-0.01,1.0343329130830599,0.010641420920318168,0.37067717033875847,0.0013730721187955597,0.519,0.0026899854876552,-7.365357062411987,-7.4800541914268805,sell
6,0.035239816,-0.004593815939255203,20180806,datas,45800.0,46700.0,1.7051149835582893,-1.3841334269662922,0.29638175228997427,-0.27770035720270925,-0.01,0.02352387640449438,5.533712299943261e-06,0.449963108813876,0.002022619735274067,1.42741462635558,0.020168954915223414,9.495000000000001,0.5940601365774116,-6.901619632040721,-6.934430959509135,buy
7,0.06724059,-0.004490891931217917,20180807,datas,46700.0,46800.0,1.5776684977177862,-1.3103356741573033,0.07483354897493605,-0.030712791983713794,-0.01,0.21634971910112358,0.0004679624809380556,0.4295693353058144,0.0018435966225033296,1.5469557057340724,0.023646650390670376,1.0870000000000002,0.011746158857155686,-7.13234117327225,-6.7976844702848815,buy
8,0.31531894,-0.004174482398837327,20180808,datas,46800.0,46900.0,1.7016512763074796,0.06239606741573033,1.3909579599345874,-1.3577647243967377,-0.01,0.40649719101123594,0.001651035202325346,0.40649719101123594,0.001651035202325346,0.3438865519107418,0.0011818806341455934,1.225,0.014894217327319437,-3.5281951164610788,-4.38480955386288,buy
9,0.04383161,-0.006016494123709297,20180809,datas,46900.0,45400.0,-2.2352625874198213,0.2343258426966292,0.1718225647575573,-0.19331628758711483,-0.01,-2.199943820224719,-0.01,0.9983504228456437,0.009917529381453516,-2.428578875006936,-0.01,-18.57,-0.01,-3.400099203128025,-4.019327701904223,buy
10,0.19213916,-0.00602877939141359,20180810,datas,45400.0,45050.0,-3.0357235937586697,0.40769803370786517,0.1729668849006065,-0.30766793662292136,-0.01,-2.949324438202247,-0.01,0.9952384615845333,0.009856103042932052,-3.343391530381591,-0.01,-4.522,-0.01,-3.2402796739335886,-3.6600990788812435,buy
