timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,0.19861263,0.039652120625946065,20150730,datas,129400.0,120900.0,0.0,-0.0027893772893772895,-0.0027893772893772895,-1.2769586961189412,-0.01,-1.279712454212454,-0.01,5.2168072673652714,0.2382606031297303,-1.2769586961189412,-0.01,-7.055000000000001,-0.01,-1715.644123440578,0.0,buy
2,0.8365525,-0.006702636167218061,20150731,datas,120900.0,121000.0,-1.26175680687943,0.002923076923076923,0.005712613558799451,-4.353463671291208,-0.01,-5.612461538461538,-0.01,0.8067186626212157,0.006486819163909696,-5.615220478170638,-0.01,0.36500000000000005,0.0013313629489370982,-685.3112245177623,0.0,buy
3,-0.55357295,0.495,20150803,datas,121000.0,124700.0,-3.141849553262143,-5.752754578754579,-5.755509417710061,4.34552636032616,1.0,-4.618322344322345,-0.01,-1.0607044015535898,-0.01,1.2036768070640165,0.01438392705477809,6.031000000000001,0.3049208882226443,-3.271543068400852,-2.8350952319794236,sell
4,-0.27980548,-0.01,20150804,datas,124700.0,126900.0,1.9005423269431843,-5.739274725274726,0.014302649822394512,-0.5478139542563749,-0.01,-4.46418315018315,-0.01,-2.6080346583037994,-0.01,1.3527283726868093,0.018132335099704244,2.596,0.06517147291119396,-3.5366792374347837,-2.8328424355859525,sell
5,0.94033027,0.4881169209383674,20150805,datas,126900.0,128000.0,1.6049319675945195,-4.948721611721612,0.8386877050320019,0.9258014915265822,0.9862338418767348,-2.543227106227106,-0.01,-1.537813339792458,-0.01,2.5307334591211017,0.06203825877199043,4.378,0.17441977762631033,-3.306196548340451,-2.562864717881364,buy
6,-0.7887074,-0.01,20150806,datas,128000.0,132200.0,5.751666952547958,-3.4645091575091573,1.5614860519282459,-4.896964119537236,-0.01,-2.6394175824175825,-0.01,-4.882263676771798,-0.01,0.8547028330107218,0.007278551433625879,3.5700000000000003,0.11966168805673028,-2.638510059851947,-2.0416460791579607,sell
7,0.4920823,0.49812167357150017,20150807,datas,132200.0,135800.0,1.4352557007161177,-3.2985897435897438,0.17187400454629814,2.184133086603029,0.999999999956235,0.2014102564102564,0.0004055786446087728,-4.825658575762984,-0.01,3.6193887873191466,0.1227820080042844,8.82,0.540641349317772,-2.727507049422892,-1.9846575892722524,buy
8,0.14300963,-0.01,20150810,datas,135800.0,133500.0,2.552133119263501,-1.4147637362637362,1.9480853509074136,-1.9048807899307405,-0.01,-0.7766684981684981,-0.01,-4.024928358957361,-0.01,0.6472523293327603,0.0041805926688803785,-6.164000000000001,-0.01,-1.7902541168584476,-1.310949849729864,buy
9,-0.16383266,-0.01,20150811,datas,133500.0,134900.0,1.3442932993834251,0.3347087912087912,1.7745786222922062,-1.71393519633745,-0.01,-0.03617032967032967,-0.01,-4.367183477388814,-0.01,-0.36964189695402483,-0.01,3.1500000000000004,0.09446106116086395,-0.956500657298894,-0.6912525535123414,sell
10,0.40691206,0.5236001241757253,20150812,datas,134900.0,140100.0,1.7660668410025628,-0.6156263736263736,-0.947164920578742,1.8584444083613787,0.9999999683674156,2.9865714285714287,0.08533379997339163,-5.366096784885647,-0.01,3.6245112493639415,0.12310745341736506,15.496,0.9093962938466504,-1.4342818938643875,-1.1404079882386438,buy
