timestep,action,reward,current_date,stock_code,price,next_price,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
1,0.12534682,-0.0058919672349515935,20230503,datas,34650.0,33550.0,0.0,-0.0017705882352941178,-0.0017705882352941178,-0.14706142738174366,-0.01,-0.14882941176470588,-0.01,1.0293738282942044,0.010540163825242033,-0.14706142738174366,-0.01,-1.3750000000000002,-0.01,-3756.6843853820596,0.0,buy
2,0.6993581,-0.01,20230504,datas,33550.0,34200.0,0.09191339211358977,0.24689999999999998,0.24867499124543324,-1.0491088999341924,-0.01,-0.7126588235294118,-0.01,-1.4490358485662305,-0.01,-0.9571955078206027,-0.01,4.7125,0.19914595340057317,-25.764567124421987,0.0,buy
3,0.40858215,0.49499999999983135,20230508,datas,34200.0,33700.0,-2.020746072065717,-2.100214705882353,-2.341333952353991,2.3965805801447617,0.9999999999996627,-1.7322735294117646,-0.01,-0.9958965043749458,-0.01,0.3758345080790449,0.0014115186437663185,-4.17,-0.01,-5.131089035313731,-4.624978138106858,buy
4,0.48950845,-0.01,20230509,datas,33700.0,33600.0,0.12527816935968164,-0.5068735294117648,1.6275226464325296,-1.7375680872295622,-0.01,-2.110991176470588,-0.01,-1.080063341419042,-0.01,-1.6122899178698806,-0.01,-0.909,-0.01,-2.996071303090529,-3.2697327955061204,buy
5,-0.2784484,0.49370371479636405,20230510,datas,33600.0,34050.0,-0.40307247946747016,-1.8848117647058824,-1.3849582219144136,1.0913391278762852,0.9974074295927281,-1.2095176470588236,-0.01,-1.5040684570735512,-0.01,0.688266648408815,0.0047259073845168365,2.9520000000000004,0.08345401648124506,-4.144542737358085,-5.441252024108519,sell
6,0.13027626,0.02108510757335947,20230511,datas,34050.0,32900.0,-1.57318091064872,-2.078355882352941,-0.19726213762431216,0.10351844733283788,0.052170215146718935,-3.5174735294117645,-0.01,-0.4246900242571252,-0.01,-1.4696624633158821,-0.01,-8.0385,-0.01,-4.597877443046997,-5.671238805360405,buy
7,-0.5735693,0.429805824029019,20230512,datas,32900.0,32750.0,-1.7845901340264287,-1.2189852941176471,0.877610456788094,0.6272469972692316,0.8601512752279021,-2.362220588235294,-0.01,1.1723891319414363,0.01365093207533985,-1.1573431367571971,-0.01,-0.4485,-0.01,-3.8762562398295937,-4.744712102906224,sell
8,0.08832446,0.4957802191599749,20230515,datas,32750.0,32950.0,-0.9792903464868592,-2.231158823529412,-1.0246640332917034,1.0335900954204633,0.9952115208670587,-2.178070588235294,-0.01,0.767437511911981,0.005872293632227854,0.05429974893360407,2.9484192675122145e-05,0.7220000000000001,0.0051992767275246266,-4.935692816418356,-6.566900110955572,buy
9,0.7552873,-0.0013694913272463676,20230516,datas,32950.0,31150.0,-1.9004912126761426,-2.3971529411764707,-0.16978222882630176,-2.212214274941022,-0.01,-6.411270588235294,-0.01,1.836152092177076,0.03315254336376816,-4.1127054876171645,-0.01,-15.354000000000001,-0.01,-5.329638298755412,-6.854767591406406,buy
10,0.42488697,-0.003663785344815788,20230517,datas,31150.0,31150.0,-4.1127054876171645,-1.8963088235294117,0.5131449878149649,-0.8520294544481857,-0.01,-6.766897058823529,-0.01,1.480525621588841,0.02168107327592106,-4.96473494206535,-0.01,0.0,0,-5.003769028796243,-6.271714157783071,buy
