timestep,action,reward
1,1.558201551437378,-1
2,-0.2886953353881836,-1
3,0.2517475485801697,-3.5737704918032786e-05
4,0.02672126516699791,-0.0006910491803278689
5,-0.749413013458252,-0.00947432786885246
6,-0.6391679644584656,-0.01077016393442623
7,0.1886720359325409,-0.01054688524590164
8,-0.6337804794311523,-0.0185332131147541
9,0.1057545393705368,-0.01814029508196721
10,0.18048995733261108,-0.007774262295081967
11,-0.7940337657928467,-0.012490262295081968
12,0.02634998969733715,-0.011967540983606558
13,0.15726307034492493,-0.011987573770491804
14,1.0631030797958374,-1
15,-0.4463961720466614,-0.008472688524590164
16,-0.42204323410987854,-0.0021205573770491804
17,0.9526153206825256,-0.003220295081967213
18,0.5300366282463074,0.027912524590163936
19,0.28363174200057983,-0.0014981311475409835
20,-0.6607382297515869,-0.019805934426229507
21,-0.3640274703502655,-0.02000216393442623
22,0.4234122335910797,-0.011550229508196721
23,-0.9573696255683899,-0.009744360655737704
24,-0.023919152095913887,-0.008463540983606558
25,-0.5336897373199463,-0.008592590163934426
26,0.6731155514717102,-0.008833901639344261
27,-0.038628265261650085,-0.021506032786885246
28,-0.013036459684371948,-0.0018079344262295083
29,0.4850020706653595,-0.0003373114754098361
