timestep,action,reward
1,-0.34747743606567383,-1
2,-0.042208343744277954,-1
3,-0.29108259081840515,-1
4,0.48628950119018555,-6.912087912087912e-05
5,-0.34881526231765747,0.0004915934065934066
6,0.028472930192947388,-0.006071703296703297
7,-0.5157930254936218,-0.00693543956043956
8,-0.5319885015487671,-0.007356071428571429
9,-0.23929333686828613,-0.007128543956043956
10,0.6647214293479919,-0.007794038461538462
11,-0.23777562379837036,-0.00926576923076923
12,0.3672470450401306,0.0008028846153846154
13,-0.2087605744600296,-0.0006591758241758242
14,8.894503116607666e-05,0.0022417032967032968
15,0.3631150722503662,-0.006509450549450549
16,0.3625715672969818,-0.007782197802197802
17,0.47753986716270447,-0.0049152197802197805
18,-0.37565696239471436,-0.008651126373626373
19,0.43182986974716187,-0.015619917582417582
20,0.10922906547784805,-0.039508516483516484
21,-0.1975567787885666,-0.04388766483516483
22,-0.11566007882356644,-0.05614730769230769
23,0.9943148493766785,-0.0640106043956044
24,-0.6828815340995789,-0.08672796703296703
25,-0.10090785473585129,-0.08791843406593407
26,-0.35561949014663696,-0.09115101648351648
27,-0.28579068183898926,-0.09024093406593407
28,0.31250685453414917,-0.091794010989011
29,-0.06705716252326965,-0.09441071428571429
