timestep,action,reward
1,0.0028547048568725586,-4.5553145336225596e-07
2,0.2110561728477478,0.00011924078091106291
3,0.026851024478673935,-0.0010812798264642081
4,0.2915051281452179,-0.023790715835141
5,-0.10382087528705597,-0.022516399132321042
6,-0.3996780812740326,-0.021969544468546636
7,-0.04815847426652908,-0.03041522776572668
8,0.11247424781322479,-0.026079132321041216
9,-0.1301456242799759,-0.027734099783080262
10,0.05705535411834717,-0.024434013015184382
11,0.06044882535934448,-0.010139305856832972
12,-0.009625252336263657,-0.012293926247288504
13,0.30621016025543213,-0.01903947939262473
14,0.12907671928405762,-0.022904425162689805
15,0.5604071617126465,-0.03634481561822126
16,0.09094274044036865,-0.05803255965292842
17,-0.21459585428237915,-0.07533401301518439
18,-0.2904742956161499,-0.06827770065075922
19,0.04584178328514099,-0.0554838611713666
20,0.4769251346588135,-0.05601479392624729
21,0.03204275667667389,-0.0574909978308026
22,-0.06206919625401497,-0.08516989154013015
23,-0.3495272397994995,-0.07155123644251626
24,0.3904394507408142,-0.0779417136659436
25,0.32758867740631104,-0.03357438177874186
26,0.3118503987789154,0.014563839479392625
27,-0.022196300327777863,0.05650288503253796
28,-0.46278849244117737,0.04599147505422994
29,0.10746324807405472,0.06711930585683297
