timestep,action,reward
1,-0.5512330532073975,-1
2,-0.08047793060541153,-1
3,0.04718026518821716,-6.711111111111111e-06
4,0.45752406120300293,0.002227422222222222
5,-0.22205381095409393,-0.006133555555555555
6,0.5958460569381714,-0.040141777777777776
7,0.8343104720115662,-0.099876
8,0.3135920464992523,-0.07982542222222222
9,0.3300993740558624,-0.16962675555555556
10,0.18130800127983093,-0.1429729777777778
11,0.10441116988658905,-0.1733843111111111
12,-0.31050437688827515,-0.12993337777777778
13,0.1287679374217987,-0.16187537777777777
14,0.5532492399215698,-0.10463577777777777
15,-0.1457817405462265,-0.08324702222222222
16,0.07695216685533524,-0.12472946666666666
17,0.1827414184808731,-0.13230822222222222
18,0.08866013586521149,-0.1793939111111111
19,-0.6033403277397156,-0.1995152
20,-0.6643093228340149,-0.21726226666666668
21,-0.11881227046251297,-0.22218906666666666
22,0.6522313356399536,-0.22417497777777778
23,0.48545563220977783,-0.173804
24,-0.40736275911331177,-0.2255316888888889
25,0.43761563301086426,-0.2100092888888889
26,0.08397272229194641,-0.27460924444444446
27,1.0297719240188599,-1
28,0.4534963369369507,-0.26102128888888887
29,-0.2501470148563385,-0.2600561777777778
