timestep,action,reward
1,0.13958030939102173,-2.0292887029288703e-05
2,-0.15134268999099731,-0.004197050209205021
3,-0.11948253214359283,-0.0018821129707112972
4,0.35401877760887146,-0.0004209414225941423
5,0.4241950213909149,0.006646401673640168
6,-0.06709931790828705,0.014567635983263598
7,-0.054610077291727066,0.01005317991631799
8,0.542137861251831,-0.0011917782426778243
9,-0.34383758902549744,-0.003584205020920502
10,0.004218289628624916,0.0027436401673640166
11,-0.18464994430541992,-0.014007489539748954
12,-0.14274893701076508,-0.011006652719665272
13,0.29186883568763733,-0.006639916317991632
14,-0.05051019787788391,-0.01465989539748954
15,0.19138331711292267,-0.012162280334728033
16,-0.04536449909210205,-0.019585669456066945
17,0.20117239654064178,-0.00698234309623431
18,-0.009363783523440361,-0.013398158995815899
19,-0.26990175247192383,-0.056315690376569034
20,-0.22360850870609283,-0.0645323640167364
21,-0.4671347141265869,-0.06034987447698745
22,-0.19361503422260284,-0.0632323849372385
23,-0.46122264862060547,-0.06710520920502092
24,0.656510591506958,-0.0651983891213389
25,-0.2968233823776245,-0.07914907949790795
26,-0.30399027466773987,-0.08890583682008368
27,0.1417643278837204,-0.08230755230125524
28,0.15890924632549286,-0.08231960251046025
29,0.7626014947891235,-0.08885253138075314
