episode,timestep,reward,loss,dist_entropy
5,2000,-43.0874,0.46712288,0.90811294
11,4000,-28.8151,0.82644427,0.90811294
16,6000,-30.51,0.2357869,0.90811294
22,8000,-30.6892,0.09704257,0.90811294
27,10000,-40.9216,0.34413326,0.90811294
33,12000,-32.8734,0.31699014,0.90811294
38,14000,-25.056,0.44090697,0.90811294
44,16000,-33.3672,0.15656783,0.90811294
50,18000,6.925,0.605437,0.90811294
55,20000,-42.7827,0.3082915,0.90811294
61,22000,-14.7977,0.30331254,0.90811294
66,24000,-36.8051,0.42486453,0.90811294
72,26000,-48.1531,0.6511895,0.90811294
77,28000,-50.8995,0.20986772,0.90811294
83,30000,-12.7039,0.07296823,0.90811294
89,32000,0.6551,-0.062598854,0.90811294
94,34000,-44.1566,0.16414262,0.90811294
100,36000,-17.6037,0.20972966,0.90811294
105,38000,-27.4361,0.11455074,0.90811294
111,40000,-34.0461,0.14102839,0.90811294
116,42000,-11.5191,0.43837732,0.90811294
122,44000,-24.2633,0.1411972,0.90811294
128,46000,-40.6092,-0.062410645,0.90811294
133,48000,-32.1857,0.30411848,0.90811294
139,50000,-49.7421,0.06932533,0.90811294
144,52000,-40.683,0.38361862,0.90811294
150,54000,-25.9812,0.7289431,0.90811294
155,56000,-28.0726,0.40651667,0.90811294
161,58000,-45.2811,0.30432335,0.90811294
167,60000,-31.3707,0.3929704,0.90811294
172,62000,-39.3851,0.12669219,0.90811294
178,64000,-29.6208,0.107155055,0.90811294
183,66000,-43.2346,0.39678138,0.90811294
189,68000,-37.7035,0.35929406,0.90811294
194,70000,-33.0351,0.70785964,0.90811294
200,72000,-46.1629,0.16697006,0.90811294
206,74000,-45.709,0.6578379,0.90811294
211,76000,-24.1671,0.4995684,0.90811294
217,78000,-20.6441,0.07697666,0.90811294
222,80000,-48.4195,0.14049059,0.90811294
228,82000,-37.6169,0.4904608,0.90811294
233,84000,-17.8967,0.4195701,0.90811294
239,86000,-40.9917,0.36867976,0.90811294
245,88000,-27.0958,0.54847634,0.90811294
250,90000,-22.5305,0.25440654,0.90811294
256,92000,-42.4532,0.597667,0.90811294
261,94000,-54.5908,0.6922058,0.90811294
267,96000,-41.0433,0.66082525,0.90811294
272,98000,-39.2833,1.0626233,0.90811294
278,100000,-23.294,0.4156364,0.90811294
284,102000,-14.8988,0.13478428,0.90811294
289,104000,-44.4162,0.03172177,0.90811294
295,106000,5.6904,0.54135084,0.90811294
300,108000,-41.6908,0.24649581,0.90811294
306,110000,-37.676,0.17308952,0.90811294
311,112000,-30.3559,0.54075086,0.90811294
317,114000,-27.1096,0.08752723,0.90811294
323,116000,-25.3838,0.18779203,0.90811294
328,118000,-29.0866,0.75692296,0.90811294
334,120000,-55.6738,0.084529,0.90811294
339,122000,-17.8069,0.070179336,0.90811294
345,124000,-37.1415,0.25694677,0.90811294
350,126000,-40.6518,0.32051694,0.90811294
