timestep,action,reward,current_amt,order_qty
1,0.2545691132545471,-7.21161825726141e-05,96396524.0,241.0
2,-0.007684946060180664,-0.010539629206802164,95890261.0,1.0
3,0.4343911409378052,-0.015864313168745064,95381822.0,321.0
4,-0.06146705150604248,-0.06800521742602739,92627759.0,34.0
5,0.17909884452819824,-0.054773412820286076,91888847.0,86.0
6,0.11936433613300323,-0.05332404394805721,91581743.0,47.0
7,0.08217999339103699,-0.040152443611677024,92043380.0,28.0
8,-0.13337892293930054,-0.09223003847964377,89828617.0,91.0
9,0.5350267887115479,-0.06566075416503721,89945196.0,225.0
10,0.5631018280982971,-0.15708418199345517,85751614.0,117.0
11,0.4263368844985962,-0.064950338134322,87816966.0,37.0
12,0.28488945960998535,-0.03381929101141394,90354392.0,14.0
13,-0.05010133981704712,-0.022538278071355205,92228164.0,49.0
14,0.6285750269889832,-0.08721217362349205,90157292.0,54.0
15,0.07424342632293701,-0.01563596221204979,92445763.0,2.0
16,0.40259283781051636,-0.01778233692572309,93542321.0,11.0
17,0.3716696798801422,0.03405124998213032,96566241.0,6.0
18,-0.28160348534584045,0.04913360711121523,98853329.0,285.0
19,0.12274843454360962,-0.004434276573655839,97394834.0,37.0
20,0.5328879356384277,0.022929563432912206,98005742.0,140.0
21,0.6508411765098572,0.01663483102987169,98004661.0,80.0
22,-0.0849565863609314,0.008264441509536917,97597342.0,83.0
23,0.1048753559589386,0.06641383089230177,100215880.0,12.0
24,-0.1652892827987671,0.03722906160581367,100100178.0,151.0
25,0.3723818361759186,0.10992166423715631,103613243.0,92.0
26,0.25494590401649475,0.03881800116564561,101815057.0,41.0
27,0.4452338218688965,0.09963369346083707,103967101.0,52.0
28,0.16815516352653503,0.1486914370779883,107478255.0,10.0
29,0.1593025177717209,0.14511064563517198,109012533.0,8.0
30,-0.04845532774925232,0.1306762553235215,109004391.0,46.0
31,0.04814845323562622,0.11814764935429932,108359635.0,4.0
32,-0.13622911274433136,0.09462369471248798,106857801.0,126.0
33,0.42108404636383057,0.1210694788837652,107495662.0,89.0
34,-0.3453099727630615,0.11754180169171718,107619750.0,306.0
35,0.07859684526920319,0.07517470874709972,105524054.0,34.0
36,-0.3431857228279114,0.07438709205007951,104503358.0,211.0
37,0.49842435121536255,0.10093153627720561,105349380.0,305.0
38,0.2543732225894928,0.047678485455287224,103076242.0,80.0
39,0.3190138638019562,0.1485302942433571,107025167.0,72.0
40,-0.10696708410978317,0.0912138459398537,106061243.0,92.0
41,0.07957661151885986,0.052947424079307574,103673957.0,20.0
42,-0.05608397722244263,0.08321671747588068,104061624.0,44.0
43,0.04541568458080292,0.11077948884243366,105628048.0,12.0
44,0.25057438015937805,0.1032272687754738,106006092.0,65.0
45,-0.04391452670097351,0.08485643173625518,105259289.0,36.0
46,0.3125652074813843,0.12159757474542214,106753530.0,71.0
47,-0.0014151930809020996,0.13111091746647296,107954552.0,1.0
48,0.3703818917274475,0.16696342223783933,110353283.0,56.0
49,0.29951441287994385,0.1908705213231822,112726647.0,28.0
50,0.0817594975233078,0.16392924947014464,112444264.0,5.0
51,-0.013313189148902893,0.06432656897893868,107144576.0,12.0
52,-0.13573487102985382,0.09262418002352385,106188853.0,126.0
53,0.7366383671760559,0.19104862004246048,110711423.0,142.0
54,0.2157629430294037,0.17242200914023656,111946265.0,10.0
55,0.5091360807418823,0.17238257990369837,112521946.0,20.0
56,0.3728325366973877,0.2521771120014036,116931830.0,7.0
57,0.022668182849884033,0.22979717689654103,117820126.0,0.0
58,0.5152907371520996,0.19613653783742824,116438227.0,6.0
59,0.13690990209579468,0.1607931087010117,113955731.0,0.0
60,-0.401386559009552,0.1749862539442651,113583533.0,398.0
61,0.26460301876068115,0.18848915618107603,114117321.0,105.0
62,0.3768327832221985,0.1770575818408736,113765527.0,111.0
63,0.24140314757823944,0.2391843956360589,116846604.0,43.0
64,0.0520307794213295,0.2040156807882078,116419488.0,7.0
65,0.07483528554439545,0.1848101448129996,115213940.0,9.0
66,0.3614271879196167,0.1901787767112504,114952218.0,44.0
67,-0.2897705137729645,0.06952448523096363,108507098.0,264.0
68,0.93230801820755,0.15478063336472475,109997102.0,317.0
69,0.03415459394454956,0.24645343769856887,115412302.0,0.0
70,-0.09166715294122696,0.1582476300278577,113365062.0,88.0
71,0.15192362666130066,0.13211374191254255,111079388.0,17.0
72,0.66509610414505,0.15746464762724774,111347185.0,63.0
73,0.008269071578979492,0.12164428569037256,109620985.0,0.0
74,0.670392632484436,0.07357238693334339,106360036.0,23.0
75,0.3397601842880249,-0.011256379269479505,100566179.0,4.0
76,0.4926791787147522,0.0011480910610388029,98495537.0,3.0
77,0.38555851578712463,0.1293297693445533,103737223.0,1.0
78,0.2586190104484558,0.10781277713102634,105321204.0,1.0
79,0.3107602298259735,0.06104057902135318,103735604.0,0.0
80,0.780987024307251,0.004695500114701837,100167984.0,2.0
81,0.13060516119003296,0.05121531432401913,100763776.0,0.0
82,0.03708192706108093,0.05937636034145752,101458880.0,0.0
83,0.11951132118701935,0.030381076631692004,100366576.0,0.0
84,0.02124185860157013,0.04922487867337834,100763776.0,0.0
85,0.426513135433197,0.15813853196219677,106324576.0,0.0
86,0.18682678043842316,0.1324123478569115,107814080.0,0.0
87,-0.2908363938331604,0.09399389418955975,106571786.0,288.0
88,-0.05390557646751404,0.0775297138203084,105155223.0,38.0
89,0.056473806500434875,0.09346888500039038,105288354.0,18.0
90,0.09231895208358765,0.08266605155646715,104808423.0,29.0
91,0.4617306590080261,0.06585660963721506,103735460.0,134.0
92,0.2657487988471985,0.03535078712703307,101699659.0,42.0
93,0.42694905400276184,0.12150073616434234,104991947.0,48.0
94,0.2809479534626007,0.027530429107970208,101896274.0,19.0
95,-0.10397225618362427,0.18610046534416372,108290635.0,99.0
96,0.4639948606491089,0.10145606055025133,107174206.0,68.0
97,0.2920789420604706,0.040599904013723154,103562475.0,23.0
98,0.12492410838603973,0.07999979481343131,103847069.0,7.0
99,0.16062220931053162,0.060038881246297617,102986554.0,8.0
100,0.61350017786026,0.03346865513782875,101250966.0,27.0
101,0.6693224906921387,0.042290724013402815,100854396.0,12.0
