timestep,action,reward,current_amt,order_qty
1,0.2313610017299652,-6.560606060606061e-05,26399134.0,1233.0
2,-0.32758477330207825,0.005320769626325047,26469800.0,403.0
3,0.34383425116539,-0.011567449898306062,26281962.0,1602.0
4,0.662365198135376,-0.002729051269408135,26304906.0,2022.0
5,-0.326542466878891,-0.01967414996752628,26093137.0,1454.0
6,0.048104725778102875,-0.02648928781946455,25898057.0,121.0
7,0.2980763614177704,-0.06321457608685985,25320196.0,746.0
8,-0.46784746646881104,-0.0449255244568407,25268190.0,1809.0
9,-0.4659309983253479,-0.03545457305167629,25363950.0,958.0
10,-0.18654078245162964,-0.027461130436962338,25516375.0,205.0
11,-0.633172869682312,-0.03828462410576215,25453912.0,566.0
12,-0.22615393996238708,-0.03537228480897815,25459930.0,74.0
13,0.555672824382782,-0.04136379260112227,25385340.0,3101.0
14,0.6627187132835388,-0.07611427439088503,24897707.0,1699.0
15,-0.03355715796351433,-0.05502373020829059,24921813.0,169.0
16,-0.04118943586945534,-0.014178907828801875,25457848.0,201.0
17,0.26391610503196716,-0.019435490117101283,25668478.0,315.0
18,-0.08246070891618729,0.0008740724883129682,26040476.0,412.0
19,0.42172589898109436,-0.02589332213992555,25879557.0,542.0
20,-0.6148504614830017,-0.023420040057631205,25831121.0,3154.0
21,0.6607627868652344,-0.023941710339007886,25799874.0,2582.0
22,0.22373485565185547,-0.031479123084618026,25685740.0,298.0
23,0.6612151861190796,-0.06625205674473876,25175438.0,700.0
24,-0.6532204747200012,-0.08065364650894749,24733831.0,3629.0
25,-0.022258568555116653,-0.07369767887433668,24598659.0,42.0
26,0.27894654870033264,-0.06680459846880363,24616843.0,1140.0
27,0.4577133059501648,-0.08541568568683448,24389180.0,1374.0
28,-0.8917245864868164,-0.05050323431534977,24714535.0,3922.0
29,0.3748130798339844,-0.06599343467384863,24687090.0,2094.0
30,0.09565724432468414,-0.05582916067581918,24802593.0,330.0
31,-0.25542962551116943,-0.05069527116755128,24928078.0,741.0
32,0.274652361869812,-0.012001515643892263,25489057.0,990.0
33,-0.20521904528141022,-0.047007781849269015,25326923.0,646.0
34,-0.4988464415073395,-0.05295352195253422,25167845.0,1249.0
35,0.46120545268058777,-0.023396147739608845,25467752.0,2002.0
36,-0.4258667528629303,-0.04866591888884945,25294654.0,1387.0
37,-0.23326008021831512,-0.05658913950470193,25104505.0,436.0
38,0.14593447744846344,-0.0569027686364248,25003736.0,633.0
39,-0.09026767313480377,-0.02402266061513707,25374419.0,186.0
40,0.7537049055099487,-0.036079752763177764,25410233.0,2809.0
41,0.30784502625465393,-0.07191647630208664,24964500.0,289.0
42,-0.6156226396560669,-0.08131159341264596,24618874.0,3065.0
43,-0.1321052610874176,-0.0646045417790395,24655338.0,252.0
44,0.32836589217185974,-0.07397097110087184,24554809.0,1316.0
45,-0.8584401607513428,-0.0713219905170705,24536637.0,2556.0
46,-0.1973857581615448,-0.07261863543750738,24510736.0,83.0
47,0.17019808292388916,-0.0714734956080495,24511874.0,918.0
48,-0.10505425930023193,-0.07801976631646508,24429258.0,132.0
49,-0.7411158680915833,-0.08307319999908232,24322374.0,833.0
50,0.6414111852645874,-0.07828758489460812,24327569.0,3577.0
51,0.21323233842849731,-0.1014402232066115,24037144.0,434.0
52,0.7377095222473145,-0.10152665304028102,23885856.0,1192.0
53,-0.9725360870361328,-0.09149350446998653,23932746.0,5344.0
54,-0.6439912915229797,-0.09350789358683022,23932102.0,97.0
55,-0.07620395720005035,-0.09326796420171864,23934776.0,4.0
56,-0.005637053400278091,-0.09331995272027209,23935526.0,0.0
57,-0.30896231532096863,-0.09361806148288139,23932177.0,15.0
58,-0.1582687646150589,-0.0937873181245661,23928296.0,5.0
59,-0.48676860332489014,-0.09376361852035182,23926558.0,14.0
60,0.14529921114444733,-0.09373018413638304,23926066.0,892.0
61,-0.21699178218841553,-0.09453289481188537,23915733.0,197.0
62,0.5942107439041138,-0.09424327342368381,23913948.0,3244.0
63,-0.22772808372974396,-0.08517262097013995,24026828.0,900.0
64,0.17722655832767487,-0.09356000543844094,23980700.0,550.0
65,-0.3899286091327667,-0.11385669519655389,23701524.0,1405.0
66,0.7553762197494507,-0.0750424679799071,24040883.0,2912.0
67,0.3347301483154297,-0.10156278374917665,23887346.0,317.0
68,-0.30467095971107483,-0.09819300584541579,23849515.0,1654.0
69,0.1857253909111023,-0.07101960701311574,24170154.0,415.0
70,0.13216319680213928,-0.08945563816477582,24107168.0,241.0
71,0.8455386161804199,-0.07460266815800734,24261490.0,1330.0
72,-0.5629995465278625,-0.0667718028150442,24441427.0,3243.0
73,-0.29294273257255554,-0.07061077825876733,24486832.0,737.0
74,0.04452279582619667,-0.07738381445913461,24424389.0,188.0
75,-0.10717881470918655,-0.07882385046505154,24373767.0,211.0
76,0.21542635560035706,-0.0823416180149236,24302919.0,931.0
77,-0.17988204956054688,-0.07437421242784101,24366957.0,483.0
78,0.045755501836538315,-0.06831244418842307,24477157.0,174.0
79,0.6969586610794067,-0.07857169969065134,24404294.0,2551.0
80,1.0607529878616333,-1,24478258.0,0.0
81,-0.825776994228363,-0.059419317529773856,24648126.0,4071.0
82,0.3609011173248291,-0.06408240665561792,24677144.0,1846.0
83,0.35120540857315063,-0.06955550570200555,24622352.0,1153.0
84,1.083065152168274,-1,25066137.0,0.0
85,0.5587198734283447,-0.06408487940471877,24891787.0,1171.0
86,0.08364168554544449,-0.057132792673692416,24891742.0,77.0
87,0.2951779365539551,-0.0730871532447905,24687314.0,252.0
88,1.1077321767807007,-1,25116034.0,0.0
89,-0.7925881743431091,-0.08002873138842845,24711966.0,4247.0
90,-0.3116168975830078,-0.061513083219463215,24742952.0,346.0
91,-0.5477989315986633,-0.0659879987345181,24701812.0,419.0
92,0.2979932725429535,-0.06413049597336865,24704298.0,1674.0
93,-0.848197877407074,-0.06988823979070363,24632102.0,1714.0
94,0.03660905361175537,-0.06854132185355787,24612026.0,211.0
95,0.05947750806808472,-0.06774120465180376,24611836.0,331.0
96,0.7961525321006775,-0.06525517087451768,24643403.0,4127.0
97,0.36774975061416626,-0.09193166553045226,24319739.0,394.0
98,-0.11465510725975037,-0.10668741157411238,23966695.0,615.0
99,0.11877871304750443,-0.10353274936560955,23823961.0,156.0
100,-0.6820276975631714,-0.08559061027201902,23974069.0,3349.0
101,0.12390488386154175,-0.07886251643212765,24137767.0,542.0
102,-0.15168505907058716,-0.09169819773347898,24062017.0,319.0
103,0.06761278957128525,-0.08573681277732402,24097556.0,281.0
104,0.18900376558303833,-0.09790671223265433,23962845.0,745.0
105,0.83128422498703,-0.09131737102260434,23975395.0,2658.0
106,0.31730377674102783,-0.11361213645414424,23701849.0,173.0
107,0.5292733907699585,-0.10221149704874163,23701739.0,197.0
108,-0.2755192220211029,-0.11705916060482563,23516247.0,1608.0
109,-0.9635001420974731,-0.11133704289648325,23490079.0,4076.0
110,-0.48480841517448425,-0.11113513465555969,23478757.0,75.0
111,0.3315907120704651,-0.11083742133961487,23476467.0,2008.0
112,0.28069573640823364,-0.11919101063602523,23371451.0,1151.0
113,-0.1654466688632965,-0.010502655293145306,24663384.0,535.0
114,0.6126790046691895,-0.060570527256777244,24729822.0,1950.0
115,-0.29888278245925903,-0.09315972847166065,24348093.0,1391.0
116,0.6931043267250061,-0.062351598920857995,24542801.0,1807.0
117,0.20602163672447205,-0.03447997264816035,24999004.0,161.0
118,0.30311083793640137,-0.044928985269191306,25103511.0,187.0
119,-0.8161172270774841,-0.08096371852625153,24693619.0,4421.0
120,-0.1711036115884781,-0.06043144791661562,24747261.0,170.0
121,1.1757532358169556,-1,24643886.0,0.0
122,-0.4765104055404663,-0.07677918748121837,24513117.0,394.0
123,0.6094399690628052,-0.07213888884289156,24504651.0,3488.0
124,-0.4423700273036957,-0.035688060238655395,24963498.0,1734.0
125,0.4746401309967041,-0.10222256361556563,24350061.0,1987.0
126,0.10041896998882294,-0.10896323372452929,23953412.0,226.0
127,-0.3086837828159332,-0.18087987713341466,22845664.0,1358.0
128,0.40895143151283264,-0.1769169540271306,22327812.0,1518.0
129,-0.9966775178909302,-0.12429908233102042,22690119.0,4544.0
130,0.12537109851837158,-0.1403227212847333,22692597.0,794.0
131,0.4255829453468323,-0.1435168717875812,22654951.0,2390.0
132,-0.0630166232585907,-0.1406410790779059,22669787.0,201.0
133,-0.11220282316207886,-0.13899710118703199,22697825.0,336.0
134,0.4231674373149872,-0.12720740873879452,22856809.0,1559.0
135,0.19363521039485931,-0.14801450009950587,22687719.0,416.0
136,0.14927053451538086,-0.10831804302118954,23081819.0,252.0
137,0.005430404096841812,-0.1495139386300609,22788415.0,7.0
138,0.8792149424552917,-0.10882900810017676,23130553.0,1258.0
139,-0.24061325192451477,-0.1270582796317373,23090909.0,1480.0
140,-0.42598193883895874,-0.11683112405752083,23195770.0,1991.0
141,-0.07666327804327011,-0.12907969003155237,23100606.0,205.0
142,0.4374684691429138,-0.12504798602044545,23099732.0,1691.0
143,-0.018433762714266777,-0.1402778596223475,22911635.0,76.0
144,0.3072209358215332,-0.11547602904093171,23115978.0,690.0
145,0.06854144483804703,-0.10499072727951518,23355124.0,105.0
146,0.5053672790527344,-0.11536687658008607,23354744.0,723.0
147,0.06456722319126129,-0.13573159182013805,23102181.0,46.0
148,0.22402194142341614,-0.1134429641324626,23243553.0,149.0
149,0.44448941946029663,-0.1548065456071645,22807910.0,234.0
150,0.29796814918518066,-0.13853606101655416,22777661.0,87.0
151,0.4760020673274994,-0.10213284625387607,23206572.0,96.0
152,0.3685372471809387,-0.19655833973957113,22272953.0,41.0
153,0.23331812024116516,-0.17447897152619538,22053670.0,16.0
154,0.24329231679439545,-0.14372533660054188,22304904.0,13.0
155,-0.38995644450187683,-0.19530958687246536,21818973.0,2454.0
156,-0.5617976784706116,-0.24680422086152956,20943569.0,2157.0
157,0.5694496631622314,-0.21759852734614374,20816090.0,2810.0
158,0.9046646356582642,-0.174912416494284,21242067.0,1866.0
159,-0.25419145822525024,-0.19880657049458744,21201689.0,1616.0
160,-0.3549105226993561,-0.2279009074915082,20837232.0,1683.0
161,-0.14103563129901886,-0.20302186895989396,20926775.0,431.0
162,-0.38098999857902527,-0.18526104443174202,21184269.0,1001.0
163,0.15019714832305908,-0.18997585344483683,21273472.0,710.0
164,0.21689850091934204,-0.19521412304927627,21261368.0,873.0
165,0.3984222710132599,-0.20560182950850747,21132333.0,1271.0
166,0.5244328379631042,-0.2167569704841897,20930171.0,1021.0
167,-0.44054317474365234,-0.22007574507770203,20779742.0,2424.0
168,-0.6714046001434326,-0.21118613952004311,20799537.0,2067.0
