timestep,action,reward,current_amt,order_qty
1,0.4240630865097046,-0.00011647058823529412,1699901.0,21.0
2,0.032594963908195496,-5.823529411764706e-05,1699901.0,0.0
3,0.37527745962142944,-0.006294887484278064,1694600.0,11.0
4,-0.07823586463928223,0.03251442276851729,1724889.0,2.0
5,0.1465880125761032,0.01813402462419321,1727880.0,2.0
6,0.028831854462623596,0.007064166493043499,1719880.0,0.0
7,0.07012826949357986,0.00046059536301438185,1710276.0,1.0
8,-0.04656799137592316,0.005981367325232542,1710222.0,1.0
9,0.483396053314209,-0.02031050830896601,1687780.0,9.0
10,0.39054977893829346,-0.08223894936822683,1624217.0,3.0
11,0.34884005784988403,-0.10020881230662854,1578009.0,2.0
12,0.16351377964019775,-0.0998641523139751,1555009.0,0.0
13,0.1571362167596817,-0.11644117876639488,1529709.0,0.0
14,0.06002931296825409,-0.1601575739987917,1481409.0,0.0
15,0.34332773089408875,-0.1779855753709515,1442302.0,2.0
16,-0.012673512101173401,-0.16081437264301424,1435102.0,0.0
17,-0.16776056587696075,-0.13161458337825055,1453940.0,8.0
18,-0.002894788980484009,-0.08604418355316872,1499940.0,0.0
19,0.35757553577423096,-0.14029114711255117,1481924.0,4.0
20,0.586902379989624,-0.12274286011968225,1486308.0,4.0
21,0.33860841393470764,-0.14386398388015215,1471905.0,1.0
22,0.28433752059936523,-0.12796215727437654,1476805.0,0.0
23,0.3541836440563202,-0.05069199294701579,1540501.0,1.0
24,0.20416583120822906,-0.13403762095387073,1508001.0,0.0
25,-0.2215762585401535,-0.09795549442177387,1519976.0,11.0
26,0.6024726629257202,-0.16667946180264764,1471199.0,7.0
27,0.25527676939964294,-0.15792296247362547,1452796.0,1.0
28,0.5743729472160339,-0.13042343621864727,1464539.0,2.0
29,0.3017720580101013,-0.12605023924974906,1474339.0,0.0
30,-0.024220168590545654,-0.09556476658074048,1503693.0,1.0
31,-0.029165342450141907,-0.1305715319585142,1491647.0,1.0
32,0.004284858703613281,-0.06340473410027345,1538647.0,0.0
33,0.37768667936325073,-0.07746046910006764,1552743.0,1.0
34,0.3847529888153076,-0.11324344221162162,1531139.0,1.0
35,0.012772828340530396,-0.08108224522398032,1545839.0,0.0
36,0.47928744554519653,-0.10279218699360024,1536035.0,1.0
37,0.16007918119430542,-0.09954815531547133,1533535.0,0.0
38,0.015265673398971558,-0.10722301406074662,1526035.0,0.0
39,0.13614028692245483,-0.024611836739925216,1588535.0,0.0
40,0.4642561376094818,-0.08078947371782991,1576035.0,0.0
41,0.3197472393512726,-0.13405753670930345,1526035.0,0.0
42,0.042810484766960144,-0.13342055942167697,1501035.0,0.0
43,0.21653786301612854,-0.08254107265006753,1528535.0,0.0
44,0.32270094752311707,-0.12571089456282536,1508535.0,0.0
45,0.1775357723236084,-0.10011516969424368,1518535.0,0.0
46,0.35002970695495605,-0.06310735202601424,1553535.0,0.0
47,0.16644012928009033,-0.1446724884083151,1506035.0,0.0
48,0.4119878113269806,-0.1234887874744728,1498535.0,0.0
49,0.40950146317481995,-0.1812865089511933,1448535.0,0.0
50,0.335781067609787,-0.14152764843140708,1453535.0,0.0
51,0.28716522455215454,-0.14497941176470588,1453535.0,0.0
52,0.22934159636497498,-0.14178887870524173,1456035.0,0.0
53,0.40519651770591736,-0.19132252245673637,1418535.0,0.0
54,-0.2669813632965088,-0.16630864374782683,1417962.0,13.0
55,0.26565802097320557,-0.14677553647957212,1432751.0,3.0
56,0.05373673886060715,-0.17521200001584775,1418751.0,0.0
57,0.6154642105102539,-0.18874965935240387,1400725.0,7.0
58,-0.13858789205551147,-0.17944273254501608,1398115.0,6.0
59,0.40362200140953064,-0.1669103948993508,1406300.0,4.0
60,0.1407986581325531,-0.204922903656236,1381550.0,0.0
