timestep,action,reward,current_amt,order_qty
1,-0.12485134601593018,-1,30300000.0,0.0
2,0.11974784731864929,-3.35973597359736e-05,30299491.0,79.0
3,0.21926698088645935,0.00018940767260585816,30302615.0,128.0
4,0.3608269691467285,0.008896682538833203,30436098.0,163.0
5,0.29833683371543884,0.0068913225362778885,30472534.0,86.0
6,0.29297399520874023,0.05219017552526062,31178948.0,57.0
7,-0.3664427101612091,0.016376694631647395,30984845.0,187.0
8,0.15373030304908752,0.017260255527757323,30903011.0,50.0
9,0.03666837513446808,0.006380052142420323,30696145.0,10.0
10,0.39005154371261597,-0.009754542638178116,30348045.0,108.0
11,0.5472033023834229,0.008062426888740704,30446246.0,92.0
12,0.05168941617012024,0.0009666525237968454,30387627.0,3.0
13,0.24365222454071045,-0.02040869933117486,30034112.0,18.0
14,0.5004209280014038,0.0032858915369868825,30216032.0,28.0
15,0.3609963059425354,-0.023761600094003646,29898469.0,10.0
16,0.5732762813568115,-0.006827080020053836,29995155.0,10.0
17,0.4189636707305908,0.024701065774465812,30519136.0,3.0
18,0.468262255191803,0.03752484671610149,30979723.0,2.0
19,0.3232959806919098,0.013815423446428257,30847717.0,1.0
20,0.39918503165245056,0.015913924956918662,30814661.0,1.0
21,0.4724751114845276,-0.03934539311921994,29954061.0,0.0
22,0.17161303758621216,-0.03339147571029643,29623061.0,0.0
23,0.55418461561203,-0.006873148018075686,29854755.0,1.0
24,0.3281508684158325,-0.03673890736331632,29523255.0,0.0
25,0.3300747275352478,-0.016767536210350147,29655855.0,0.0
26,0.278328001499176,-0.023470793404810612,29622705.0,0.0
27,0.1970263421535492,-0.03341863749971316,29456955.0,0.0
28,0.6213244199752808,-0.012287255175550325,29689005.0,0.0
29,0.24069485068321228,-0.029007389006802387,29556405.0,0.0
30,0.3202059864997864,-0.17742050525667083,27269055.0,0.0
31,0.3883303999900818,-0.07231451097813589,27666855.0,0.0
32,0.30009040236473083,-0.03647310679194929,28396155.0,0.0
33,0.17083171010017395,-0.07640199419560936,28197255.0,0.0
34,0.30362239480018616,-0.11025222840998368,27600555.0,0.0
35,0.3828097879886627,-0.036302783214319456,28363005.0,0.0
36,0.1600719690322876,-0.059401556877881886,28429305.0,0.0
37,0.16607129573822021,-0.045918340876736616,28661355.0,0.0
38,0.256144255399704,-0.06758470745203639,28462455.0,0.0
39,0.0169994980096817,-0.0606450495049505,28462455.0,0.0
40,0.009454697370529175,-0.09904382720530996,27898905.0,0.0
41,0.17732228338718414,-0.051856722405857016,28296705.0,0.0
42,0.16955137252807617,-0.06611534653465347,28296705.0,0.0
43,0.032633885741233826,-0.05478747704200826,28462455.0,0.0
44,0.37517818808555603,-0.03128127832232266,28893405.0,0.0
45,0.28408747911453247,-0.019525716641706277,29291205.0,0.0
46,0.33317118883132935,-0.024390370603691886,29423805.0,0.0
47,0.3702146112918854,-0.022255232151213267,29523255.0,0.0
48,0.0967775285243988,-0.12982959309274222,27965205.0,0.0
49,0.558029055595398,0.0004457351260519146,29092305.0,0.0
50,0.31322091817855835,-0.08899571232720634,28363005.0,0.0
51,0.3301345407962799,-0.03903603807587516,28727655.0,0.0
52,0.16300314664840698,-0.09460456944477955,28097805.0,0.0
53,0.5027821063995361,-0.015833031276071583,28926555.0,0.0
54,0.2527506947517395,0.026353868985120807,29987355.0,0.0
55,-0.15571287274360657,0.07053676620155791,31205957.0,103.0
56,0.08123181015253067,0.009861261520455928,30897905.0,8.0
57,0.36171984672546387,-0.030406343610505385,30130875.0,36.0
58,0.0512489378452301,-0.019575897612014122,29919456.0,3.0
59,0.2416500449180603,0.025739578764406613,30496016.0,14.0
60,0.17494075000286102,0.010551590121014743,30558064.0,8.0
61,0.43870633840560913,0.01264441205999232,30620860.0,16.0
62,0.18458890914916992,-0.05082144362139773,29685585.0,4.0
63,0.05459475517272949,0.0035271598620530593,30042535.0,0.0
64,0.4037170112133026,-0.017104480697464314,29912691.0,7.0
65,0.3867381811141968,-0.008426070496589989,29978266.0,4.0
66,0.11023764312267303,-0.02375772224026364,29780266.0,0.0
67,0.2928295433521271,-0.07428159336304496,28922254.0,2.0
68,0.536800742149353,-0.058892116140564894,28723642.0,2.0
69,0.16453662514686584,-0.04977346464579062,28756842.0,0.0
70,0.2181030511856079,-0.07343148119930748,28424842.0,0.0
71,0.41360920667648315,-0.012085367938647493,29155236.0,1.0
