timestep,action,reward,rate_reward,rate_exp_reward,total_rate_reward,total_rate_exp_reward,net_income_rate_reward,net_income_rate_exp_reward,unrealized_gain_loss,unrealized_gain_loss_exp,reward_log,price,current_amt,total_rate,daily_rate,next_day_rate,order_qty,is_order,sharp_ratio,sortino_ratio,reward
1,0.48791742,-0.0025877379215283537,-1.000791318330273,-0.01,-1.0076462093862817,-0.01,1.4087106679371384,0.019649048313886586,-2.7719998359680176,-0.01,buy,26800.0,27698082.0,-0.006924187725631769,-0.006924187725631769,-1.000791318330273,504.0,True,-443.06256517205424,0.0,-0.0025877379215283537
2,-0.9274333,0.6058158383505019,0.851491247805129,0.9733558782636182,-1.1470974729241876,-0.01,3.1279954638787864,0.09320924556932375,-0.1850000023841858,-0.01,sell,26250.0,27400754.0,-1.0803104693140795,-1.0734606100162458,-0.0675163902423999,467.0,True,-5.141274295928083,-4.863050928433167,0.6058158383505019
3,0.3084147,0.060406461547785804,0.11540864765228412,0.06442669742589924,-1.0238303249097473,-0.01,2.8795153999973158,0.07957162231187431,0.3529999852180481,0.012383583428517864,buy,25750.0,27381099.0,-1.1512671480144403,-0.07173160271429027,0.12892104878624483,316.0,True,-5.787113293196561,-5.385499984554588,0.060406461547785804
4,-0.072758466,0.012683471261278039,-0.01367100656535003,-0.01,-0.8500397111913357,-0.01,2.495685195871861,0.06038442108820752,0.4919999837875366,0.023915773261507733,sell,25850.0,27415339.0,-1.0276570397111913,0.12504976516830096,0.17946157806036978,25.0,True,-5.7460798372502975,-5.163035052822058,0.012683471261278039
5,0.7090245,0.009533651171328657,-0.4697498706710765,-0.01,-1.6186498194945849,-0.01,2.656443117308389,0.06813460468531463,-2.109999895095825,-0.01,buy,26000.0,27462634.0,-0.8569169675090252,0.17251291330010546,-0.7683166880496606,516.0,True,-5.413238586197174,-4.706798927744262,0.009533651171328657
6,0.31917056,0.19066992249307782,0.12477838872810132,0.07489518230999526,0.026664259927797834,7.109802300231394e-06,2.443021137251218,0.057937372217855,4.559999942779541,0.8749898003507794,buy,25750.0,27251386.0,-1.6195451263537906,-0.7692197332564676,1.6733093869060456,68.0,True,-6.846802687941823,-6.779888928069513,0.19066992249307782
7,0.7650141,0.007076532104331824,-0.11803527160689786,-0.01,-1.0805776173285198,-0.01,2.4510208956826327,0.058306128417327296,-3.062999963760376,-0.01,buy,26250.0,27706980.0,0.0251985559566787,1.671819554425599,-1.1054976038528919,109.0,True,-1.9762230040194402,-3.293201015036075,0.007076532104331824
8,0.14086716,0.1651946516605319,0.01679010253169988,0.001408544783419452,3.1747870036101085,0.0958795851409775,2.4312925798182867,0.05739865358381424,11.78749942779541,0.9999990759635112,buy,25950.0,27400666.0,-1.0806281588447653,-1.1055481326366137,4.301902734772943,4.0,True,-3.255065957028053,-5.421471551034894,0.1651946516605319
9,-0.57700044,0.6230866396799035,1.0332616264965937,0.9951952388380827,2.2964548736462094,0.05137057807753709,3.4116965093339418,0.10987798550821559,-2.169999837875366,-0.01,sell,27100.0,28553118.0,3.0798483754512636,4.205926965424855,-0.7599870529025937,591.0,True,1.0563217381947596,3.3204965523519596,0.6230866396799035
10,-0.109421566,0.08594186637041962,0.10774864197087242,0.05639614801332693,1.3809241877256317,0.01888884317117645,4.912522700736784,0.2144167102496939,-2.5154998302459717,-0.01,sell,26600.0,28334066.0,2.2890469314079422,-0.7671736585825758,-0.8878005719334457,47.0,True,0.5512795761399545,1.834785078192632,0.08594186637041962
