timestep,action,reward,rate_reward,rate_exp_reward,total_rate_reward,total_rate_exp_reward,net_income_rate_reward,net_income_rate_exp_reward,unrealized_gain_loss,unrealized_gain_loss_exp,reward_log,price,current_amt,total_rate,daily_rate,next_day_rate,order_qty,is_order,sharp_ratio,sortino_ratio,reward
1,-0.51540506,-0.05,0,0,0,0,0,0,0,0,not_order,273500.0,74600000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
2,-0.1902888,-0.05,0,0,0,0,0,0,0,0,not_order,270500.0,74600000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
3,0.17905016,0.004312827754939859,-0.46918059887284047,-0.01,-0.47166219839142093,-0.01,2.2000935267994186,0.047251311019759434,-3.5,-0.01,buy,262000.0,74598140.0,-0.002493297587131367,-0.002493297587131367,-0.46918059887284047,50.0,True,-1403.7160551279246,0.0,0.004312827754939859
4,0.42415744,0.1847219383269579,0.2060810425276366,0.19131594867317936,-0.17098257372654155,-0.01,1.9282540674948325,0.036498888467592416,2.2799999713897705,0.405384313374348,buy,255000.0,74244447.0,-0.47661260053619303,-0.47413112444894734,0.30709367395517134,102.0,True,-10.31972016710734,-8.28861676995586,0.1847219383269579
5,-0.2683499,0.01824410950065515,0.053677112782130415,0.014302889942372388,-0.3436983914209115,-0.01,2.1372176391134396,0.04464950214092689,-1.1200000047683716,-0.01,sell,256500.0,74455601.0,-0.19356434316353888,0.2844037615365362,-0.1504252178422413,40.0,True,-7.548411064233412,-7.151946884267541,0.01824410950065515
6,-0.021510992,0.04609582314300865,0.026885435205208585,0.003607610012562379,-1.81935254691689,-0.01,4.4783573767472316,0.18172502854188488,-11.0,-0.01,sell,255500.0,74342763.0,-0.3448217158176944,-0.1515507208114538,-1.4796329267450015,2.0,True,-8.461845603288504,-9.072393483373435,0.04609582314300865
7,-0.0039426424,0.050513033537576385,0.0,0,-2.0405321715817695,-0.01,4.829696836051818,0.20805213415030555,-1.649999976158142,-0.01,sell,245500.0,73242763.0,-1.81935254691689,-1.4796329267450015,-0.2252782298778106,0.0,True,-6.400929105444383,-5.698359985432071,0.050513033537576385
8,-0.51544356,0.5176036079584664,0.49795203021359336,0.710552435280825,-2.5411166219839143,-0.01,6.810028416184025,0.371088587159885,-3.509999990463257,-0.01,sell,244000.0,73055327.0,-2.0706072386058985,-0.2559106078507715,-0.4804577768846343,56.0,True,-7.431974911728457,-6.8256993437313,0.5176036079584664
9,0.012515277,0.09073002136503726,0.0020632053879288195,2.128385585942194e-05,-2.503048257372654,-0.01,6.657257086138795,0.3580152433497229,0.2849999964237213,0.008089601427272552,buy,237500.0,72704226.0,-2.5412520107238605,-0.4805960282677265,0.039199922161333514,3.0,True,-8.71222304865502,-8.42534168419309,0.09073002136503726
10,-0.12437129,0.08942546878882268,0.0,0,-2.5067144772117964,-0.01,6.653590866299654,0.3577018751552907,0.0,0,sell,238000.0,72729991.0,-2.5067144772117964,0.035438105069710804,0.0,7.0,True,-8.875122153423112,-8.328486394566836,0.08942546878882268
11,0.24750553,0.12453371659928905,0.08662631060541132,0.03682541275083839,-2.3580938337801607,-0.01,6.420532120418312,0.33782958194832735,1.1299999952316284,0.11987382307802785,buy,238000.0,72727862.0,-2.50956836461126,-0.0029272655897895,0.15537374108426288,63.0,True,-9.150490006559485,-8.413771902795114,0.12453371659928905
12,0.023784444,0.19104589420874574,0.019221023153755734,0.0018455335601286205,-1.8093471849865952,-0.01,5.633400906616458,0.2719256142277229,4.09499979019165,0.8130478034382524,buy,239000.0,72840727.0,-2.3582747989276136,0.15518811758827725,0.562185492739522,4.0,True,-8.973723206648101,-8.139127892740479,0.19104589420874574
13,-0.3025509,0.1622621235187968,-0.5014812607791432,-0.01,-0.673872654155496,-0.01,2.761241849661298,0.07341043301585115,8.609999656677246,0.9993967684322267,sell,242500.0,73236291.0,-1.8280281501340483,0.5430533388278785,1.1756466476435843,35.0,True,-7.311092828027857,-7.008780977831319,0.1622621235187968
14,-0.03627131,0.07833661724086907,0.03237533535466963,0.005227102602399558,-1.9618485254691689,-0.01,6.05341865010335,0.3068014227177174,-9.59999942779541,-0.01,sell,253000.0,74096461.0,-0.674985254691689,1.174513329737029,-1.295608436683636,2.0,True,-4.0267038176753935,-4.641534347889948,0.07833661724086907
