timestep,action,reward,rate_reward,rate_exp_reward,total_rate_reward,total_rate_exp_reward,net_income_rate_reward,net_income_rate_exp_reward,unrealized_gain_loss,unrealized_gain_loss_exp,reward_log,price,current_amt,total_rate,daily_rate,next_day_rate,order_qty,is_order,sharp_ratio,sortino_ratio,reward
1,-0.3103664,-0.05,0,0,0,0,0,0,0,0,not_order,90500.0,88900000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
2,0.08508388,0.020474986047908816,0.07469156349453884,0.02750869877594264,0.0734859392575928,5.4000374613005775e-05,-0.14509329571508478,-0.01,0.6639999747276306,0.04313177854895489,buy,90900.0,88898929.0,-0.001204724409448819,-0.001204724409448819,0.07469156349453884,83.0,True,-2523.636372377094,0.0,0.020474986047908816
3,0.15589766,-0.005977335546235994,-0.1706337844423251,-0.01,-0.20198762654668168,-0.01,0.7816189308303676,0.006090657815056022,-2.430999994277954,-0.01,buy,91700.0,88963533.0,0.07146569178852644,0.07267129168676487,-0.2732580325918486,138.0,True,-43.625253711861774,0.0,-0.005977335546235994
4,-0.10271489,0.0008280692666140081,0.004957744205506355,0.00012288858661513302,-0.25043757030371205,-0.01,0.9517482220460147,0.009017344458579712,-0.39800000190734863,-0.01,sell,90600.0,88717161.0,-0.20566816647919012,-0.27693594407946903,-0.04486166999866012,22.0,True,-13.677436022336012,-12.03105087965151,0.0008280692666140081
5,0.45235276,-0.0031542484663925553,-0.31848327653271974,-0.01,-0.7522722159730034,-0.01,1.3242305162674337,0.01738300613442978,-4.415999889373779,-0.01,buy,90400.0,88672830.0,-0.2555343082114736,-0.0499689118771508,-0.49801049543586234,353.0,True,-14.920814830989366,-13.754165936804387,-0.0031542484663925553
6,0.35540307,0.0015646954282746216,-0.346851221725359,-0.01,-2.3405129358830146,-0.01,1.921782146084198,0.03625878171309849,-14.09999942779541,-0.01,buy,89600.0,88229284.0,-0.7544611923509561,-0.5002050797296083,-1.5981088546519318,153.0,True,-11.319628521466168,-10.834642213557531,0.0015646954282746216
7,0.041177485,0.015411863404867119,-0.051952281181182336,-0.01,-5.6428031496063,-0.01,3.100366249300805,0.09164745361946847,-29.355998992919922,-0.01,buy,87600.0,86819148.0,-2.340665916760405,-1.598262998484721,-3.3812817421336594,11.0,True,-7.10638583057856,-6.374447583072428,0.015411863404867119
8,0.8374983,0.01784400520904881,-3.0170943361671423,-0.01,-16.9491664791901,-0.01,3.2694127557825787,0.10137602083619524,-100.48500061035156,-0.01,buy,83500.0,83880695.0,-5.646012373453319,-3.3845678835733333,-11.979519244565152,241.0,True,-6.455449257432004,-5.837771488612554,0.01784400520904881
9,0.2815533,0.21170432821842414,0.11176049641664765,0.06054188448278708,-10.935842519685039,-0.01,3.2718077535390044,0.10151679011500758,53.459999084472656,1.0,buy,73000.0,73832036.0,-16.94934083239595,-11.979704030826163,7.240759282325629,15.0,True,-5.166590945852949,-4.58034631309671,0.21170432821842414
10,-0.20205836,0.15026702759134614,-1.8542294287414656,-0.01,-4.417578177727784,-0.01,1.5933507840208492,0.025068110365384588,58.19999694824219,1.0,sell,78500.0,79152773.0,-10.964259842519684,7.206542428275986,7.352869368202677,196.0,True,-2.9019808583838183,-3.082822726317141,0.15026702759134614
11,0.10034966,-0.00028818034622676196,-0.014829974645761301,-0.01,-4.955773903262092,-0.01,1.7108927634045745,0.028847278615092953,-4.7820000648498535,-0.01,buy,86000.0,84972517.0,-4.417866141732284,7.352545943020846,-0.5627701954503713,21.0,True,-1.2446036227722261,-1.4525972762739612,-0.00028818034622676196
12,0.2732511,0.111230632462153,0.024620037011683027,0.0030261430829439107,-4.57448031496063,-0.01,1.6550278817606818,0.02701943654914285,3.3959999084472656,0.6844005831673396,buy,85400.0,84493687.0,-4.9564825646794155,-0.5635116116426209,0.4019235188541364,52.0,True,-1.4062764213129029,-1.6609885424028128,0.111230632462153
13,-0.11905243,0.1464144184712847,-0.3091637471339679,-0.01,-2.4028582677165353,-0.01,0.9851198743599672,0.009657673885138829,19.447999954223633,1.0,sell,85800.0,84819059.0,-4.5904848143982,0.3850843909794113,2.2928808960259746,101.0,True,-1.376147825332199,-1.5675229905273467,0.1464144184712847
14,-0.11103703,0.22178692504604053,0.2962221269890666,0.3551501258862483,-4.735305961754781,-0.01,2.040650322398224,0.040787398057166246,-20.614999771118164,-0.01,sell,88400.0,86751813.0,-2.416408323959505,2.2786788992789937,-2.376319213063593,83.0,True,-0.8981185918231681,-0.9993547835097542,0.22178692504604053
