timestep,action,reward,rate_reward,rate_exp_reward,total_rate_reward,total_rate_exp_reward,net_income_rate_reward,net_income_rate_exp_reward,unrealized_gain_loss,unrealized_gain_loss_exp,reward_log,price,current_amt,total_rate,daily_rate,next_day_rate,order_qty,is_order,sharp_ratio,sortino_ratio,reward
1,-0.7789934,-0.05,0,0,0,0,0,0,0,0,not_order,5090.0,89000000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
2,0.9675783,0.856554374800322,2.5616462198133823,0.9999999999999943,2.5475595505617976,0.06283938433524261,7.453219927920289,0.42621749920130203,22.795499801635742,1.0,buy,4910.0,88987776.0,-0.013734831460674156,-0.013734831460674156,2.5616462198133823,17535.0,True,-289.5494675813215,0.0,0.856554374800322
3,0.050696358,0.10655389429157439,0.0,0,2.5475370786516853,0.06283831131802298,7.453197456010177,0.42621557716629754,0.0,0,buy,5040.0,91267308.0,2.5475370786516853,2.561623744816367,0.0,29.0,True,0.6070281333381423,0.0,0.10655389429157439
4,0.34597194,0.09789755367109362,-0.010300844185356595,-0.01,1.5500831460674156,0.023741213484927637,7.399139749841001,0.4215902146843745,-8.875999450683594,-0.01,buy,5040.0,91267174.0,2.5473865168539325,-0.00014682146645543658,-0.9725292907612105,188.0,True,0.6562892910190282,99.11481035713656,0.09789755367109362
5,0.5475589,0.1469998686011662,0.002177784190008608,2.3713438723205194e-05,1.7516011235955056,0.03021517788249506,7.411978482086072,0.4226890504051378,1.7948999404907227,0.2754225195776523,buy,4990.0,90379437.0,1.549929213483146,-0.9726793994958143,0.1985938460758502,197.0,True,-0.2925035730853573,-0.6986155096426142,0.1469998686011662
6,-0.8029755,0.72797919504537,1.3522981553112268,0.9998930930260823,1.280852808988764,0.016271996337598904,8.54500375238499,0.5181733569188824,-3.0064499378204346,-0.01,sell,5000.0,90440603.0,1.6186550561797752,0.06767689867331217,-0.3324214899363287,14412.0,True,-0.24413545575256226,-0.5410757786324653,0.72797919504537
7,0.016900413,0.1492941820328934,-0.026346475759420396,-0.01,0.8764258426966293,0.007651797376030833,9.933029616281535,0.6271767281315737,-3.5976498126983643,-0.01,buy,4915.0,90139783.0,1.2806550561797752,-0.3326160927962853,-0.3991178900441773,250.0,True,-0.5604483505828223,-1.3678759472226745,0.1492941820328934
8,0.89181864,0.1483054260490228,-2.505641948029058,-0.01,-2.38438202247191,-0.01,9.879768920924317,0.6232217041960912,-28.930599212646484,-0.01,buy,4820.0,89770964.0,0.8662516853932585,-0.40916339902881727,-3.22271686867482,13231.0,True,-1.033239993295264,-2.699143686632553,0.1483054260490228
9,-0.53757644,0.206720022068891,-0.31567756441153516,-0.01,-2.1975775280898877,-0.01,9.500535679457283,0.594486770971077,2.360999822616577,0.4273221955074784,sell,4650.0,86808056.0,-2.4628584269662923,-3.3005193082253186,0.2719793656017363,9148.0,True,-3.2027425781041514,-3.755314911087727,0.206720022068891
10,0.4612787,0.14148039819545633,-0.02842054203751577,-0.01,-2.2732808988764046,-0.01,9.519171931312275,0.5959215927818253,-0.6408999562263489,-0.01,buy,4680.0,87040868.0,-2.2012719101123595,0.2681916987059358,-0.07362978043831088,4948.0,True,-3.1217683635842346,-3.5125737355948763,0.14148039819545633
11,0.2738819,0.14197362302925115,-0.018213758156669924,-0.01,-2.4362865168539325,-0.01,9.544845558617766,0.5978944921170046,-1.4401999711990356,-0.01,buy,4675.0,86975729.0,-2.274461797752809,-0.07483725920564119,-0.16559102367512207,1584.0,True,-3.316988702967835,-3.744512884416538,0.14197362302925115
12,0.6160401,0.14173990620555818,-0.13440152038741515,-0.01,-3.2975157303370786,-0.01,9.532672948908205,0.5969596248222327,-7.647749900817871,-0.01,buy,4665.0,86829987.0,-2.4382168539325844,-0.16756628737196327,-0.8807740579300098,2593.0,True,-3.5733847047170433,-4.076928048334691,0.14173990620555818
13,-0.11708997,0.20457282758676515,0.13847428260146954,0.09142299551467004,-4.326103370786517,-0.01,9.636160780156878,0.6048761211118525,-9.003600120544434,-0.01,sell,4620.0,86050128.0,-3.3144629213483143,-0.8981447849347254,-1.0463203494595614,1989.0,True,-4.402887274907523,-5.185110714848762,0.20457282758676515
14,-0.1128317,0.28153681855433854,-0.34753485333959677,-0.01,-1.722620224719101,-0.01,8.937757133771465,0.5501472742173543,23.297748565673828,1.0,sell,4560.0,85137092.0,-4.34034606741573,-1.061051297913235,2.7364993861899816,1693.0,True,-5.386853614474264,-6.521719198204493,0.28153681855433854
15,-0.12993588,0.49434769912344595,0.40481953382317304,0.5593014841384223,-4.4059494382022475,-0.01,10.122352448590204,0.6410672345615704,-23.74720001220703,-0.01,sell,4735.0,87453425.0,-1.7377247191011236,2.720709558649243,-2.7154110888167047,1729.0,True,-2.6707820497434684,-3.751848915020162,0.49434769912344595
16,0.53194857,0.466753000721924,0.2474232519099635,0.26368063013750476,-3.4563528089887643,-0.01,10.034213228747085,0.6346335115485765,8.476049423217773,0.9992416316818468,buy,4530.0,85076246.0,-4.408712359550561,-2.7182228712025855,0.9962827932017592,3827.0,True,-4.322504043582076,-5.774757442318871,0.466753000721924
17,0.9062407,0.6274714788545207,0.38603283567025404,0.5253163757535204,-1.1811808988764045,-0.01,10.233913440746237,0.6491266136096341,20.268598556518555,1.0,buy,4585.0,85921885.0,-3.458556179775281,0.9939778019824711,2.3589612820994326,3015.0,True,-3.682635940761713,-4.882533359349962,0.6274714788545207
18,-0.019854084,0.16809988109791896,-0.0020615485792022936,-0.01,-1.0828730337078651,-0.01,10.237881683273269,0.6494115370436478,0.9030500054359436,0.07831331224671334,sell,4695.0,87945931.0,-1.184347191011236,2.3556815588950357,0.10269036778972752,365.0,True,-1.927885201684753,-2.6915827612417997,0.16809988109791896
19,-0.38823348,0.6096166905129813,0.5171486623702785,0.7374237321492305,-1.950693258426966,-0.01,10.596476552893789,0.6746498048937718,-7.182499885559082,-0.01,sell,4700.0,87982131.0,-1.1436730337078653,0.04116165419864621,-0.8163566758800148,7011.0,True,-1.955920803077614,-2.661839813129315,0.6096166905129813
20,-0.4165535,0.28018381789419866,-0.7642481326093535,-0.01,-0.9395292134831461,-0.01,8.871791541233836,0.5448311598047139,9.349599838256836,0.9998401862868013,sell,4635.0,87228859.0,-1.9900460674157305,-0.8561647591827481,1.071847105096262,4602.0,True,-2.5786224578371937,-3.6031360541144704,0.28018381789419866
21,-0.13038546,0.23500007270218592,-0.16189034646648848,-0.01,0.1242550561797753,0.00015438127184719264,6.7280286410854355,0.3640680345663935,9.533599853515625,0.9998870937372505,sell,4780.0,88157227.0,-0.9469359550561798,1.0642899731154343,1.0814314746991758,840.0,True,-1.841365284751433,-2.5507372368625107,0.23500007270218592
22,-0.19870716,0.18603940323573964,-0.12496195820443035,-0.01,0.6190258426966292,0.003824597464566093,5.3360069747721015,0.247782452024099,4.49399995803833,0.867291934864766,sell,4950.0,89101533.0,0.1140820224719101,1.0711611879534277,0.5043684265230319,1114.0,True,-1.1016096590839237,-1.512158572694912,0.18603940323573964
23,-0.57067025,0.09191023766290078,0.0858798990764629,0.03620511829547546,0.5300820224719102,0.0028059255170559405,5.813100890396439,0.286748666742462,-0.5789999961853027,-0.01,sell,5050.0,89529673.0,0.595138202247191,0.48050800652329967,-0.06467129618579082,2564.0,True,-0.7760855562161361,-1.0452903969404292,0.09191023766290078
24,-0.5986524,0.05845099092028618,-0.02581635505230271,-0.01,0.5368011235955057,0.0028774067697635575,5.442461500953997,0.256364193875008,0.1550000011920929,0.0023996163435612283,sell,5020.0,89462253.0,0.5193853932584269,-0.07530464229440445,0.017325742958876747,1155.0,True,-0.8623944135608487,-1.1559385083403986,0.05845099092028618
25,0.21270196,0.091755248449403,-0.484159666506924,-0.01,-0.05733707865168539,-0.01,7.112474242103032,0.397020993797612,-5.26200008392334,-0.01,buy,5040.0,89475170.0,0.5338988764044944,0.014438491729020059,-0.5880961164980184,3610.0,True,-0.8078521517859948,-1.0618058185643797,0.091755248449403
26,0.040723562,0.19657060245409666,0.04696582879883082,0.010968349529786092,0.3586865168539326,0.0012857329100006698,6.113403497986008,0.3118421424762734,3.7064998149871826,0.7468603807810444,buy,4920.0,88948581.0,-0.05777415730337078,-0.588530873984369,0.41670141989111664,557.0,True,-1.2849651093631524,-1.7230960545811833,0.19657060245409666
27,0.36984026,0.7896939442479189,1.3123406489784903,0.9998179428473815,3.032256179775281,0.08784539057510099,4.164331651473394,0.15921271415796057,23.828699111938477,1.0,buy,4995.0,89315836.0,0.3548719101123596,0.41288460801864846,2.667916583124184,4784.0,True,-0.9664453407629282,-1.2748386281483637,0.7896939442479189
28,-0.052361526,0.09201281798825721,0.09428397617774475,0.04347403135886929,1.2667887640449438,0.01591946200872707,5.606411405554377,0.26971359669174255,-15.668899536132812,-0.01,sell,5240.0,91694330.0,3.0273370786516853,2.663014876779522,-1.7088166738335946,509.0,True,1.0447531410866358,1.4503778748571725,0.09201281798825721
29,0.54499835,0.06729630434306905,-0.5693014957666491,-0.01,-0.452614606741573,-0.01,5.962479732881069,0.2991852173722762,-15.269099235534668,-0.01,buy,5070.0,90124085.0,1.2630168539325843,-1.7124777508053115,-1.6942330121853664,4664.0,True,-0.25743457630744115,-0.36450890282110526,0.06729630434306905
30,0.07808418,0.22169098297141687,0.01750140031025227,0.001530322923984806,0.3443898876404494,0.0011853408749533667,5.816088000847997,0.2869963906196189,7.0954999923706055,0.9934912770808084,buy,4960.0,88596955.0,-0.4528595505617978,-1.6944749009102282,0.800876282937715,310.0,True,-1.4923889675714102,-2.1551565588461012,0.22169098297141687
31,0.13032238,0.22315947698995717,0.0423759043066283,0.008938399187299884,1.6621224719101122,0.02724838912351024,5.624386622853509,0.2711863828256019,11.731199264526367,0.9999989451411784,buy,5010.0,89306169.0,0.34401011235955054,0.8004947799842557,1.3135934651949968,473.0,True,-0.8819247573542204,-1.2602230920552315,0.22315947698995717
32,0.3614828,0.061204446162713894,-0.04969719377721771,-0.01,0.9516370786516853,0.00901524804540721,5.668618210727157,0.2748177846508556,-6.315199851989746,-0.01,buy,5090.0,90478477.0,1.6612101123595506,1.3126842334934332,-0.6979781500964036,1124.0,True,0.0678426635089462,0.09675794451926531,0.061204446162713894
33,-0.45601404,0.3141645146159249,0.3202463449649306,0.4011766348952974,0.49854494382022474,0.0024823843854466787,5.970243057027772,0.29983413471498577,-3.4355998039245605,-0.01,sell,5050.0,89787265.0,0.8845674157303371,-0.7639518512231367,-0.3826377827635133,7199.0,True,-0.5039456175089003,-0.7331504125008864,0.3141645146159249
