psbl_qty,qty,evlu_rate,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol.1,acml_tr_pbmn,bstp_nmix_prpr.1,bstp_nmix_hgpr.1,bstp_nmix_lwpr.1,bstp_nmix_prdy_ctrt.1,acml_vol.2,acml_tr_pbmn.1,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr,ovrs_nmix_prpr.1,ovrs_nmix_hgpr.1,ovrs_nmix_lwpr.1
1.899731e-05,0.0,0.0,0.0016580584,0.0016978274,0.0016580584,0.91940343,-5.2005522e-05,0.0017210769,0.0018074978,0.0017478699,8.6716017e-07,0.0019285764,0.0018074978,0.0016864192,6.0785584e-05,6.213161e-05,6.0596223e-05,-1.00951894e-07,0.020543773,0.30371103,1.8683137e-05,1.9310874e-05,1.8611247e-05,-1.3154339e-07,0.042510904,0.24535674,0.00026206134,0.00027238994,0.0002619258,9.112469e-05,9.474397e-05,9.108277e-05
1.1463338e-05,7.652637e-06,-1.7730872e-12,0.0017179389,0.0017335565,0.0016742096,0.9496583,2.4988203e-05,0.0017460507,0.001842099,0.0017870469,9.863764e-07,0.0019755124,0.001842099,0.0017086858,6.2548905e-05,6.300369e-05,6.151283e-05,2.4363496e-08,0.01649543,0.24397862,1.9605119e-05,1.9606681e-05,1.8969795e-05,8.652165e-08,0.037071716,0.19221932,0.000267604,0.00026836767,0.00025813314,9.227581e-05,9.2447604e-05,8.920289e-05
9.982718e-06,8.987557e-06,8.8351076e-11,0.0017228741,0.0017695223,0.0017135445,0.9432362,1.2439525e-05,0.0017228741,0.0018286101,0.0017820915,9.4958204e-07,0.001970019,0.0018286101,0.0016872011,6.263767e-05,6.38101e-05,6.248964e-05,1.803731e-08,0.01914732,0.2701817,1.9493356e-05,1.9958285e-05,1.9489937e-05,-4.042845e-09,0.038340636,0.18826045,0.00027840183,0.00027842174,0.00026568834,9.610248e-05,9.612518e-05,9.159191e-05
2.6302493e-07,2.2206817e-05,7.48467e-10,0.0021568043,0.0021643194,0.0020515944,0.9305719,7.5149976e-05,0.0020884178,0.002205464,0.0021581822,1.4626505e-06,0.00237735,0.002205464,0.0020335778,7.737931e-05,7.753937e-05,7.536829e-05,8.416797e-08,0.022781227,0.2941818,2.4112996e-05,2.4112996e-05,2.3429884e-05,8.9428475e-08,0.041245162,0.21267429,0.00032630458,0.00034081718,0.0003232539,0.000112851594,0.00011786222,0.000111846835
2.623417e-06,2.2278224e-05,1.1150121e-09,0.002406881,0.0024152093,0.0023610753,0.90357935,1.6656615e-05,0.0023302606,0.0024372793,0.0023975116,1.4955764e-06,0.002622668,0.0024372793,0.0022518907,8.683344e-05,8.699251e-05,8.5781154e-05,5.246834e-08,0.028116576,0.33123133,2.7074913e-05,2.710073e-05,2.68159e-05,5.4966833e-08,0.044876255,0.266408,0.00037552713,0.000375605,0.00036468246,0.00013034302,0.00013037841,0.00012635624
2.3293987e-05,4.7242825e-06,2.3124654e-10,0.0026427917,0.0026755342,0.0026287592,0.87547296,-6.0807597e-05,0.0026390497,0.002728624,0.0026978303,1.5694268e-06,0.0029367236,0.002728624,0.0025205242,9.543144e-05,9.647687e-05,9.505303e-05,-1.0103416e-07,0.04048794,0.33834922,3.0063275e-05,3.0302297e-05,2.9805078e-05,-5.3791332e-08,0.052084137,0.33859876,0.0004087482,0.00041728417,0.00040588554,0.00014144501,0.00014420942,0.00014031728
9.932037e-06,9.015233e-06,-6.092707e-11,0.0016563581,0.0016808062,0.001638022,0.9247944,-7.028826e-05,0.0017193119,0.0017743201,0.0017641335,9.86434e-07,0.0019194006,0.0017743201,0.0016292398,5.973799e-05,6.0799346e-05,5.9497484e-05,-1.2804688e-07,0.020379562,0.26883557,1.8782244e-05,1.9329884e-05,1.8781635e-05,-1.338533e-07,0.04026289,0.2653662,0.00026207193,0.0002631947,0.0002559449,9.0835965e-05,9.125035e-05,8.867139e-05
1.0523758e-05,7.245866e-06,4.006625e-11,0.0015699376,0.0015785636,0.0015440595,0.9231737,1.15013745e-05,0.0016130678,0.0016618049,0.0016613256,9.2811723e-07,0.0018025908,0.0016618049,0.0015210189,5.6440986e-05,5.6591653e-05,5.5629847e-05,1.2076443e-08,0.01836091,0.26262507,1.7826267e-05,1.7826555e-05,1.738174e-05,2.501549e-08,0.04114697,0.27699137,0.00022860938,0.00023702347,0.00022839315,7.897304e-05,8.2346676e-05,7.862426e-05
8.6497275e-06,4.779556e-06,-3.672832e-10,0.0011018357,0.0011504772,0.001099721,0.96663946,-5.2871197e-05,0.0011640122,0.001213394,0.0012219944,5.958964e-07,0.0013258823,0.001213394,0.0011009057,4.035701e-05,4.161386e-05,4.0145525e-05,-5.879277e-08,0.014374959,0.18183665,1.2596245e-05,1.31558345e-05,1.2506788e-05,-8.311353e-08,0.03321688,0.17669457,0.0001764682,0.00017653483,0.00016771654,6.0954782e-05,6.0962397e-05,5.7819943e-05
4.686363e-06,8.196149e-06,-5.209754e-10,0.0010130521,0.0010349882,0.000983139,0.9602058,-2.5924559e-05,0.0010696872,0.0011342992,0.0011514493,5.4679595e-07,0.0012501454,0.0011342992,0.001018453,3.658015e-05,3.7834503e-05,3.606625e-05,-7.7175415e-08,0.016957553,0.22554272,1.12371e-05,1.1851911e-05,1.1077165e-05,-1.0748721e-07,0.032695435,0.16052383,0.00015857953,0.00016315242,0.0001565634,5.466851e-05,5.6348028e-05,5.3987296e-05
