psbl_qty,qty,evlu_rate,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol.1,acml_tr_pbmn,bstp_nmix_prpr.1,bstp_nmix_hgpr.1,bstp_nmix_lwpr.1,bstp_nmix_prdy_ctrt.1,acml_vol.2,acml_tr_pbmn.1,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr,ovrs_nmix_prpr.1,ovrs_nmix_hgpr.1,ovrs_nmix_lwpr.1
0.00025851454,0.00010026965,-2.4794093e-12,0.00097458356,0.0009839545,0.0009620889,0.054290112,-1.2494661e-05,0.0009902018,0.0009866096,0.0010159721,3.3467843e-06,0.0010772772,0.0009866096,0.0008959421,0.00013642671,0.00013789983,0.00013605562,-5.122811e-08,0.049018867,0.70621413,4.8421185e-05,4.893159e-05,4.8066337e-05,-4.9978645e-08,0.10190258,0.6967904,0.000659124,0.00066250877,0.0006510056,0.00020157387,0.00020230605,0.00019996206
0.00024321313,0.00017826205,3.9538128e-10,0.0011829578,0.0011866777,0.0011606378,0.07212873,2.2319957e-05,0.0011792377,0.0011796097,0.0012074477,4.361371e-06,0.0012803082,0.0011796097,0.0010789112,0.00016376821,0.00016399217,0.00016277573,5.9519888e-08,0.042355616,0.75821656,5.8271453e-05,5.8278896e-05,5.7717923e-05,7.811985e-08,0.101587124,0.63857377,0.00077925145,0.0007811829,0.00077110913,0.00023923795,0.00023959654,0.00023797464
0.00010128482,0.00027342976,-1.8006979e-10,0.0010206997,0.0010337856,0.0010076138,0.043660495,-1.962884e-05,0.0010311684,0.0010409829,0.0010589759,3.4552643e-06,0.001120193,0.0010409829,0.00096177263,0.00014382706,0.0001445723,0.00014288684,-9.160126e-09,0.044938203,0.78678966,5.1163228e-05,5.1446536e-05,5.0836734e-05,-1.0468715e-08,0.09155029,0.6071603,0.00068721815,0.0006891437,0.00068185426,0.00021099237,0.0002115675,0.00020974397
6.603988e-05,0.00023528356,3.4677805e-10,0.0008340768,0.00083935575,0.00082351884,0.034836378,1.0557934e-05,0.0008309094,0.00084344693,0.00085281715,2.670536e-06,0.0008968527,0.00084344693,0.0007900413,0.000117659205,0.00011797753,0.00011689111,7.337764e-08,0.048486415,0.8319299,4.173446e-05,4.1819978e-05,4.1479485e-05,5.806864e-08,0.07920303,0.5459373,0.0005683911,0.00056927325,0.00055366015,0.00017166356,0.00017202095,0.00016972724
6.4790125e-05,0.00022936425,8.206456e-11,0.0008079467,0.0008208121,0.00080537365,0.027473997,-5.1461575e-06,0.00080897595,0.00081913965,0.00082998944,2.3157709e-06,0.000866704,0.00081913965,0.00077157526,0.00011469035,0.00011521527,0.000114328075,-5.1461574e-10,0.044062328,0.805471,4.0911436e-05,4.0928422e-05,4.0447252e-05,2.8818482e-08,0.07600669,0.5854366,0.00054962817,0.00055783987,0.00054808945,0.0001676258,0.00016865451,0.00016713537
4.1366962e-05,0.00022742471,-7.405451e-10,0.0007183064,0.00073468476,0.0007159667,0.036316216,-1.6378322e-05,0.0007332809,0.0007443947,0.0007527009,1.4544456e-06,0.0007885729,0.0007443947,0.0007002166,0.00010370707,0.00010422416,0.00010308937,-2.6205315e-08,0.043732088,0.7641181,3.751525e-05,3.7579826e-05,3.707444e-05,3.9307974e-08,0.06477421,0.6392892,0.00050099555,0.0005028295,0.00049731374,0.00015330204,0.00015345647,0.00015222949
0.000152629,0.00011489261,1.153956e-10,0.000734153,0.00077390013,0.00070375815,0.09669632,1.6366468e-05,0.0007308797,0.00074479124,0.0007502467,1.6186616e-06,0.00078725076,0.00074479124,0.00070233166,0.000102895516,0.000103790066,0.000102664046,-3.320055e-08,0.046809267,0.80228174,3.716591e-05,3.762464e-05,3.68816e-05,-4.021475e-08,0.06805355,0.58323735,0.00048919,0.00050166127,0.00048668592,0.00015130379,0.00015337672,0.0001506959
0.00028701092,3.1414693e-05,5.70729e-10,0.0009007797,0.0009092245,0.000886705,0.055998657,1.6889619e-05,0.00088445307,0.0008990907,0.0009013896,2.5803583e-06,0.0009461061,0.0008990907,0.0008520754,0.00012486271,0.00012561654,0.00012405313,4.4475996e-08,0.052280407,0.8026441,4.510823e-05,4.5296834e-05,4.476819e-05,4.5601972e-08,0.07282516,0.5870106,0.00058343384,0.0005865624,0.00057522155,0.00018103588,0.00018169064,0.00018015875
6.185505e-05,0.00012930651,7.370842e-10,0.0006480053,0.000703233,0.0005890957,0.6209702,5.8909573e-05,0.000591673,0.00059213326,0.0005894639,2.2015176e-06,0.00063077116,0.00059213326,0.0005534953,8.3098945e-05,8.3430685e-05,8.237067e-05,6.480053e-08,0.031911537,0.6449486,2.9743811e-05,2.9858684e-05,2.9529894e-05,3.0559338e-08,0.056970343,0.44064665,0.00038792947,0.00038830395,0.00038290708,0.00011927016,0.00011934453,0.00011834381
0.00011370679,0.00015375382,9.2091307e-10,0.00090337446,0.0009677174,0.00090337446,0.24517325,-2.5737163e-06,0.00084623793,0.00083246856,0.0008236751,3.2807814e-06,0.0008950363,0.00083246856,0.00076990074,0.00011649464,0.000117196236,0.00011593254,1.3898069e-08,0.046300847,0.7978815,4.1621628e-05,4.1682368e-05,4.1400286e-05,4.63269e-09,0.0608232,0.54536605,0.0005354406,0.00054169726,0.0005352234,0.00016566704,0.00016696831,0.00016555018
0.000119659024,0.00014124777,2.2757431e-09,0.0009387529,0.0009438687,0.0008850368,0.2296778,4.0926556e-05,0.0008717357,0.00083311123,0.00081891485,3.823946e-06,0.0009119363,0.00083311123,0.00075428607,0.000115976145,0.00011670873,0.000115812436,8.696893e-09,0.03647779,0.6932042,4.1652493e-05,4.1663745e-05,4.1336847e-05,3.5299156e-08,0.06660275,0.67892694,0.00053935783,0.0005406352,0.0005353194,0.00016669591,0.00016701821,0.00016509875
0.00020420173,7.208386e-05,1.870413e-09,0.0009709803,0.0009871185,0.0009521525,0.10178036,-1.6138178e-05,0.0009419316,0.0008795307,0.00086070277,3.744479e-06,0.00097172096,0.0008795307,0.0007873404,0.00012100244,0.00012272599,0.0001209551,-4.195926e-08,0.039790776,0.69944435,4.3858185e-05,4.4041088e-05,4.3800625e-05,7.531149e-09,0.07301745,0.7024919,0.0005695598,0.00057073147,0.0005601072,0.00017462691,0.00017487974,0.00017236272
0.00011035225,0.00015216522,1.3236879e-09,0.00087422563,0.00091169245,0.00087422563,0.07115557,-2.7475662e-05,0.0008897119,0.00081827515,0.000799292,3.2244166e-06,0.00090676034,0.00081827515,0.00072979,0.00011245239,0.00011261924,0.00011175301,3.4969025e-09,0.032394405,0.6800429,4.134188e-05,4.135287e-05,4.072143e-05,7.4933624e-08,0.076070316,0.7250068,0.00053678855,0.0005369144,0.0005274178,0.00016341126,0.0001634637,0.0001608705
2.2401528e-05,0.00022703734,2.0025739e-09,0.00086104375,0.0008802314,0.0008394577,0.09298774,2.1586055e-05,0.0008576859,0.00078968983,0.00076786394,3.2799323e-06,0.00088072836,0.00078968983,0.00069865136,0.0001093679,0.000109592875,0.00010887478,6.188002e-08,0.034677085,0.73331356,4.0070914e-05,4.0070914e-05,3.9840663e-05,4.509087e-08,0.07239085,0.6686962,0.00052299653,0.0005241842,0.0005195596,0.00015803918,0.0001584287,0.00015755565
