episode,timestep,reward,loss,dist_entropy
5,2000,213.2029,0.6771771,0.7257914
11,4000,204.7615,0.26094216,0.7257914
16,6000,196.7455,0.5577081,0.7257914
22,8000,213.0383,0.96810997,0.7257914
27,10000,221.1815,1.0048199,0.7257914
33,12000,210.2665,0.5963529,0.7257914
38,14000,233.6706,1.192966,0.7257914
44,16000,207.3195,0.6528529,0.7257914
50,18000,202.1948,1.025418,0.7257914
55,20000,215.9699,0.9405298,0.7257914
61,22000,202.2221,0.72838527,0.7257914
66,24000,214.7919,0.5308118,0.7257914
72,26000,214.6866,0.8005421,0.7257914
77,28000,206.2041,0.6847967,0.7257914
83,30000,204.3751,0.49198362,0.7257914
89,32000,215.4829,0.48322102,0.7257914
94,34000,204.4777,0.9752848,0.7257914
100,36000,202.8362,0.6645526,0.7257914
105,38000,196.2969,0.5655599,0.7257914
111,40000,223.3609,0.6773916,0.7257914
116,42000,212.6577,0.5674,0.7257914
122,44000,217.5806,0.42761394,0.7257914
128,46000,211.8013,0.5639615,0.7257914
133,48000,235.6075,0.5655013,0.7257914
139,50000,214.6063,0.72825253,0.7257914
144,52000,213.4515,0.76030886,0.7257914
150,54000,234.0724,0.56453675,0.7257914
155,56000,200.171,0.40004307,0.7257914
161,58000,193.0359,0.85775024,0.7257914
167,60000,215.8179,0.9059422,0.7257914
172,62000,216.3281,0.87322646,0.7257914
178,64000,219.3841,0.991647,0.7257914
183,66000,215.2271,0.6478748,0.7257914
189,68000,190.5544,0.66044396,0.7257914
194,70000,196.1954,0.6487454,0.7257914
200,72000,217.0764,1.0641298,0.7257914
206,74000,219.813,0.6940028,0.7257914
211,76000,209.8694,1.2350698,0.7257914
217,78000,227.9496,0.6638391,0.7257914
222,80000,206.0343,0.5848208,0.7257914
228,82000,209.6837,0.6587068,0.7257914
233,84000,199.4102,0.7536549,0.7257914
239,86000,202.234,0.5253426,0.7257914
245,88000,207.9568,0.72088706,0.7257914
250,90000,223.244,0.6175431,0.7257914
256,92000,188.1631,0.54280335,0.7257914
261,94000,216.819,0.603178,0.7257914
267,96000,219.8979,0.23648036,0.7257914
272,98000,211.8466,1.1339091,0.7257914
278,100000,202.8446,0.5254888,0.7257914
284,102000,217.2889,0.6189332,0.7257914
289,104000,219.5816,0.43593907,0.7257914
295,106000,216.0322,0.7981007,0.7257914
300,108000,190.7504,0.58134377,0.7257914
306,110000,231.5024,1.0724438,0.7257914
