episode,timestep,reward,loss,dist_entropy
5,2000,68.8644,0.5546327,0.7257914
11,4000,73.5093,0.29707748,0.7257914
16,6000,45.512,0.3067879,0.7257914
22,8000,80.7606,0.1366886,0.7257914
27,10000,68.733,0.45689207,0.7257914
33,12000,53.7397,0.59399676,0.7257914
38,14000,65.2277,0.49974576,0.7257914
44,16000,60.704,0.40498334,0.7257914
50,18000,64.5842,0.38630623,0.7257914
55,20000,87.0082,0.41953686,0.7257914
61,22000,60.4619,0.5774735,0.7257914
66,24000,50.8327,0.73337936,0.7257914
72,26000,96.3043,0.4368214,0.7257914
77,28000,79.4308,0.20303397,0.7257914
83,30000,94.2941,0.4193773,0.7257914
89,32000,88.4047,0.61965674,0.7257914
94,34000,65.1891,0.4592387,0.7257914
100,36000,62.5947,0.42591816,0.7257914
105,38000,44.9787,0.44355083,0.7257914
111,40000,78.9906,0.2443157,0.7257914
116,42000,72.3019,0.2204451,0.7257914
122,44000,95.8982,0.3865462,0.7257914
128,46000,84.3878,-0.07925865,0.7257914
133,48000,64.9987,0.35860693,0.7257914
139,50000,38.4773,0.55637115,0.7257914
144,52000,88.6523,0.20627424,0.7257914
150,54000,96.2287,0.44375196,0.7257914
155,56000,50.2656,0.48066086,0.7257914
161,58000,69.1061,0.5227848,0.7257914
167,60000,77.8083,0.19077435,0.7257914
172,62000,59.8188,0.3388086,0.7257914
178,64000,73.3819,0.37907434,0.7257914
183,66000,65.8539,0.66693985,0.7257914
189,68000,69.7982,0.46537703,0.7257914
194,70000,47.0076,0.53828704,0.7257914
200,72000,91.5934,0.5129982,0.7257914
206,74000,75.3429,-0.09976145,0.7257914
211,76000,80.6707,0.06778522,0.7257914
217,78000,59.9335,0.45575523,0.7257914
222,80000,77.3513,0.3388194,0.7257914
228,82000,57.8636,0.5742111,0.7257914
233,84000,54.933,0.41190377,0.7257914
239,86000,90.406,0.33035278,0.7257914
245,88000,75.7449,0.20338273,0.7257914
250,90000,72.8421,0.26230523,0.7257914
256,92000,64.5348,0.55222166,0.7257914
261,94000,71.5751,0.17104864,0.7257914
267,96000,100.3314,0.35983187,0.7257914
272,98000,80.4844,0.29251888,0.7257914
278,100000,56.6594,0.41497028,0.7257914
284,102000,93.1613,0.13868943,0.7257914
289,104000,73.3897,0.46897814,0.7257914
295,106000,89.8073,0.44798452,0.7257914
300,108000,69.298,0.44675207,0.7257914
306,110000,79.6636,0.48133537,0.7257914
311,112000,88.4725,0.28758037,0.7257914
317,114000,72.2232,0.41292793,0.7257914
323,116000,48.6404,0.48200533,0.7257914
328,118000,79.847,0.40982816,0.7257914
334,120000,81.6044,0.32779735,0.7257914
339,122000,111.6259,0.6988518,0.7257914
345,124000,90.5313,0.39268672,0.7257914
350,126000,84.051,0.10093352,0.7257914
356,128000,80.0783,0.16095163,0.7257914
362,130000,71.5394,0.28690672,0.7257914
367,132000,98.3772,0.5164688,0.7257914
373,134000,69.7523,0.47867206,0.7257914
378,136000,88.0101,0.18317199,0.7257914
384,138000,63.7117,0.53680885,0.7257914
389,140000,44.25,0.29663658,0.7257914
395,142000,57.053,0.37504613,0.7257914
401,144000,82.9316,0.38011676,0.7257914
406,146000,72.4922,0.33669102,0.7257914
412,148000,91.2265,0.33959055,0.7257914
417,150000,56.319,0.52891386,0.7257914
