timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.29866013,-1.0,20210601, 098460.csv,25650.0,25300.0,0.0,83200000,83200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.2523501,-1.0,20210602, 098460.csv,25300.0,25500.0,0.0,83200000,83200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,0.03357801,-0.06486985183882814,20210603, 098460.csv,25500.0,24800.0,110.0,80416605.0,83221605.0,110.0,0.0,-0.0004747596153846154,-0.0004747596153846154,-0.06610608307575498,-0.021613087469225634,-0.06658052884615386,-0.06610608307575498,-4.3699187358914315e-05,-10679.576799607006,0.0,buy
4,-0.4015099,0.0037524505929926065,20210604, 098460.csv,24800.0,24700.0,66.0,81536763.0,83173563.0,44.0,-0.07932729969090599,0.02375360576923077,0.0242284804116558,0.015880832053164692,0.0012602094018800969,-0.03970793269230769,-0.0634464676377413,-4.025373235383434e-05,-220.64816967020025,0.0,sell
5,-0.62691927,0.024794617041570988,20210607, 098460.csv,24700.0,25100.0,25.0,82551894.0,83169394.0,41.0,-0.03172323381887065,-0.03378125,-0.05752119241195147,0.04074070310963851,0.008264682612845187,-0.024766826923076923,0.009017469290767865,8.131471934680334e-07,-88.11097068679453,-76.77189063894578,sell
6,-0.11628474,0.00011476647082239166,20210608, 098460.csv,25100.0,24800.0,23.0,82601213.0,83178513.0,2.0,0.0,-0.036883413461538464,-0.0031032117652629145,0.00276544306672342,3.8237645698990796e-05,-0.03411899038461538,0.00276544306672342,7.647675059896386e-08,-93.49820201561027,-81.87637105098744,sell
7,-0.30737028,-0.0012033692886032731,20210609, 098460.csv,24800.0,24850.0,16.0,82776626.0,83173426.0,7.0,0.00414816460008513,-0.026170673076923077,0.010716693066828627,-0.008957115442580857,-0.0004010691355215146,-0.030978365384615385,-0.004808950842495727,-2.312600553278088e-07,-96.00377288403494,-80.97455113903744,sell
8,0.028332233,0.007738138010935902,20210610, 098460.csv,24850.0,24950.0,110.0,80445095.0,83178595.0,94.0,-0.0028853705054974364,-0.032337740384615385,-0.006168681693211393,0.022723516482871492,0.00257846105070203,-0.012506009615384613,0.019838145977374055,3.935512614017256e-06,-101.16545519476122,-89.76778429309564,buy
9,-0.39961606,-0.0030940455719243197,20210611, 098460.csv,24950.0,25000.0,67.0,81511892.0,83183542.0,43.0,0.0264508613031654,-0.027834134615384615,0.004505062604680035,-0.014368171267878897,-0.0010316891703225917,-0.015754807692307693,0.012082690035286505,1.459912919221651e-06,-106.42340409890862,-90.255191577145,sell
10,-0.38942757,4.251498714191726e-08,20210614, 098460.csv,25000.0,25000.0,41.0,82159527.0,83184527.0,26.0,0.012082690035286505,-0.021061298076923078,0.0067747222237651205,0,0,-0.01859735576923077,0.0024644613552443264,6.073569591702466e-08,-109.86659009611554,-89.75606409703383,sell
