timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.5027632,-1.0,20210322, 098460.csv,113900.0,112400.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.28889266,-1.0,20210323, 098460.csv,112400.0,116900.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.40599352,-1.0,20210324, 098460.csv,116900.0,119700.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,-1.5789878,-1.0,20210325, 098460.csv,119700.0,121100.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
5,-1.3454797,-1.0,20210326, 098460.csv,121100.0,118700.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
6,-0.929181,-1.0,20210329, 098460.csv,118700.0,118100.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
7,-0.25529572,-1.0,20210330, 098460.csv,118100.0,115000.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
8,-0.7595481,-1.0,20210331, 098460.csv,115000.0,118500.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
9,-0.024161994,-1.0,20210401, 098460.csv,118500.0,117900.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
10,0.08679369,-0.08660329795973239,20210402, 098460.csv,117900.0,117400.0,16.0,21103731.0,22990131.0,16.0,0.0,-0.0011695652173913042,-0.0011695652173913042,-0.0765226341125468,-0.028854103055038882,-0.07769130434782609,-0.0765226341125468,-5.855542087962462e-05,-6097.58724965781,0.0,buy
11,-0.5799689,0.03662143814449516,20210405, 098460.csv,117400.0,117700.0,7.0,22163090.0,22984890.0,9.0,-0.05565282480912494,-0.05047826086956522,-0.04930927235627234,0.04956279414582055,0.012207232587920447,-0.05656521739130435,-0.0060900306633043895,-3.708846659788989e-07,-157.64992908926132,-89.09394711034844,sell
12,0.5722346,3.028360097903346,20210406, 098460.csv,117700.0,121500.0,114.0,9599507.0,23017307.0,107.0,0.10962055193947902,-0.07344782608695652,-0.02298116571016935,1.924047045744333,0.9999999908524996,1.9587260869565217,2.033667597683812,0.04051446477978182,-153.09807628909755,-108.8544615461816,buy
13,0.74691,0.055449203551661594,20210407, 098460.csv,121500.0,121500.0,174.0,2536505.0,23677505.0,60.0,2.033667597683812,0.07089130434782609,0.1444452223104561,0,0,2.9456739130434784,2.872746081527856,0.07921314793094514,-48.68340621853046,-101.26677122611243,buy
14,1.2613456,-1.0,20210408, 098460.csv,121500.0,121500.0,174.0,2536505.0,23677505.0,0,2.872746081527856,2.9456739130434784,2.872746081527856,0,0,2.9456739130434784,0.0,0,1.3032555026952712,47.43852794291529,wrong
15,0.86722714,0.0,20210409, 098460.csv,121500.0,121500.0,191.0,470712.0,23677212.0,17.0,0.0,2.9444000000000004,-0.0012374614639506993,0,0,2.9444000000000004,0.0,0,1.3165300416493695,46.24191223062419,buy
16,-0.12597844,-1.0,20210412, 098460.csv,121500.0,28300.0,167.0,3381924.0,23672424.0,24.0,-75.18283824970608,2.9235826086956522,-0.020221975458934945,9.433762447413926,1.0,-64.74772173913044,-65.74907580229215,-1.0,1.3612847457195478,51.96098528487353,sell
