timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.4886409,-1.0,20200619, 012450.csv,26650.0,26350.0,0.0,59200000,59200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.40216443,-1.0,20200622, 012450.csv,26350.0,26100.0,0.0,59200000,59200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.1698552,-1.0,20200623, 012450.csv,26100.0,24650.0,0.0,59200000,59200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,-0.62136465,-1.0,20200624, 012450.csv,24650.0,24100.0,0.0,59200000,59200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
5,-0.3890794,-1.0,20200625, 012450.csv,24100.0,25150.0,0.0,59200000,59200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
6,-0.21121585,-1.0,20200626, 012450.csv,25150.0,24600.0,0.0,59200000,59200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
7,-0.18393752,-1.0,20200629, 012450.csv,24600.0,24600.0,0.0,59200000,59200000.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,wrong
8,0.038920015,0.003701291787930716,20200630, 012450.csv,24600.0,24700.0,93.0,56911876.0,59199676.0,93.0,0.0,-0.0005472972972972973,-0.0005472972972972973,0.015709545437377057,0.00123318808711248,0.015162162162162162,0.015709545437377057,2.4678951332512966e-06,-7985.789000750405,0.0,buy
9,-0.13855447,-1.5078952094782493e-05,20200701, 012450.csv,24700.0,24650.0,81.0,57206593.0,59207293.0,12.0,0.007854772718688528,-0.0013631756756756757,-0.000815882843683131,-0.001013463243405648,-5.135525541821728e-06,0.00547804054054054,0.00684130947528288,4.6803504383241545e-07,-5026.866598531788,-10450.027520540432,sell
10,-0.18517786,-0.0009103082819364894,20200702, 012450.csv,24650.0,24450.0,67.0,57551826.0,59203376.0,14.0,-0.02052392842584864,0.011361486486486487,0.01272483562402616,-0.007766776248481773,-0.00030156858551999566,-0.016932432432432434,-0.028290704674330414,-8.003607680717728e-06,-368.40537263951,-10169.113951885707,sell
