timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,1.1237622,-1.0,20230307, 010120.csv,51800.0,51100.0,0.0,63300000,63300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-1.2137489,-1.0,20230308, 010120.csv,51100.0,51500.0,0.0,63300000,63300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.6755521,-1.0,20230309, 010120.csv,51500.0,50000.0,0.0,63300000,63300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,-0.84498405,-1.0,20230310, 010120.csv,50000.0,50800.0,0.0,63300000,63300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
5,0.15744239,2.923266915650803,20230313, 010120.csv,50800.0,52700.0,199.0,53348588.0,63457788.0,199.0,0.0,-0.002230647709320695,-0.002230647709320695,0.8488341003751932,0.9727471356544515,0.8465845181674566,0.8488341003751932,0.00717929812492657,-4098.611884681073,0.0,buy
6,-0.083782345,-1.5776348988612823,20230314, 010120.csv,52700.0,56100.0,183.0,54160054.0,63804154.0,16.0,1.9177363008476587,0.24716271721958927,0.24939892814038758,-0.3892865705806632,-0.5312661568190878,1.7793902053712478,1.5284497302669955,0.023090816565687344,-35.35083614765459,0.0,sell
7,-0.5215636,-2.9626169396903355,20230315, 010120.csv,56100.0,55300.0,88.0,59158335.0,64095135.0,95.0,1.297740337019147,0.7834676145339652,0.5349826197347869,-0.9390967964863528,-0.9878389124024374,1.1449210110584518,0.3586435405327941,0.0012854250242525511,-14.289302482557646,0.0,sell
8,-0.7702452,-1.6836405041633586,20230316, 010120.csv,55300.0,55500.0,21.0,62910864.0,64072164.0,67.0,0.38623150518916294,1.246388625592417,0.45932236905062995,-0.4058916763225269,-0.5612125995040949,1.2264834123222748,-0.019660171133363928,-3.865215819964796e-06,-10.341513366605517,0.0,sell
9,-0.3762896,0.005171022343352249,20230317, 010120.csv,55500.0,56000.0,14.0,63297330.0,64074330.0,7.0,-0.003276695188893988,1.2188467614533964,-0.027202811391989424,0.01857210018390503,0.0017231282331233722,1.2343285939968405,0.015295404995011044,2.3394914030472336e-06,-10.766410703564349,-175.16729958522095,sell
10,-0.46276486,2.7280805694473995e-07,20230320, 010120.csv,56000.0,56000.0,8.0,63629784.0,64077784.0,6.0,0.015295404995011044,1.2224075829383885,0.00351794314885254,0,0,1.2287266982622433,0.006242802828688875,3.897257956353428e-07,-10.586034255425917,-166.71302042652283,sell
11,-0.26646882,-0.0002866119176617388,20230321, 010120.csv,56000.0,55400.0,6.0,63741601.0,64077601.0,2.0,-0.001248560565737775,1.2284375987361769,0.005957194599276359,-0.004369627293698473,-9.546365648427368e-05,1.2227503949447076,-0.005618187859436248,-3.1564029845387864e-07,-10.896629477441444,-166.23008143297668,sell
12,-0.5200075,0.00026618315280865226,20230322, 010120.csv,55400.0,55100.0,3.0,63909326.0,64075526.0,3.0,-0.008427281789154372,1.228003159557662,-0.0004291671281513801,0.004213622810937959,8.876914575051131e-05,1.2237377567140602,-0.004213658978216413,-1.775492041167226e-07,-11.128016251582661,-168.51114663057226,sell
13,-0.66241175,5.263436990945447e-05,20230323, 010120.csv,55100.0,56000.0,2.0,63964636.0,64074836.0,1.0,0.0,1.2250173775671405,-0.002949561284751489,0.0018727925628161158,1.7536606148671474e-05,1.226913112164297,0.0018727925628161158,3.5073519200068404e-08,-11.336209137879813,-185.4111998689376,sell
14,-0.066462725,1.3426982399844523e-05,20230324, 010120.csv,56000.0,57100.0,2.0,63964636.0,64076636.0,0.0,0.005306245594645661,1.2240695102685624,-0.0009363962814080579,0.0009364547378218303,4.384727766981733e-06,1.230388625592417,0.006242700332467491,3.8971299842760487e-07,-11.327519132841141,-193.45056000343874,sell
15,-0.9088515,-0.00037407653812123744,20230327, 010120.csv,57100.0,57400.0,1.0,64020545.0,64077645.0,1.0,0.007179105382337615,1.2267693522906793,0.002667193717046736,-0.004994218541138547,-0.00012470331807801216,1.2289810426540284,0.0021848868411990688,4.7737303998651726e-08,-11.891361193735614,-197.863272822129,sell
