timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.46806604,-1.0,20220421, 005930.csv,67700.0,67000.0,0.0,1400000,1400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.12139779,-1.0,20220422, 005930.csv,67000.0,66300.0,0.0,1400000,1400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,0.74882686,-2.9534212530271624,20220425, 005930.csv,66300.0,66100.0,14.0,461867.0,1390067.0,14.0,0.0,-0.0095,-0.0095,-0.9000855081232717,-0.9825910286301578,-0.9095000000000001,-0.9000855081232717,-0.008068810195270504,-777.2957834668752,0.0,buy
4,-0.84266007,2.9994471209758764,20220426, 005930.csv,66100.0,65000.0,3.0,1189971.0,1388271.0,11.0,-2.000190018051715,-0.7949285714285714,-0.7855031942320234,1.7193864013011315,0.9999996193737768,-1.0735,-0.28080361675058374,-0.0007881959220767953,-12.72031114799322,-10.270392186651451,sell
5,1.8162812,-1.0,20220427, 005930.csv,65000.0,64800.0,3.0,1189971.0,1384971.0,0,-0.32400417317375046,-0.8377857142857144,-0.04320055642316673,-0.28092497790417004,-0.3260465367335271,-1.1163571428571428,-0.28092497790417004,-0.0007888771048178977,-13.909293821217789,-11.232674731316257,wrong
6,0.46206868,3.0249751228315995,20220428, 005930.csv,64800.0,67400.0,11.0,669898.0,1382698.0,8.0,0.28092497790417004,-1.0787142857142857,-0.24296408986429885,1.6253525963287339,0.9999981657141082,0.807,1.906277574232904,0.03568660812753521,-15.71017371917589,-13.668249355393945,buy
7,0.45738766,3.0496424824073016,20220429, 005930.csv,67400.0,67300.0,15.0,410662.0,1421662.0,4.0,1.8268493419731997,-1.2384285714285714,-0.16145593393881716,2.712159587809602,0.9999999999999999,1.4401428571428572,2.712159587809602,0.07091783201043145,-17.726778579505,-15.935635498004691,buy
8,0.5642812,-2.9998877897226106,20220502, 005930.csv,67300.0,67500.0,18.0,208434.0,1419834.0,3.0,2.92913235483437,1.5452857142857144,2.8186208921630884,-2.802517487716673,-1.0,1.673857142857143,0.12661486711769696,0.00016030039627057402,-1.902200919502873,-6.525567283132169,buy
9,0.062977314,0.23851037598801672,20220503, 005930.csv,67500.0,67900.0,18.0,208434.0,1423434.0,0.0,0.6330743355884848,1.4167142857142858,-0.12661486711769696,0.1275779660186045,0.07815730895230288,2.188142857142857,0.7606523016070893,0.0057692130444401135,-2.163461667299001,-7.631989954396581,buy
10,0.3679701,-3.0119558732072447,20220504, 005930.csv,67900.0,66500.0,19.0,140925.0,1431025.0,1.0,-1.0142030688094523,1.6732142857142858,0.25291689028435715,-1.3348086481549783,-0.9998647750183555,0.31607142857142856,-1.3348086481549783,-0.017659354503111624,-2.007163849477396,-6.755338756403236,buy
11,0.31271213,-3.038860846753228,20220506, 005930.csv,66500.0,66100.0,19.0,140925.0,1404425.0,0.0,-1.8687321074169698,2.216071428571429,0.5339234592619914,-2.3898953547282544,-0.9999999999996042,-0.22678571428571426,-2.3898953547282544,-0.055515495363450684,-1.4353797337587595,-4.661131674482277,buy
12,1.4283996,-1.0,20220509, 005930.csv,66100.0,65700.0,19.0,140925.0,1396825.0,0,-2.9209832113345326,0.31607142857142856,-1.8588074981219753,-1.0822934652971856,-0.9971396054957811,-0.7696428571428571,-1.0822934652971856,-0.011645254422179452,-3.164603714533458,-5.000510725076718,wrong
13,1.8649929,-1.0,20220510, 005930.csv,65700.0,65700.0,19.0,140925.0,1389225.0,0,-1.0822934652971856,-0.22678571428571426,-0.5411467326485928,0,0,-0.7696428571428571,-0.544091063662234,-0.0029559733377053643,-3.80208731459675,-6.257023829393577,wrong
14,0.5038171,-3.0052730277465307,20220511, 005930.csv,65700.0,64900.0,20.0,75216.0,1389216.0,1.0,-1.6322731909867019,-0.7702857142857144,-0.5447353820270973,-1.1517287448460138,-0.9986829955910742,-1.913142857142857,-1.1517287448460138,-0.013177201390440207,-4.334714935459024,-7.378698792747818,buy
15,0.8605759,0.009224040973308145,20220512, 005930.csv,64900.0,66500.0,20.0,75216.0,1373216.0,0.0,1.1517287448460138,-0.7702857142857144,0.0,0.0,0,0.37257142857142855,1.1517287448460138,0.013177201390440207,-4.365690545234045,-7.19602543625185,buy
16,0.709904,3.028506218194233,20220513, 005930.csv,66500.0,66300.0,20.0,75216.0,1405216.0,0.0,0.8637965586345103,-1.913142857142857,-1.1517287448460138,2.03900915806399,0.9999999990624882,0.08685714285714285,2.03900915806399,0.040723172866812485,-5.6212415416025685,-9.215274771222061,buy
17,1.8336239,-1.0,20220516, 005930.csv,66300.0,67600.0,20.0,75216.0,1401216.0,0,3.9323748048376945,0.37257142857142855,2.33029618064456,-2.366779195337091,-0.9999999999993142,1.944,1.5655956095006034,0.024212943437138645,-2.769054824823817,-5.213159836771077,wrong
18,1.3521711,-1.0,20220517, 005930.csv,67600.0,68100.0,20.0,75216.0,1427216.0,0,2.2772299774554234,0.08685714285714285,-0.28465374718192793,0.29196706282958607,0.3470298278239138,2.6582857142857144,2.5691970402850095,0.06387637601426233,-3.127373843015822,-5.96467273023011,wrong
19,0.061695278,-0.28069722393396973,20220518, 005930.csv,68100.0,67500.0,20.0,75216.0,1437216.0,0.0,1.7127980268566732,1.944,1.8555311957613958,-0.14013295815069338,-0.09351992556937194,1.8011428571428572,-0.14013295815069338,-0.00019635317979127542,-1.2794876704478204,-2.564694778696327,buy
20,0.9765056,-2.7406920899343232,20220519, 005930.csv,67500.0,68000.0,20.0,75216.0,1425216.0,0.0,0.5605318326027735,2.6582857142857144,0.7006647907534669,-0.6996897601515901,-0.9135188495189649,2.5154285714285716,-0.1391579275488166,-0.00019363053918364237,-0.6136000364475303,-1.209123649300251,buy
21,0.746919,2.3814227318586307,20220520, 005930.csv,68000.0,67900.0,20.0,75216.0,1435216.0,0.0,-0.2783158550976332,1.8011428571428572,-0.8349475652928996,0.5613184247159728,0.793073551399381,2.3725714285714283,0.5613184247159728,0.0031458252292684286,-1.372075787247742,-2.7720021376515547,buy
22,0.3473649,-3.0299262855812974,20220523, 005930.csv,67900.0,66500.0,20.0,75216.0,1433216.0,0.0,-1.4032960617899322,2.5154285714285716,0.7016480308949661,-2.0902777003600854,-0.9999999996747101,0.37257142857142855,-2.0902777003600854,-0.04275183793880999,-0.716215867531184,-1.4256324440004728,buy
23,0.518976,-3.0300080483564815,20220524, 005930.csv,66500.0,66400.0,20.0,75216.0,1405216.0,0.0,-2.2296295470507577,2.3725714285714283,-0.13935184669067235,-2.093194605697955,-0.999999999693964,0.2297142857142857,-2.093194605697955,-0.04286864182084171,-0.8279947732089651,-1.6428019280509112,buy
24,0.7583022,-2.926819767662382,20220525, 005930.csv,66400.0,65900.0,20.0,75216.0,1403216.0,0.0,-2.790926140930606,0.37257142857142855,-1.9536482986514245,-0.8539612415457837,-0.9739111956897865,-0.48457142857142854,-0.8539612415457837,-0.007265972275746879,-2.6108236952515282,-4.546731553868017,buy
25,0.6987898,0.28989819178813203,20220526, 005930.csv,65900.0,66500.0,20.0,75216.0,1393216.0,0.0,0.0,0.2297142857142857,-0.14232687359096396,0.14252973170203304,0.0965853343867672,0.37257142857142855,0.14252973170203304,0.0002031266111863772,-2.854807437669779,-4.950473705001193,buy
26,0.38078797,2.837925126457824,20220527, 005930.csv,66500.0,67700.0,20.0,75216.0,1405216.0,0.0,1.8528865121264295,-0.48457142857142854,-0.7126486585101652,0.7310631410501061,0.930904562715953,2.0868571428571427,2.5839496531765356,0.06458776901423569,-3.543703850723751,-6.274385656233884,buy
27,1.7131753,-1.0,20220530, 005930.csv,67700.0,67400.0,20.0,75216.0,1429216.0,0,2.153291377647113,0.37257142857142855,0.8613165510588451,1.2809418623186755,0.9997264593376745,1.6582857142857141,1.2809418623186755,0.016274240576161447,-2.7368916042965146,-4.8178145232536345,wrong
28,0.73232734,-3.013406454157728,20220531, 005930.csv,67400.0,66700.0,20.0,75216.0,1423216.0,0.0,0.28465374718192793,2.0868571428571427,1.7079224830915674,-1.3993686048854757,-0.9999440561730979,0.6582857142857143,-1.3993686048854757,-0.019391836626335035,-1.1638881698762196,-2.1032625282954363,buy
29,1.0216719,-1.0,20220602, 005930.csv,66700.0,66800.0,20.0,75216.0,1409216.0,0,-1.259431744396928,1.6582857142857141,-0.4198105814656427,0.4162709030348297,0.5795405863823597,0.8011428571428572,-0.8431608413620983,-0.00708399144500349,-1.6778909030674567,-3.075964700351869,wrong
30,-0.38944352,2.9914499998831077,20220603, 005930.csv,66800.0,65500.0,13.0,541350.0,1409750.0,7.0,-2.670009330979978,0.6035714285714285,-1.037509415296062,1.562408777179701,0.9999949976659029,-0.5107142857142857,-1.1076005538002769,-0.012192847306573329,-2.6641811673922615,-4.94551214234412,sell
31,-2.2069337,-1.0,20220607, 005930.csv,65500.0,65300.0,13.0,541350.0,1392850.0,0,-1.292200646100323,0.6964285714285714,0.09230004615002307,-0.0910233297819254,-0.040579893555990565,-0.6964285714285714,-1.3832239758822484,-0.01895120998563815,-2.7454216369125146,-5.016378481558741,wrong
32,-0.5423705,2.9995344601430736,20220608, 005930.csv,65300.0,65200.0,6.0,999098.0,1390898.0,7.0,-1.4754389076077319,-0.5644285714285715,-1.252136903706331,1.3461376658848072,0.9998838273460812,-0.6930000000000001,-0.12930124172292468,-0.00016717413595745967,-3.8717283357796815,-7.0857112604419115,sell
33,-0.69251645,2.2111466729363576,20220609, 005930.csv,65200.0,63800.0,2.0,1259870.0,1390270.0,4.0,-0.7327070364299065,-0.6807142857142857,-0.11694578973606744,0.5169526512220272,0.7371574822632798,-0.895,-0.21575438520787935,-0.00046539121925959215,-4.04159255197522,-7.32216012754719,sell
34,0.28603184,-3.016833400938325,20220610, 005930.csv,63800.0,62100.0,7.0,933824.0,1380424.0,5.0,-0.46027602177680926,-0.6982857142857143,-0.017691859587046107,-1.5608995384916386,-0.9999948783650633,-2.248285714285714,-1.5608995384916386,-0.024069665490193293,-4.141656155155573,-7.383625399720925,buy
35,-0.03366199,2.731246093386152,20220613, 005930.csv,62100.0,61900.0,7.0,933824.0,1368524.0,0.0,-1.6616027345233573,-1.3982857142857141,-0.7049223722220304,0.6981306418909486,0.9125713254240323,-2.3482857142857143,-0.9634720926324086,-0.009239832694206473,-5.028530884821877,-9.096969691151134,sell
