timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.45211226,-1.0,20170201, 068270.csv,100000.0,100600.0,0.0,39800000,39800000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,0.06126978,0.12030713449439144,20170202, 068270.csv,100600.0,101500.0,24.0,37399660.0,39814060.0,24.0,0.0,-0.0008542713567839197,-0.0008542713567839197,0.09045303402089365,0.04008328819257312,0.08959798994974874,0.09045303402089365,8.181416667440988e-05,-5353.401454072001,0.0,buy
3,1.0751535,-1.0,20170203, 068270.csv,101500.0,101400.0,24.0,37399660.0,39835660.0,0,0.08442283175283406,0.035326633165829145,0.03618121360835746,0.04822417005449833,0.011560510673684021,0.0835678391959799,0.04822417005449833,2.3255435362634636e-05,-136.04296284556966,0.0,wrong
4,-1.4783891,-1.0,20170206, 068270.csv,101400.0,100500.0,24.0,37399660.0,39833260.0,0,-0.006028021256812292,0.08959798994974874,0.05425219131131063,-0.054219505707721494,-0.014591274366236084,0.0292964824120603,-0.06024752696453378,-3.629698630192024e-05,-89.78882599408031,0.0,wrong
5,-1.4799306,-1.0,20170207, 068270.csv,100500.0,100800.0,24.0,37399660.0,39811660.0,0,-0.04217326887517365,0.0835678391959799,-0.006024752696453379,0.006022574706531662,0.00018134058628660465,0.04738693467336683,-0.036150694168641986,-1.3068641493307886e-05,-89.83318846577258,-793.1300883236921,wrong
6,-0.7903118,0.051318749414830535,20170208, 068270.csv,100800.0,100400.0,6.0,39205691.0,39810491.0,18.0,-0.060251156947736646,0.021836683417085428,-0.06167961146037257,0.058743948383657006,0.01710625510552466,0.020329145728643215,-0.0015072085640796377,-2.2716776348907786e-08,-62.2614551959898,-76.56117137980601,sell
7,-0.7857578,-0.0031823317454780287,20170209, 068270.csv,100400.0,101800.0,2.0,39608230.0,39809030.0,4.0,0.019593711333035294,0.02469849246231156,0.0028611842574778456,-0.014569826528704304,-0.0010608361404618183,0.029723618090452264,0.005023884804330991,2.523941534660068e-07,-66.2171081247987,-76.16670819127363,sell
8,-0.87827694,-1.5077806287777661e-05,20170210, 068270.csv,101800.0,101600.0,1.0,39708466.0,39810266.0,1.0,0.004019107843464793,0.022276381909547737,-0.0024215124756875373,-0.001004703966700255,-5.047137566660531e-06,0.02529145728643216,0.003014403876764538,9.086630314847355e-08,-71.16639928528538,-83.69328431135733,sell
9,-0.7965239,-0.0001855755034037121,20170213, 068270.csv,101600.0,100500.0,1.0,39708466.0,39810066.0,0.0,0.0002512003230637115,0.025793969849246232,0.0035168045228919607,-0.003516689682014491,-6.183361982081692e-05,0.022527638190954775,-0.003265489358950779,-1.0663420180190286e-07,-74.85227048571697,-83.51567000359769,sell
10,0.022401288,-3.410886064930674e-05,20170214, 068270.csv,100500.0,101500.0,9.0,38895551.0,39800051.0,8.0,-0.0007535744674501798,0.02500251256281407,-0.0007912531908226887,-0.0015071668230879573,-1.135769466398262e-05,0.022741206030150753,-0.002260741290538137,-5.110951051268131e-08,-77.93054206250154,-88.88372967154203,buy
