timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.06435093,-1.0,20170103, 064350.csv,18200.0,17950.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.7056408,-1.0,20170104, 064350.csv,17950.0,18250.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.22926003,-1.0,20170105, 064350.csv,18250.0,18800.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,-0.45278558,-1.0,20170106, 064350.csv,18800.0,18750.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
5,-0.19391738,-1.0,20170109, 064350.csv,18750.0,18900.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
6,-0.6300744,-1.0,20170110, 064350.csv,18900.0,19450.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
7,-0.40772632,-1.0,20170111, 064350.csv,19450.0,19400.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
8,-0.76663715,-1.0,20170112, 064350.csv,19400.0,19450.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
9,-0.48353386,-1.0,20170113, 064350.csv,19450.0,19350.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
10,-0.23367241,-1.0,20170116, 064350.csv,19350.0,19550.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
11,-0.41693,-1.0,20170117, 064350.csv,19550.0,19450.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
12,-0.32757774,-1.0,20170118, 064350.csv,19450.0,18850.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
13,-0.59362674,-1.0,20170119, 064350.csv,18850.0,18900.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
14,-0.23101258,-1.0,20170120, 064350.csv,18900.0,18800.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
15,-0.5603126,-1.0,20170123, 064350.csv,18800.0,18400.0,0.0,23000000,23000000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
16,0.063094586,0.10330646565299559,20170124, 064350.csv,18400.0,19050.0,77.0,21552195.0,22968995.0,77.0,0.0,-0.0008913043478260868,-0.0008913043478260868,0.08369639816354885,0.034419143920330075,0.08280434782608696,0.08369639816354885,7.004841715052557e-05,-10027.201219512197,0.0,buy
17,-0.17979898,0.18075618019567988,20170125, 064350.csv,19050.0,18800.0,64.0,21791004.0,23010204.0,13.0,0.0,-0.13650434782608695,-0.13561425221398712,0.11145649078193869,0.06022307591709497,-0.0252,0.11145649078193869,0.00012421777770710296,-73.08568302746801,-33.69142946724563,sell
18,-0.55164605,-0.3855070654866139,20170126, 064350.csv,18800.0,18950.0,29.0,22456660.0,23001860.0,35.0,0.1532526748251657,0.03960869565217391,0.17635377404739094,-0.1658563783147835,-0.12850198450470185,0.027,-0.012603703489617809,-1.588532154817024e-06,-42.22758846185681,-31.96769872475011,sell
19,-0.6210096,0.00025835873701101074,20170131, 064350.csv,18950.0,19150.0,11.0,22794505.0,23002955.0,18.0,0.012603703489617809,0.005673913043478261,-0.03392134680567827,0.004134477235345404,8.546585763347103e-05,0.02241304347826087,0.016738180724963213,2.8016630151395105e-06,-42.71335707708534,-37.489067244331075,sell
20,-0.05137652,-0.0007392046804826635,20170201, 064350.csv,19150.0,20400.0,11.0,22794505.0,23005155.0,0.0,0.07651739759983184,0.012847826086956522,0.007173506024984235,-0.007178480056411876,-0.00025761968994886253,0.08219565217391304,0.06933891754341996,4.807769909132009e-05,-43.96907573675346,-37.6778984804888,sell
21,-0.31036997,-0.008095966634347519,20170202, 064350.csv,20400.0,20200.0,8.0,22851861.0,23015061.0,3.0,0.05977492891674135,0.022004347826086956,0.009155345476265984,-0.02326122438885507,-0.002701766442153919,0.058526086956521735,0.03651370452788628,1.333241730605561e-05,-44.407589942652095,-37.20422783750041,sell
