timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.48409218,3.0180987902892418,20160310, 068270.csv,106000.0,105000.0,408.0,44241312.0,87489312.0,408.0,0.0,-0.006870478413068845,-0.006870478413068845,1.6187809962952882,0.9999979593854997,1.611799299883314,1.6187809962952882,0.025864160189632224,-544.3203125,0.0,buy
2,0.08797109,-2.999999999113972,20160311, 068270.csv,105000.0,106000.0,444.0,40424771.0,87044771.0,36.0,2.094893054029196,2.087247374562427,2.0942617387761717,-2.094893054029196,-0.9999999997046572,2.087247374562427,0.0,0,0.16710764754506302,0.0,buy
3,-0.38147143,1.612249287095571,20160314, 068270.csv,106000.0,105600.0,275.0,58140635.0,87290635.0,169.0,-0.20299747952797279,1.5351633605600934,-0.5407962582992508,0.39261857463346733,0.5373325464072582,1.7276954492415404,0.18962109510549455,0.00035949696256598607,-0.376073530325882,-1.4228068909535598,sell
4,0.2874178,-0.03011726813798128,20160315, 068270.csv,105600.0,107500.0,432.0,41496272.0,87115472.0,157.0,0.790087896272894,1.8532928821470247,0.31331955458349525,-0.04772012434587036,-0.01132147557541241,2.609418903150525,0.7423677719270236,0.005495940840365643,-0.0594201799652677,-0.20117821568542424,buy
5,0.98191565,3.0113837660722136,20160316, 068270.csv,107500.0,107000.0,816.0,940114.0,88660114.0,384.0,0.494911847951349,1.6449404900816804,-0.20456127256133563,1.3114496048052688,0.9998158021911522,2.9779626604434073,1.3114496048052688,0.017051942141081633,-0.3132225486813638,-1.211666469581016,buy
6,-0.15471181,-2.9965724740294313,20160317, 068270.csv,107000.0,108400.0,690.0,14462874.0,88292874.0,126.0,2.6228992096105377,3.428091015169195,1.7542934419460958,-1.9222957632778785,-0.9999999905391632,4.15271178529755,0.7006034463326591,0.0048964251257973546,1.6593625209278282,7.105457401509442,sell
7,-0.18108436,0.8945956409531884,20160318, 068270.csv,108400.0,107900.0,566.0,27709088.0,89063488.0,124.0,0.3113793094811818,3.00010268378063,-0.4138027949542202,0.26570658754548676,0.297422773830204,3.5945017502917156,0.5770858970266686,0.0033247420893949275,1.2504381140139895,5.72480358575512,sell
8,0.03304474,-0.0007265042638410434,20160321, 068270.csv,107900.0,107900.0,574.0,26841765.0,88776365.0,8.0,0.5770858970266686,3.9245799299883313,0.8975498296792263,0,0,3.5896907817969663,-0.3222424843256259,-0.0010378632340586336,2.3459138588276613,10.301674237048871,buy
9,-0.26609334,1.862378828139026,20160322, 068270.csv,107900.0,107200.0,422.0,43215636.0,88749436.0,152.0,-0.7733819623815021,3.5582683780630107,-0.3524782608427157,0.44053477673854213,0.6210513031523492,3.2135775962660444,-0.33284718564296,-0.0011072590257450443,1.9447159397553304,9.317648182810533,sell
10,0.3222358,-2.9960627016584613,20160323, 068270.csv,107200.0,106200.0,550.0,29402475.0,88362475.0,128.0,-0.8083431651329029,3.55598016336056,-0.002209591506587152,-1.0535511010313252,-0.9961119580872805,2.4649649941656944,-1.0535511010313252,-0.011038324852314041,1.9982340170202673,8.368523961277019,buy
11,-0.18503408,2.189676837573745,20160324, 068270.csv,106200.0,106500.0,449.0,40211898.0,87895698.0,101.0,-0.8676303184963853,3.085995332555426,-0.45384615167924497,0.5118647693289637,0.7301874203336725,2.7192508751458577,-0.3557655491674215,-0.0012648906103887025,1.4788056500976343,6.203045598622452,sell
12,1.0534692,-1.0,20160325, 068270.csv,106500.0,105500.0,449.0,40211898.0,88030398.0,0,-0.8640020479780235,2.562074679113185,-0.5082364988106021,-0.3575829160603514,-0.47235296297125395,2.195330221703617,-0.3575829160603514,-0.0012778382870561877,0.8762400110994921,3.6152375374453576,wrong
13,-0.10802875,-1.1836604725876343,20160328, 068270.csv,105500.0,109500.0,401.0,45315505.0,87621005.0,48.0,1.6857480328559424,2.7094574095682615,0.1437010034325002,-0.319044331889349,-0.3988714227962489,4.113191365227538,1.3667037009665934,0.01850542257301757,1.094723699599011,4.3530418269636275,sell
14,-0.007600546,1.9348732587504565,20160329, 068270.csv,109500.0,109700.0,398.0,45631487.0,89212487.0,3.0,1.457817281031033,2.240941656942824,-0.45615638953009535,0.4499557264392404,0.6366180444541778,4.19146674445741,1.9077730074702735,0.03574160769703294,0.5610807586540307,2.2706769236877937,sell
15,-0.3558929,-2.9999476085316568,20160330, 068270.csv,109700.0,109800.0,257.0,61045636.0,89238536.0,141.0,1.9531961743148036,4.06900350058343,1.7879939425582057,-1.8667487296967815,-0.999999972900596,4.158968494749125,0.08644744461802205,7.472881447290192e-05,2.6574219031736472,11.729122038215323,sell
16,0.6410954,3.069298411598211,20160331, 068270.csv,109800.0,114400.0,613.0,21986891.0,89294291.0,356.0,1.4119749287610266,4.122505250875146,0.05140988045630257,1.816768271329317,0.9999999319644013,7.484353558926488,3.2287432000903435,0.09899802243572475,2.7843964125364806,11.941874813220666,buy
17,0.121364586,0.5134632454215703,20160401, 068270.csv,114400.0,118000.0,637.0,19351317.0,92224117.0,24.0,5.701819664514873,4.193602100350058,0.06828192358953533,0.14785092390830012,0.10353809377582934,10.288584597432905,5.849670588423173,0.2897842344201176,2.9453738755279977,12.29096355268525,buy
18,0.6418308,-2.9097154700319807,20160404, 068270.csv,118000.0,119000.0,745.0,6994363.0,94904363.0,108.0,6.563045050425999,7.610691948658109,3.279558225673984,-2.8470266265649666,-1.0,11.609525087514585,3.7160184238610325,0.12897789995431308,5.595832871436667,29.96197563688375,buy
19,0.6441868,-3.2324566109498685,20160405, 068270.csv,119000.0,110300.0,783.0,2509727.0,95686727.0,38.0,-3.3121033777891813,10.739471411901985,2.9074986942158487,-6.352859039982698,-1.0,3.7043488914819136,-6.352859039982698,-0.33208087278552656,7.742717151472504,45.893561660660275,buy
20,-0.9120778,2.9990511315599506,20160406, 068270.csv,110300.0,113900.0,69.0,87336214.0,94946914.0,714.0,-3.382691177133644,11.49033138856476,0.6780418644675568,3.0143915844317575,1.0,11.079712952158694,-0.3682995927018866,-0.001355526342927571,8.595434036646589,49.74273772076834,sell
21,0.7483672,1.7442717933498921,20160407, 068270.csv,113900.0,110900.0,660.0,22139658.0,97313658.0,591.0,-0.5849464119382906,10.779064177362892,-0.6379631330747122,0.41711582984277956,0.581018317637325,11.241141190198366,0.41711582984277956,0.0017383434827387134,7.950442401112996,43.308576603865504,buy
22,0.3591287,-3.128051988572808,20160408, 068270.csv,110900.0,107900.0,729.0,14279443.0,95125539.0,69.0,-1.6684633193711182,13.550229871645275,2.501524737422952,-4.4947996274313935,-1.0,8.44637456242707,-4.4947996274313935,-0.18293141224686915,9.968085501776883,56.70995126683885,buy
23,0.29538816,-3.0534525038646154,20160411, 068270.csv,107900.0,107400.0,766.0,10175561.0,92826961.0,37.0,-4.869365920511772,10.997620770128355,-2.247999941877999,-2.818398001761073,-1.0,7.869266044340724,-2.818398001761073,-0.0763607198065932,7.1692593154302795,15.916184427785689,buy
24,-1.4102399,-1.0,20160412, 068270.csv,107400.0,110000.0,766.0,10175561.0,92443961.0,0,-0.7247309147385617,8.316173862310384,-2.4157697157952054,2.457632630652756,0.9999999999999234,10.193186697782963,1.7329017159141944,0.029583078228698767,4.738678878060852,8.580586050005433,wrong
25,0.6124557,2.76606573184223,20160414, 068270.csv,110000.0,108200.0,823.0,4052892.0,94582892.0,57.0,0.24755738798774204,7.8682520420070015,-0.41353179708209986,0.7122219581318202,0.9208413005863623,8.636513418903151,0.7122219581318202,0.005059757261633213,4.43676999825844,8.204723169268332,buy
26,0.17558321,-3.1267816467229923,20160415, 068270.csv,108200.0,104900.0,829.0,3392799.0,93090599.0,6.0,-2.2256936191619383,10.36499299883314,2.3146207614950827,-4.470051684556301,-1.0,5.431620770128355,-4.470051684556301,-0.18111663817570323,6.152434513638125,11.610604451415695,buy
27,0.45786372,2.9727287704929055,20160418, 068270.csv,104900.0,106000.0,843.0,1877784.0,90308488.0,14.0,-3.5059228898480788,8.623551925320887,-1.57789261449114,1.513665558521569,0.9999894133535011,6.459491248541424,-1.9922573313265097,-0.03891352795371117,4.813899414071873,9.09244565446857,buy
28,-0.23931667,2.993095228418111,20160419, 068270.csv,106000.0,103500.0,642.0,22928064.0,90980064.0,201.0,-4.256186116924816,5.337064177362894,-3.0255756598877066,3.260549107302629,1.0,4.288289381563594,-0.9956370096221869,-0.009863959402698907,2.315328561684425,3.8033696518320705,sell
29,0.08498503,-3.048657421997271,20160420, 068270.csv,103500.0,102300.0,660.0,21019794.0,89329794.0,18.0,-1.8490401607269187,6.160786464410735,0.7819871319565982,-2.6841124744687814,-0.9999999999999998,3.311311551925321,-2.6841124744687814,-0.06951060285324562,2.924717573973653,4.735686051560517,buy
30,-0.11112583,2.9841872969484333,20160421, 068270.csv,102300.0,101200.0,587.0,28562889.0,88612989.0,73.0,-3.4820918587703114,4.220990665110852,-1.8272244054542486,1.9705161005492553,0.9999999962990213,2.6456114352392066,-1.511575758221056,-0.022589559926614933,1.587798367062833,2.605523161468513,sell
31,0.34628668,2.7122382085749934,20160422, 068270.csv,101200.0,101400.0,683.0,18740695.0,87860295.0,96.0,-1.3801343879409642,3.3974224037339558,-0.7902134264135284,0.6864373297310512,0.9051995419746197,2.680157526254376,-0.693697058209913,-0.004800596212665598,1.0503991219107336,1.757772626745184,buy
32,-0.8366779,-2.8323061599473762,20160425, 068270.csv,101400.0,103700.0,112.0,76431014.0,87787814.0,571.0,1.0790958487586573,2.4100513418903153,-0.954928119956677,-0.7600635702804859,-0.9443394228836933,2.736772462077013,0.3190322784781714,0.0010172981481482157,0.39053644693519823,0.6673366516650774,sell
33,0.1480402,0.03848688748177055,20160426, 068270.csv,103700.0,101600.0,223.0,65174016.0,88299116.0,111.0,0.051045164556507414,2.4343243873978997,0.023701819488939003,0.05080524259070468,0.012822939835410496,2.4863663943990666,0.05080524259070468,2.5811393627228618e-05,0.42328521166752037,0.7125974788037629,buy
34,-0.20630085,-1.7793799151526868,20160427, 068270.csv,101600.0,100700.0,177.0,69936384.0,87919584.0,46.0,-0.17781834906746635,3.023668611435239,0.575338615802736,-0.4236000197037931,-0.5922841867668487,2.4040653442240374,-0.6014183687712594,-0.0036105069316296756,0.840901689863543,1.397558648413981,sell
35,1.5040703,-1.0,20160428, 068270.csv,100700.0,100600.0,177.0,69936384.0,87760284.0,0,-0.6214656477303014,2.5899463243873977,-0.42099285813988163,-0.20132033381777603,-0.18343550821815047,2.383411901983664,-0.20132033381777603,-0.00040521664563442084,0.5538541055870477,0.9256397178323519,wrong
36,0.8162479,-3.0124193054565476,20160429, 068270.csv,100600.0,99100.0,743.0,12932091.0,87677891.0,566.0,-0.5033008345444401,2.3946172695449244,-0.19039785265589973,-1.3547195125746552,-0.9998965399270983,1.0074574095682614,-1.3547195125746552,-0.018185265250360905,0.4272500779142245,0.7105072974197649,buy
37,-0.22532958,0.9370929489917545,20160502, 068270.csv,99100.0,99600.0,576.0,29704707.0,86786307.0,167.0,-0.9313682404291531,2.275737456242707,-0.11609967054154445,0.274211386432053,0.3133698056111359,1.6036254375729289,-0.6571568539971001,-0.004309239773790274,0.33783189390249657,0.5576721253933027,sell
38,0.2946462,-0.3316170651060309,20160503, 068270.csv,99600.0,98900.0,664.0,20982669.0,87117069.0,88.0,-1.1171666517950702,1.266124854142357,-0.9871477118728175,-0.15302171390795344,-0.1104843915934256,1.1111656942823804,-0.15302171390795344,-0.00023412903679154162,-0.3833215916751154,-0.6435547442423231,buy
39,1.2796764,-1.0,20160504, 068270.csv,98900.0,98200.0,664.0,20982669.0,86652269.0,0,-0.6885977125857905,1.6535227537922987,0.3825542847698836,-1.0670698758242199,-0.9966311727743973,0.5688086347724621,-1.0670698758242199,-0.011321801701834056,-0.0876318649019309,-0.1453843108873766,wrong
40,0.30497104,2.5650646589755017,20160509, 068270.csv,98200.0,100000.0,728.0,14652171.0,86141771.0,64.0,0.30487710737834856,1.1101178529754958,-0.5345657347585925,0.6192859967461091,0.8530371916783522,2.0445402567094515,0.9241631041244576,0.008504405629207401,-0.4866916406388098,-0.8147925448082002,buy
41,0.33828384,0.018258088029066553,20160510, 068270.csv,100000.0,100000.0,778.0,9741474.0,87541474.0,50.0,0.9241631041244576,0.5146721120186698,-0.5889081662654825,0,0,2.148744457409568,1.6257052936210197,0.026082982898666507,-0.9374719926386943,-1.5851175375244209,buy
