timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.09248948,-1.0,20200928, 056080.csv,2005.0,2040.0,0.0,94300000,94300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-1.1774693,-1.0,20200929, 056080.csv,2040.0,2085.0,0.0,94300000,94300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.4161504,-1.0,20201005, 056080.csv,2085.0,2120.0,0.0,94300000,94300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,-0.24678835,-1.0,20201006, 056080.csv,2120.0,2125.0,0.0,94300000,94300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
5,0.3776041,-0.9007747842447638,20201007, 056080.csv,2125.0,2105.0,16793.0,58693784.0,94378908.0,16793.0,0.0,-0.005361611876988335,-0.005361611876988335,-0.2671352135274612,-0.30009181129369056,-0.27248250265111346,-0.2671352135274612,-0.0007133576624173132,-769.8911186533642,0.0,buy
6,0.76446414,-1.1606467148795254,20201008, 056080.csv,2105.0,2115.0,37904.0,13826539.0,93614459.0,21111.0,-0.08904507117582042,0.0769236479321315,0.08228967186193992,-0.31259719045708956,-0.3865061365503961,-0.3250275715800636,-0.40164226163291,-0.0016118646119102076,-50.26523095320739,0.0,buy
7,-0.68073297,2.880891190478793,20201012, 056080.csv,2115.0,2105.0,12102.0,68050566.0,93646296.0,25802.0,-0.80328452326582,-0.8215524920466596,-0.8977855305980482,0.80328452326582,0.960297063492931,-0.8215524920466596,0.0,0,-7.8683591450712695,-5.321579671350921,sell
8,-0.01122418,-0.2202689579319846,20201013, 056080.csv,2105.0,2075.0,11967.0,68335623.0,93526159.0,135.0,-0.3881945240129524,-0.6937147401908802,0.12889670595572475,-0.12296439821003147,-0.0728141203874153,-1.2013276776246025,-0.5111589222229839,-0.002609423956769552,-7.561677041335181,-4.97681582397165,sell
9,0.7823329,-3.0176388328363637,20201014, 056080.csv,2075.0,2065.0,37359.0,14877874.0,92397802.0,25392.0,-0.6389489197420404,-0.8286638388123012,-0.13589180006921184,-1.5979296946050394,-0.9999971463068045,-2.4133520678685048,-1.5979296946050394,-0.025210562737071784,-8.387910337512904,-5.950091776591957,buy
10,-0.13032809,2.9918807797278535,20201015, 056080.csv,2065.0,2045.0,32491.0,24962389.0,92056305.0,4868.0,-2.3968940072543883,-2.0347688229056202,-1.2161830532695272,1.341777963259599,0.9998768171244204,-3.0684156945917285,-1.0551160439947893,-0.011070959493439836,-8.34917060339877,-6.915392197599744,sell
