timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.7745738,-1.0,20191202, 039030.csv,85900.0,86500.0,0.0,35400000,35400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.7844111,-1.0,20191203, 039030.csv,86500.0,86100.0,0.0,35400000,35400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.39891967,-1.0,20191204, 039030.csv,86100.0,87400.0,0.0,35400000,35400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,0.03293109,0.07217926838991566,20191205, 039030.csv,87400.0,88000.0,13.0,34280542.0,35416742.0,13.0,0.0,-0.0004463276836158192,-0.0004463276836158192,0.0697743227215534,0.02404839667556291,0.06932768361581922,0.0697743227215534,4.868337603847195e-05,-9306.20253164557,0.0,buy
5,-0.14648065,-0.03520962777995464,20191206, 039030.csv,88000.0,87700.0,12.0,34367799.0,35423799.0,1.0,0.05875732439709759,0.046889830508474575,0.047336369467411744,-0.04859259909414007,-0.011736783677021467,0.0570593220338983,0.01016472530295752,1.0332158710824046e-06,-92.39534989121303,0.0,sell
6,-1.0791866,-1.0,20191209, 039030.csv,87700.0,85800.0,12.0,34367799.0,35420199.0,0,-0.0542118682824401,0.06722881355932203,0.02032945060591504,-0.02031429984537702,-0.002061226639741842,-0.007347457627118644,-0.07452616812781712,-5.5539954957772864e-05,-94.26091359228188,0.0,wrong
7,-0.18681389,0.004878944265542762,20191210, 039030.csv,85800.0,86300.0,10.0,34542912.0,35400912.0,2.0,-0.057588402644222325,0.05624858757062147,-0.010972849072455498,0.01806261274389733,0.00162996006552929,0.016700564971751413,-0.039525789900324994,-1.562275863586926e-05,-90.44582304137832,-296.3469801302152,sell
8,0.15961134,2.836027004136857,20191211, 039030.csv,86300.0,89700.0,74.0,29050933.0,35437133.0,64.0,0.056465414143321416,0.00037570621468926556,-0.05584147131703772,0.7587857601954869,0.9437966631549057,0.8156299435028248,0.8152511743388083,0.00662430667448588,-63.334459471456505,-67.4699222060422,buy
9,-0.31985885,-1.528885142836567,20191212, 039030.csv,89700.0,90500.0,51.0,31032575.0,35607275.0,23.0,0.9824821844595895,0.09569209039548023,0.09531602607255742,-0.3779759033938014,-0.5104794898728755,0.7007768361581921,0.6045062810657881,0.0036476096886562948,-40.622582719058364,-63.41844099893578,sell
10,-0.15147483,-2.2231751785076255,20191213, 039030.csv,90500.0,91200.0,44.0,31659445.0,35641445.0,7.0,0.7052573279100861,0.5826129943502825,0.4864554046092899,-0.5198965857144404,-0.7411385491425361,0.7690536723163842,0.18536074219564574,0.0003435270285467862,-7.526734937875412,-44.39588409764517,sell
