timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.13303849,-0.36169640054062097,20150924, 010120.csv,45000.0,44950.0,81.0,24113977.0,27758977.0,81.0,0.0,-0.001881294964028777,-0.001881294964028777,-0.1602548134268857,-0.12050555079537639,-0.16213309352517985,-0.1602548134268857,-0.00025678307784537946,-2298.2906309751434,0.0,buy
2,-0.75554776,0.019418689396791988,20150925, 010120.csv,44950.0,45500.0,20.0,26854471.0,27753471.0,61.0,0.0,-0.16377338129496402,-0.1618951320559016,0.03603023094909646,0.006469867404326757,-0.1278021582733813,0.03603023094909646,1.298169115959702e-05,-30.28224862009648,-28.719683535564297,sell
3,0.07262421,0.6888248251018454,20150930, 010120.csv,45500.0,46400.0,63.0,24921347.0,27787847.0,43.0,0.10088464665747006,-0.16835611510791368,-0.004590251422914888,0.2282666219333161,0.2293556172896316,0.1602410071942446,0.32915126859078614,0.0010828189042150216,-32.22180771671159,-29.803861554523166,buy
4,-0.43755656,0.003802017411654779,20151001, 010120.csv,46400.0,44050.0,36.0,26147831.0,27818231.0,27.0,-0.2043007874011776,-0.050967625899280576,0.11758645319312222,0.016435252625557617,0.0013496760112966522,-0.23873741007194244,-0.18786553477561999,-0.0003528723174788251,-24.26506394599152,-28.849481662256526,sell
5,0.067530066,-2.7761312694433697,20151002, 010120.csv,44050.0,43700.0,74.0,24384381.0,27644081.0,38.0,-0.23321238799732139,0.06467985611510792,0.11570645484743644,-0.7182404790628047,-0.9241764939966742,-0.6540251798561151,-0.7182404790628047,-0.00514541064763907,-21.51558127442616,-26.969190732717784,buy
6,-0.8745066,2.9364053194759006,20151005, 010120.csv,43700.0,42950.0,10.0,27198953.0,27635953.0,64.0,-0.9177517232469172,-0.5775071942446043,-0.6417719531838059,0.8779535405549515,0.9788054688851716,-0.6170755395683453,-0.03979818269196572,-1.5838828020253715e-05,-10.722409994858358,-10.00817083070659,sell
7,0.020075768,0.030558770770807688,20151006, 010120.csv,42950.0,44450.0,22.0,26674479.0,27619379.0,12.0,0.01447206643344208,-0.590363309352518,-0.012930791358280498,0.045232927932758474,0.010177939470360386,-0.5310107913669064,0.05970499436620055,3.564622818075236e-05,-11.49604055077493,-10.729560161920565,buy
8,0.07914442,2.5621126242466006,20151007, 010120.csv,44450.0,46100.0,71.0,24569631.0,27725581.0,49.0,0.19105598197184176,-0.6507877697841726,-0.060783302749299196,0.6187102807072098,0.8525125301918492,0.1537086330935252,0.8097662626790516,0.0065357623872185355,-12.641077105003312,-12.010451661895688,buy
9,-0.13318689,-2.0756210187131874,20151008, 010120.csv,46100.0,47450.0,62.0,24969025.0,27827225.0,9.0,1.1568089466843594,-0.27005395683453237,0.3832278126850057,-0.4859324700121953,-0.6929214887320005,0.3990107913669065,0.6708764766721641,0.0044906392611626655,-9.568265555041345,-10.3577511495437,sell
10,-0.5202995,-1.8527453577690691,20151012, 010120.csv,47450.0,46700.0,30.0,26441804.0,27865304.0,32.0,0.503157357504123,0.08922302158273382,0.36024984738461874,-0.43846687486855807,-0.6175915503886422,0.15397122302158273,0.06469048263556501,4.18477097964276e-05,-7.914554803044972,-9.036073616296548,sell
