timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.36681086,-1.0,20210504, 056080.csv,4050.0,4050.0,0.0,500000,500000.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,wrong
2,0.6017418,2.809813787009702,20210506, 056080.csv,4050.0,4100.0,74.0,200258.0,499958.0,74.0,0.0,-0.0084,-0.0084,0.7400621652218786,0.9353301408796157,0.7315999999999999,0.7400621652218786,0.00546194910122122,-532.9564825057464,0.0,buy
3,-1.1336606,-1.0,20210507, 056080.csv,4100.0,4115.0,74.0,200258.0,503658.0,0,0.9620808147884421,-0.0084,0.0,0.0,0,0.9535999999999999,0.9620808147884421,0.009213290080884229,-585.9830303575087,0.0,wrong
4,-0.45941728,-1.6917853866645218,20210510, 056080.csv,4115.0,4050.0,41.0,335337.0,504052.0,33.0,0.0,0.6874,0.6958584521099772,-0.40720090100648143,-0.5635418867999178,0.2774,-0.40720090100648143,-0.001656751806812129,-5.181188751499963,0.0,sell
5,-0.65847766,2.8571953565958914,20210511, 056080.csv,4050.0,3940.0,15.0,442152.0,502902.0,26.0,-1.3030428832207406,0.7754,0.0873992177770009,0.7820824107244766,0.953030859866274,0.2504,-0.520960472496264,-0.0027103185756147674,-5.335765388007181,0.0,sell
6,-0.6386335,2.086877613127836,20210512, 056080.csv,3940.0,3885.0,6.0,478543.0,502183.0,9.0,-0.6846909067093755,0.5686,-0.2052088108804331,0.4878103694442649,0.6957162980564036,0.3706,-0.1968805372651106,-0.0003875443448209115,-5.896604632851791,-15.816365060460194,sell
7,0.31823647,-0.0016238161974472475,20210513, 056080.csv,3885.0,3885.0,44.0,328802.0,499742.0,38.0,-0.1968805372651106,0.43239999999999995,-0.1354299453308488,0,0,-0.05159999999999999,-0.48191619437552025,-0.0023197374249246394,-6.703951984482662,-21.15569480965504,buy
8,0.8224439,-0.6771947925901189,20210514, 056080.csv,3885.0,3875.0,113.0,60699.0,499704.0,69.0,-0.5695373206256149,-0.059199999999999996,-0.4894834734607557,-0.22613387125178108,-0.2256123094678285,-0.2852,-0.22613387125178108,-0.0005112345523334838,-7.4759034228035155,-12.575788991088485,buy
9,-0.6270501,-5.1923868135128615e-05,20210517, 056080.csv,3875.0,3875.0,43.0,332204.0,498829.0,70.0,-0.22613387125178108,-0.1482,-0.08905271920977219,0,0,-0.2342,-0.08612764116420536,-7.417695447875516e-05,-8.019616527337194,-13.736414317852299,sell
10,-0.4497261,-0.011492991896335625,20210518, 056080.csv,3875.0,3905.0,24.0,405709.0,498709.0,19.0,0.17225528232841072,-0.2582,-0.11016326195421615,-0.02788251183499671,-0.003879627056537993,-0.1142,0.14437277049341402,0.0002084132475405065,-8.77749407581886,-15.51716606996564,sell
11,-0.5956992,-0.026466635500318435,20210520, 056080.csv,3905.0,3890.0,10.0,459871.0,498921.0,14.0,0.07218638524670701,-0.2758,-0.017645560838083933,-0.042103416418679304,-0.008824323455582705,-0.24580000000000002,0.030082968828027704,9.049809185257551e-06,-9.301127064724996,-15.877864810110447,sell
12,-0.35934448,-0.0006417423738966921,20210521, 056080.csv,3890.0,3815.0,7.0,471568.0,498798.0,3.0,-0.12033187531211081,-0.2194,0.05655598139669207,-0.005945176539651931,-0.0001767100053855497,-0.3454,-0.12627705185176274,-0.00015944622534291852,-9.372624012957278,-15.427372876722547,sell
13,0.16460791,1.2367484674389717,20210524, 056080.csv,3815.0,3970.0,26.0,397648.0,496838.0,19.0,0.09120009300405088,-0.2424,-0.023050572957067805,0.32581074125820075,0.4118440796643039,0.1736,0.41701083426225166,0.0017374692086571386,-9.809243656547272,-15.943248629428378,buy
14,-0.25132495,0.7664869733033403,20210525, 056080.csv,3970.0,3940.0,20.0,420501.0,499901.0,6.0,0.2606317714139073,-0.6398,-0.3983656383072568,0.24258782758045866,0.25490553534863114,-0.13979999999999998,0.503219598994366,0.0025290960820668618,-11.015282109817628,-17.0481672902984,sell
15,-0.23759145,-2.4895132044455144,20210526, 056080.csv,3940.0,3935.0,16.0,436356.0,499396.0,4.0,0.4830908150345913,-0.024800000000000003,0.6189601067630701,-0.5951185979247481,-0.8298084527963645,-0.1368,-0.11202778289015676,-0.00012549436631603683,-7.389836983269875,-13.25530718815169,sell
16,0.009358957,0.18381363754823793,20210527, 056080.csv,3935.0,4020.0,17.0,432416.0,499311.0,1.0,0.1600396898430811,-0.1208,-0.09602381390584865,0.11228928355678591,0.061098229506006074,0.1512,0.272328973399867,0.0007413557574567076,-7.872265041728793,-14.359498939877493,buy
17,-0.32676113,-0.04168161633443116,20210528, 056080.csv,4020.0,4005.0,12.0,452060.0,500300.0,5.0,0.221267290887392,-0.14400000000000002,-0.02322805949587101,-0.05302502202022327,-0.0139599088407808,0.024,0.16824226886716873,0.0002830145541589113,-8.260142288395146,-14.864226181756663,sell
18,0.3476289,-0.04074161939309244,20210531, 056080.csv,4005.0,4040.0,50.0,299279.0,499529.0,38.0,0.25236340330075313,0.0558,0.20008812690273992,-0.052474941062681996,-0.013673750435567511,0.25579999999999997,0.19988846223807114,0.00039947416230012855,-7.800943997992208,-13.86631152421166,buy
19,-0.14905961,0.04426613416159847,20210601, 056080.csv,4040.0,4075.0,43.0,327269.0,500989.0,7.0,0.5496932711546957,-0.10319999999999999,-0.15891132747926656,0.05292863465209696,0.013909557419109153,0.4988,0.6026219058067926,0.0036249455775300143,-8.553723605821881,-15.60992426184256,sell
20,-1.3239487,-1.0,20210602, 056080.csv,4075.0,4095.0,43.0,327269.0,502494.0,0,0.7747995931801619,0.1978,0.3013109529033963,-0.3027333402285003,-0.3676026578341971,0.6708000000000001,0.4720662529516616,0.00222598428599996,-7.445319955507715,-13.666525513535234,wrong
21,-0.432168,-0.7849801660912709,20210603, 056080.csv,4095.0,4060.0,25.0,400499.0,502874.0,18.0,0.17166045561878604,0.47479999999999994,0.27645317561862637,-0.24630603839177986,-0.26164705447889836,0.3998,-0.07464558277299382,-5.571807796544981e-05,-6.399492567168118,-11.729945708204424,sell
22,-1.1980267,-1.0,20210604, 056080.csv,4060.0,4035.0,25.0,400499.0,501999.0,0,-0.1990548873946502,0.5748,0.0995274436973251,-0.09923056780884018,-0.04804120523590494,0.2748,-0.29828545520349037,-0.0008893464246990668,-6.068260374409223,-10.89803466506936,wrong
23,-0.23521312,0.7403360851381492,20210607, 056080.csv,4035.0,3995.0,20.0,420767.0,501467.0,5.0,-0.4971424253391506,0.39339999999999997,-0.18036327191304383,0.23816125725439602,0.2469351421473278,0.1334,-0.2589811680847546,-0.0006704875769061314,-6.751213446874394,-12.483884758505974,sell
24,0.6036096,-0.10914705489162906,20210608, 056080.csv,3995.0,4020.0,82.0,170562.0,498152.0,62.0,-0.15937302651369512,0.2864,-0.10658071148103361,-0.0859244415378054,-0.036241995216657386,0.0404,-0.24529746805150052,-0.0006015274880812882,-7.120663549920449,-13.404707707146871,buy
25,-1.2326585,-1.0,20210609, 056080.csv,4020.0,4070.0,82.0,170562.0,500202.0,0,0.5723607587868345,-0.3696,-0.6541265814706679,0.6622021858565676,0.888369243906305,0.8604,1.234562944643402,0.015125893504373655,-8.748592911722099,-13.516892638493925,wrong
