timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.22183415,-1.0,20221209, 098460.csv,14450.0,14000.0,0.0,85200000,85200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.29391915,-1.0,20221212, 098460.csv,14000.0,14100.0,0.0,85200000,85200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.17031328,-1.0,20221213, 098460.csv,14100.0,14450.0,0.0,85200000,85200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,-0.27172637,-1.0,20221214, 098460.csv,14450.0,14150.0,0.0,85200000,85200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
5,-0.66699696,-1.0,20221215, 098460.csv,14150.0,13700.0,0.0,85200000,85200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
6,-0.61126804,-1.0,20221216, 098460.csv,13700.0,13950.0,0.0,85200000,85200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
7,-0.37129933,-1.0,20221219, 098460.csv,13950.0,13350.0,0.0,85200000,85200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
8,-0.23049614,-1.0,20221220, 098460.csv,13350.0,13300.0,0.0,85200000,85200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
9,-0.5702915,-1.0,20221221, 098460.csv,13300.0,13850.0,0.0,85200000,85200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
10,-0.1968061,-1.0,20221222, 098460.csv,13850.0,13050.0,0.0,85200000,85200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
